,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1341113413.78,723944497.98,922758111.10,1013987376.42,1319173199.79,610553421.37,854414063.70,655862432.47,837688494.11,783093863.39,1014753872.50,1082556097.18,1168513730.80,1056664250.59,1033184382.08,914163515.55,1044736274.19,749242560.24,755869128.35,504760560.95,873803289.53,557125390.37,687611781.60,828746938.71,399491499.07,363210389.48,310977565.05,345904749.75,489244865.18,323171176.89,419392069.72,475015988.45,629585004.39,612059911.51,579948880.24,582985316.98,596144152.63,476913139.67,563494638.82,488779427.79,552690622.45,503306609.69,483489924.16,472788576.10,471633312.28,413521105.96,342966923.54,320037572.78,341229327.72,332924448.77,405521817.00,346816375.51,376717103.31,335139286.85,341595734.69,320920163.16,294947912.29,252310806.08,298358917.14,357470855.84,336973320.91,347462037.54,353012255.92,377781682.20,471801581.52,472136790.25,331685304.54,384873506.87,480764100.45,455961556.26,537936000.00,567026828.40,604374716.80,573439935.29,242114106.15,142311550.55,143160640.56,209278719.37,84674578.80,143293635.28,268444766.96,0,65476548.27,40907534.66,32553634.16,0.0
3,交易性金融资产,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.00,10000000.00,10000000.00,20000000.00,20000000.00,32000000.00,36000000.00,36000000.00,36000000.00,40000000.00,40000000.00,41683830.52,1683830.52,1683830.52,91683830.52,91683830.52,91683830.52,91683830.52,1684000.00,40940089.26,3405037.80,145932179.95,20000000.00,31500000.00,100000000.00,140000100.00,0,130000000.00,130000000.00,0,0,0,15000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2828699264.12,3441611634.43,3119179869.50,4677639879.21,4081955530.44,4825647873.64,4598067641.84,4398528683.10,3914275496.05,0,3619419955.05,0,2282565603.47,0,2627722418.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1467360446.84,1022664575.33,983322167.50,2387959916.06,2557371500.38,1952624424.61,2253370274.80,2343625571.03,2555976071.60,1010793151.24,1054977960.21,823369176.20,958219327.43,495295015.61,451721227.05,769851428.02,1114675406.42,315959359.42,317439737.32,453204568.93,618038424.68,268852708.59,261264969.15,342848325.87,408690017.75,166555389.45,144232380.95,209245158.01,273433973.53,129354120.56,104394381.93,144738617.14,227740577.12,97940654.15,113551524.27,60658235.57,154927805.03,82663479.82,48799237.34,89618224.15,151567653.35,51305052.28,47682892.72,55636957.23,119578486.37,66023808.70,36974305.71,50357585.62,98651987.39,49651975.49,49587808.05,48717434.63,90083641.76,42026377.23,25280846.49,42828091.28,55267083.37,36626571.55,29473760.15,20641948.01,62894062.50,46208996.15,37338085.38,32568934.77,42134517.78,47459998.14,23370786.82,27687633.47,28041938.04,22980158.08,16904000.00,45588242.10,23537417.26,11027008.00,12795557.97,10792546.99,12755366.55,7140471.90,6123165.33,6009194.46,7163064.87,0,3227000.00,1150000.00,0,0.0
7,应收账款,1361338817.28,2418947059.10,2135857702.00,2289679963.15,1524584030.06,2873023449.03,2344697367.04,2054903112.07,1358299424.45,2699739968.14,2564441994.84,2302826199.28,1324346276.04,1943925782.28,2176001191.37,1566719478.12,1032455280.83,2034069541.20,1564437937.74,1152798518.30,845516538.07,1420874624.85,1386477733.49,1186852449.14,728396312.26,1142636988.28,1135306468.14,943936627.62,705708433.43,1032965490.23,953681565.96,848995925.99,482859826.65,873130203.95,778861658.98,603628507.15,430043920.73,676618453.42,649922119.34,603237002.46,414408452.28,647000510.95,620099904.06,502639234.29,387991075.71,522856028.92,535186963.79,514028865.19,401889084.82,528513886.66,518090702.98,447438059.98,395320940.02,452676171.90,490437538.44,438771242.10,393606525.19,462574962.61,435338141.78,411300692.02,367898117.20,422983959.31,392701704.07,372467116.10,329926279.76,436281156.03,408081779.74,343709541.44,333013352.99,346671736.40,365529000.00,269273038.15,350315966.37,449754460.90,356330194.38,372574920.19,359550080.00,456529479.68,320249698.16,335669538.00,255055653.09,0,149981829.09,135699591.53,101367210.06,0.0
8,应收款项融资,287655398.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,141704454.17,165244786.16,116361363.97,132008983.31,102836561.58,145124219.09,94576900.54,96742093.16,84240967.01,165648659.75,199717077.43,266426234.51,206863049.89,156988590.40,114383146.48,163271937.53,102647327.21,96010510.10,138992504.81,135664390.74,87552505.74,108949490.51,137269548.16,130777883.61,82126935.40,152425051.06,143460587.00,136979004.27,135404761.62,166067322.06,171247456.41,161904677.40,192019174.94,154436042.68,165921231.37,147121944.04,206526254.08,122906382.94,135020032.71,153734191.34,129740578.93,62161297.60,107265494.62,110729335.64,84998968.26,98571998.74,71510671.64,69160105.18,58208365.42,102145080.76,82099976.63,78258886.57,65602808.43,70645378.72,71706376.49,58490455.12,65668682.44,13397972.74,7545270.29,8632872.79,19572917.48,15500895.13,6301925.67,8175729.21,9259019.64,9896163.38,12220865.02,7895982.16,7012038.40,8429278.41,9475000.00,8467124.16,8215033.52,20906830.14,32121666.73,88806971.38,50190121.88,30671396.82,61704421.11,75164650.33,61399129.15,0,4416425.45,970911.82,3025893.89,0.0
10,其他应收款(合计),57180919.20,61581605.43,44682433.95,28910249.14,18911673.79,34200045.45,26794283.02,45247833.32,28154403.39,0,114867269.98,0,67268551.90,0,88974335.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
