,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1465666379.73,2557139958.63,2360904088.91,2205796780.34,3254131627.52,5394643392.70,3025128591.86,2065755430.31,1646961413.39,2084475358.18,2981057518.03,3925369498.72,3387739231.32,1605575908.62,1177235488.43,811988042.28,1160189515.63,811968504.05,799550791.27,1272302609.18,1044203433.79,1702824170.61,1479787180.32,1484589824.36,2499476714.01,1557564144.51,1461138955.91,1491045503.99,1460694453.95,1465910412.47,1834071313.69,2166990455.22,2196683673.32,1947272051.71,2388268188.70,1912591517.77,2567381206.63,2030738842.59,2529713258.12,2503339741.98,757974237.20,1067415274.75,1274938929.46,1045662437.48,1363390540.98,1430748048.83,2433291605.87,57529460.08,495418861.15,391887306.95,453932076.89,363687476.48,133670530.60,168015552.54,116032596.06,140772281.17,97995951.53,49468245.81,122044523.63,60075338.19,85677620.84,99005080.81,71266731.26,113981414.79,19745644.49,80869932.61,0,63454602.03,28076774.25,50959813.87,0,53107046.24,53184856.72,68151115.11,31419186.41,77788807.47,101110905.92,132672746.16,93314840.64,144861234.95,0,39377439.68,47826861.00,43825605.00,72654322.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00,0,0,0,0,0,0,96330.23,100000.00,0,0,0,0,0,0,0,40092566.20,58697788.70,0,38609067.30,54662245.15,101501758.62,63057879.62,6556332.50,0,594550.00,14602454.56,0,0,8475000.00,43500000.00,18000000.00,3961070.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,42342300.18,44926797.39,45916778.99,46640698.35,68993085.14,57372296.38,62406822.71,46877788.70,0,34450144.48,0,38583623.75,0,42912430.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400000.00,6000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,42342300.18,44926797.39,45916778.99,46640698.35,68993085.14,57372296.38,62406822.71,46877788.70,36963098.96,34450144.48,48353161.72,38583623.75,37723505.84,42912430.27,158249373.09,240539675.60,117570960.54,133139791.58,88963517.03,121674255.94,140299850.17,209006269.66,152847584.51,175973810.38,136901222.54,108262404.56,108800835.16,140850862.40,41131213.32,59994495.89,54253333.68,60022232.54,49122815.70,65748470.15,186695588.25,217180888.38,95588612.90,87873132.01,147191021.37,75171993.12,59914640.44,41260756.14,32236740.37,31427485.58,39740144.65,30704298.56,32125291.13,19008999.66,22464416.84,25914107.09,6197912.79,8259412.78,19563540.63,18203356.07,6249746.06,3742529.17,2740842.67,2423262.99,18050808.63,48051821.25,40724264.90,685766.10,14318797.82,38095535.80,857467.15,761593.15,0,11914281.98,0,450128.78,1433600.00,978878.75,1016047.38,2539249.93,2471505.60,1218389.36,1112705.69,1398791.16,1122063.06,686218.09,0,827778.64,1695471.00,4414984.00,10098529.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
