,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,554368933.12,495147241.93,544430939.83,638728605.68,589158692.35,625501546.98,588085217.65,665601885.99,453403911.66,546295856.32,606787115.54,608493674.42,779941468.23,1600195345.46,603555546.69,547870822.74,606806312.63,454470646.02,750484564.21,733910964.37,420146740.93,631285046.33,399985533.79,201108918.57,294349315.44,319956573.78,362484928.64,641840214.58,406012748.88,324836379.91,440258193.27,471062085.18,474331494.90,738986603.01,660915652.59,791912551.35,579853212.72,733674466.41,780018134.07,611749222.69,594316376.13,590306938.77,752719780.95,846438467.31,416006851.17,517743782.17,347516258.17,208310721.42,276907980.41,228817649.43,408860841.43,376270738.16,336433161.96,226607239.00,404390496.51,487788952.74,381599341.56,273457389.10,235853317.07,330252509.06,304673039.86,348801227.50,334651291.13,287851575.44,192544934.95,155245548.28,211162366.86,186127794.31,193641784.64,247146189.19,200245776.31,202102569.46,168768662.50,311471333.30,239816884.32,236866576.04,352295892.55,78151611.00,9179744.00,4903548.00,0.0
3,交易性金融资产,0,140000000.00,80000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59497418.00,138633242.70,109945982.70,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,674726290.74,833907322.41,793881874.95,723024077.60,680764683.98,650590821.08,608539072.73,601543811.75,607413872.48,0,398591335.17,0,389624229.68,0,455617076.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,118858026.33,73174900.77,103424370.90,128572103.26,90761838.35,122701971.74,194977511.77,236099846.77,209450339.11,65322765.40,54757251.60,165700368.24,134071587.49,190466965.43,212425531.55,204967475.33,211680833.91,140087567.04,96844688.24,123873052.44,144789871.33,305930039.45,224915357.17,239917867.50,176028958.20,180161337.50,186904213.93,187988414.48,147780598.05,138146073.25,100218141.30,165307915.95,136000000.00,31658798.86,86129859.74,184089796.03,120729561.73,92865808.77,88595200.58,36931993.68,18614017.00,34374977.87,7724333.06,10415190.44,35400239.33,25219687.80,71621990.18,50006653.62,192176347.31,127452924.85,75611215.77,56181768.25,32398796.84,38608995.04,49094998.00,13911820.01,11397207.15,25276188.00,50219105.75,153667590.17,81342825.60,60320533.01,25282193.17,47904192.42,97324301.00,39145549.40,54746956.20,34596762.48,24107000.00,33493000.00,77341831.99,92314330.16,31842431.20,10290000.00,39969500.00,47207462.61,4200000.00,17795000.00,480000.00,0.0
7,应收账款,674726290.74,715049296.08,720706974.18,619599706.70,552192580.72,559828982.73,485837100.99,406566299.98,371314025.71,344437123.52,333268569.77,287906604.95,223923861.44,248849684.07,265150111.44,216978558.58,194294902.26,224542772.98,163220479.77,141738609.93,151072434.62,172059469.49,195063583.37,224921010.87,175649094.55,188884890.68,189493350.83,219045085.11,184903955.10,203851306.91,165017826.65,215450223.27,167545745.36,207233192.49,207468532.24,327662048.63,148868003.73,224006506.42,195345229.11,183131269.78,118354279.54,169054387.76,162939522.98,111866550.28,91580973.61,120716688.06,89434185.39,148014617.65,127133955.79,166577938.51,134611999.03,151690169.46,103020487.32,66883744.40,66069231.37,51423514.21,38007616.42,41487775.06,23476179.18,27953463.26,27852072.36,39399400.26,31557900.92,24843188.25,27033573.82,39648749.76,27649677.70,42605183.29,31440185.83,28401033.76,16382594.33,15896402.82,11081023.54,42294281.91,12392076.56,20929269.91,32424332.66,8803127.00,45447937.00,100454163.00,0.0
8,应收款项融资,139235131.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
