,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2586833650.69,3906241434.92,4146196915.75,4405927760.50,4137861724.14,4181034497.90,5269364853.42,4739848721.99,4540991584.24,5078491825.35,5942137010.50,6049415114.30,6320668260.84,6534156766.20,6672006026.38,5218452030.76,1702899487.60,1804059268.23,2744734175.11,3481247728.38,3873484728.00,3670787647.39,3323535658.95,853658394.48,921145259.88,1291170816.87,1612456374.27,1496866167.20,1309253415.90,1390289461.50,1812745299.85,1454069138.83,1035508171.17,1742216315.57,1514611578.74,1904464685.87,3566478978.54,746265409.25,665585530.38,1018127189.56,851203694.50,103560573.17,55772555.09,108551390.78,11971257.52,17459334.43,0,0,521452.24,67074.02,83270.08,123636.92,54264.80,8384363.03,16302089.55,16384796.99,21250617.29,32167599.75,37118450.80,114584213.71,65623655.39,43726764.14,82547598.75,54748217.17,51328703.21,87015793.82,26866746.22,55079598.64,87633444.08,44640292.38,0,31163307.76,37608828.57,30109548.82,3120949.10,631866.72,12918864.86,54205161.10,13072399.40,68216657.81,87028994.79,0,63697786.94,0,2825276.69,0,0,0.0
3,交易性金融资产,0,52225245.36,51472160.14,50481002.82,0,0,0,0,0,101616000.00,0,0,0,400000000.00,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00,150000.00,150000.00,1550000.00,950000.00,17850000.00,17405000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2558455661.87,2504344734.96,5069484271.10,5099341981.67,4454813231.71,4072252278.98,3878828169.50,3872094477.75,0,3765612000.09,0,3282153693.81,0,2916183453.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,2523585471.19,2617255888.11,1624474656.87,1417333097.66,1609568770.84,1482121837.39,1515765874.90,1448252173.52,1338864793.95,1374282013.34,1419758404.40,1088053611.67,1096965691.79,1187036957.90,1155800473.81,846605351.25,850850594.96,1192880231.81,1042948316.26,858791578.48,791405778.57,780824419.56,858090568.95,817598729.88,463303467.11,659315795.64,785686588.92,429186928.05,94346366.14,113637974.77,96038960.99,63162772.48,63041320.08,48780034.87,35521692.58,30914674.11,27946524.75,29545830.67,32612530.06,22426433.34,20929843.15,11359199.41,16652665.87,3318254.48,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,800000.00,800000.00,0,21000.00,500000.00,3039582.00,29098996.00,0,8513803.69,0,9440200.88,0,0,0,0,0.0
7,应收账款,2558455661.87,2504344734.96,2545898799.91,2482086093.56,2830338574.84,2654919181.32,2269259398.66,2389972640.36,2452266143.13,2317359826.57,2190554270.07,1907871680.47,2001142160.78,1828129841.97,1513654169.92,1369749471.20,1486619953.56,1487709228.00,1263151553.82,1165031589.68,1302219190.43,1217611997.58,960794152.34,905542906.99,876420098.85,895711357.09,770570056.77,784991234.36,706682212.81,661102728.81,448239154.16,351716376.92,394516074.68,332134577.20,200743906.34,182927151.10,156051869.59,122419758.26,131963216.14,118568023.61,157887167.85,140086304.43,137576791.01,140636088.37,127822007.82,106207135.68,0,0,4681076.83,4681076.83,4681076.83,4568236.83,6019158.48,7536848.29,7865240.53,7973303.60,116571707.17,87497131.48,64775552.52,10340707.43,46807892.25,51135685.56,70554561.60,36850984.07,95787692.55,67766409.14,65494785.05,89404496.25,53851183.64,43847470.39,0,22279319.98,19100953.78,15037571.15,24491574.79,45954981.61,50213092.99,123977651.97,113542395.79,77579157.32,119523763.54,0,62273963.97,0,80926216.35,0,0,0.0
8,应收款项融资,952966678.63,1242970783.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
