,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,22397483577.03,24651875681.04,28042359027.51,32952443039.33,29058634296.23,28869360062.61,25128394788.82,24103895808.17,17957334919.13,17082161089.77,17336227832.36,22971412444.16,105672012.33,263405128.30,341080870.37,270263619.95,152723340.19,120565677.46,149095446.00,109921290.85,141700633.26,188806459.87,239550936.07,149730730.33,138888349.99,138572671.97,197140616.65,213610379.79,154127413.44,224143197.41,207525463.89,156723432.60,131381529.38,229561124.58,268842075.88,138073787.34,121679322.05,72152959.89,77778244.15,98396987.50,60726756.08,94903381.69,154374266.76,80857854.13,77043687.10,174388390.17,97395397.36,112351189.75,238134498.73,432948089.02,274444377.27,259674254.84,352333077.46,270516724.50,271980202.39,265166358.50,222197632.89,143814873.98,80352783.75,65837842.49,45123671.39,59176510.85,108576346.33,75199194.23,73023211.88,80467565.91,53581231.80,79787398.43,122167198.88,336918155.55,0,428676681.92,409344112.84,438058279.02,32237116.07,63071987.08,6203281.14,4056261.81,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81850.00,38050.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,20000000.00,20000000.00,20000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000.00,40000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,14155409557.61,14642500842.10,15596154066.38,16820857343.63,19930331486.58,21176393489.20,18483534700.84,20177936931.71,0,0,0,19463411025.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,1104808650.47,1671493514.59,1051090370.21,872889431.80,727592560.29,894063290.34,663588292.74,837949451.37,757510558.83,886192720.48,18600000.00,4751254.34,26491800.48,33603575.30,15040000.00,12048000.00,38762330.00,33530431.83,79117530.22,3963672.88,29838506.11,15804766.29,71741603.27,8850924.53,2307887.06,820000.00,30655667.00,2152080.00,30131653.06,16750000.00,35011803.70,2115000.00,50987000.00,23995548.50,90860545.16,8135876.30,1187000.00,38912659.80,30367102.80,0,5250558.00,650000.00,650000.00,1714966.00,2084051.96,387000.00,1320000.00,2705000.00,5120000.00,2714995.00,3571344.69,100000.00,550000.00,0,400000.00,0,500000.00,2540000.00,9867500.00,5660000.00,14851000.00,32008158.50,5354900.05,3331300.00,13427099.60,4774234.00,4584670.00,4466100.08,0,733574.10,6014980.00,0,0,0,0,0,0.0
7,应收账款,14155409557.61,14642500842.10,14491345415.91,15149363829.04,18879241116.37,20303504057.40,17755942140.55,19283873641.37,18602356312.71,18049425564.89,18638650291.36,18577218304.54,23567088.64,7955698.59,12237966.08,19424989.48,18981516.89,29558684.98,27755493.27,24776950.91,69289142.62,55376510.04,41025290.72,20760820.92,62421408.96,98350994.31,105449729.97,29245247.47,22127548.68,97609789.41,70866174.33,94975429.39,52641371.59,75655710.88,26100020.87,27072927.62,29841979.95,35640004.55,29412886.83,26054714.68,31192744.34,32992776.09,36031624.78,29297011.43,41608188.50,44521064.92,39058296.17,50884312.17,49527906.03,42472009.62,23874353.11,22509890.78,45906020.57,62454712.15,57251571.63,32658076.17,54200591.90,40697966.02,35643584.12,18666523.74,42016519.11,67969932.07,52772042.60,26485214.16,70061249.76,58348073.52,30981129.17,24501728.05,50565449.64,48221533.64,0,27549762.50,19564329.18,14036236.73,18430329.82,28153197.78,25495134.17,30825261.97,0.0
8,应收款项融资,937088955.15,1105247109.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,7511036151.45,7347090523.90,5978277420.15,4495639010.21,4228973901.66,3873488563.13,3912168755.84,2897852944.63,4355961799.68,4264004829.42,3669230976.51,2752217722.49,82227243.15,34008159.32,31250633.99,34903264.35,53338737.31,42242543.10,38832405.36,34870677.72,30597810.55,25910399.05,40189239.31,38105093.34,26159177.59,25943472.36,27470769.31,38425185.48,49038476.90,31313386.31,48872025.99,32730241.51,60490885.42,88551006.47,26918611.59,19171067.61,25300816.96,12013693.36,35502770.26,40606659.32,35245723.91,16434524.13,47474909.46,28704957.51,29633070.79,67662629.35,84215161.23,55553703.22,80199355.71,45280499.99,49387406.73,29420444.77,113951512.94,154168145.30,152843117.94,132978650.44,259198025.41,257672956.73,287742448.72,193104928.79,54755547.22,29895272.30,37723921.48,75783582.20,18389991.57,21327613.29,24339637.72,33515953.38,29085932.40,40428059.29,0,14219659.24,10396257.65,4434338.58,3954018.79,1137357.02,1252807.28,17794294.04,0.0
10,其他应收款(合计),5857771596.01,5633210795.20,6043208737.32,4899260560.60,6496010998.26,6114157103.46,5411848590.79,4724605455.50,0,0,0,3462845548.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
