,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,162944686.03,268541864.54,132741975.32,298570621.43,324749144.24,239316215.44,191230757.70,335164721.10,135976452.38,251612699.41,189565841.57,229661013.12,258480128.71,282209794.27,144634416.42,496630516.21,237687979.62,279380102.62,172138012.88,427790751.64,507766609.39,458220563.61,311125813.63,113540908.40,247394002.39,204278102.66,207190658.73,83664558.96,179894562.36,320038295.70,122537054.09,418669036.27,215986904.82,283047661.08,564520727.35,599282673.43,1070100926.76,200822223.07,341206310.66,237722256.76,247138358.38,152762624.92,425417779.14,621120991.47,375302395.09,699321368.67,60671999.16,93771704.88,55182183.34,128772287.98,73558592.15,69217574.88,70584790.49,82868210.63,77317051.42,126654345.24,40350871.05,93806271.00,140066280.85,516715568.41,259700668.72,35433734.13,108613680.41,33479071.74,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,376866665.55,816411460.22,523264669.86,458506986.45,771581967.43,791717413.25,761004499.70,488270902.62,729179189.03,0,558097971.18,0,419110520.40,0,607574580.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,324813242.02,555457387.32,216200143.54,373650743.31,685389274.82,610398255.15,361578420.80,326933402.18,618680827.27,659598872.58,279138523.54,260678444.36,380387200.75,495657180.59,259173797.79,527656899.36,725709818.01,348893030.75,241624669.31,242565148.34,607633793.18,492197270.15,117795655.65,25280193.69,32121500.00,104163610.01,19850000.00,54319205.30,65168140.95,236016206.40,59266194.00,28999970.00,14599970.00,109256115.20,85016111.60,56063376.88,128921711.92,289612118.98,40999000.00,68891695.82,33519709.20,110793107.89,36480000.00,59590065.40,26027285.90,65129470.75,7755831.00,7545831.00,35915948.65,45760750.03,11709772.35,25875978.77,45963219.22,22361183.31,7153893.01,10566616.85,73368316.07,14605593.86,32330000.00,29919900.00,31530000.00,770000.00,24210000.00,7980000.00,0.0
7,应收账款,52053423.53,260954072.90,307064526.32,84856243.14,86192692.61,181319158.10,399426078.90,161337500.44,110498361.76,443926480.81,278959447.64,196787683.55,38723319.65,48571264.60,348400782.98,280846370.83,145080100.07,667904910.56,387520330.16,348276023.08,76369946.57,409884140.79,220646751.83,105475840.42,40685484.75,78687233.06,136559775.96,182658641.70,20974483.09,248205191.74,322317516.52,31032867.41,38979213.55,32590781.77,145799060.21,212789715.43,81735066.18,241855041.09,114768736.42,70804206.12,127966863.05,75025330.62,112324966.32,23107611.19,95459831.50,193478225.33,93599976.76,25251687.61,37719898.99,84020806.02,77502397.31,39031212.54,43056707.84,50365799.11,79979700.71,39383809.67,16755614.69,79006686.92,58176464.19,30417338.19,45449103.86,24310944.12,24938155.03,20978029.66,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
