,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,765309134.71,439239150.31,1041028620.36,1444695850.79,2146175777.44,2202184941.89,2087761771.92,1924442711.78,2047130563.89,2112761068.02,1676122230.38,1685597941.63,352388550.87,148733624.29,134778317.51,148604344.57,167449962.90,93401799.95,128672174.80,150036526.03,176914369.92,145699378.22,70527135.39,52249306.78,48353215.54,25579907.15,31781320.11,46579238.47,90795384.71,73036615.50,49084765.59,148322474.18,137634703.52,200130033.98,204528631.13,192196708.85,170884111.28,189384823.98,100845567.12,141651795.02,129404350.64,63211451.74,116074697.32,77739563.12,44174760.01,48160749.30,70115236.45,69409386.86,64305198.62,90645022.09,80622107.04,91908819.90,77933456.56,53049151.02,117306242.69,96568298.33,65128679.67,70026439.58,137163499.99,107446616.85,112563202.74,110415398.41,94227015.75,102401503.16,127059902.47,136944935.73,193673787.79,122003937.61,101833830.73,158703782.42,128784772.49,121768411.61,153738332.81,185665928.45,91684399.55,88809153.27,110817617.85,58768356.18,86034307.04,54341842.56,67648869.67,0,47902187.55,70269775.54,0.0
3,交易性金融资产,2792000000.00,2213000000.00,1525002115.46,0,0,0,0,0,0,0,0,0,0,279.25,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00,150000.00,150000.00,150000.00,150000.00,199056.00,14367780.32,30365836.03,53416330.17,54366347.77,70664345.07,63091012.07,57337913.60,33324275.00,17485717.20,36985717.20,58066596.56,56871980.60,40658931.65,35074397.42,140540797.42,34000000.00,0,34000000.00,27000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1002228450.01,1517912446.65,1901817290.28,2461150336.69,2636110781.12,2286378336.25,2244973661.04,1974136774.52,0,1328097479.97,0,1203202503.06,0,21687394.21,20729261.54,20317078.83,73446182.70,65581439.64,40794999.43,0,0,0,0,26051956.40,0,0,0,37512710.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,631718982.85,906136039.50,899354853.66,1121916237.32,880625856.15,772213478.96,680254122.52,533201872.90,282090740.72,383696362.60,501706390.30,438848522.70,230256027.29,0,0,0,33096900.00,41131600.00,15084700.00,10050000.00,50000.00,175560.00,0,94600.00,183590.00,0.00,0,0,97300.00,0.00,0,0.00,0,0,0,0.00,0,0,0,1600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,370509467.16,611776407.15,1002462436.62,1339234099.37,1755484924.97,1514164857.29,1564719538.52,1440934901.62,1092034359.64,944401117.37,857614492.79,764353980.36,806554147.69,21687394.21,20729261.54,20317078.83,40349282.70,24449839.64,25710299.43,30662248.41,27040336.72,27568383.03,17378956.98,25957356.40,25172202.63,49144962.15,33658550.41,37512710.54,28694020.68,63757501.54,49525643.53,42169336.67,44703210.17,63754917.07,43562065.30,40564797.12,51724087.72,68718659.60,46546496.29,49217570.62,70643313.64,96719526.07,53573320.02,65850779.44,110360552.98,105753729.76,78333599.23,84962186.63,94920569.07,123290397.11,78416850.43,80794027.28,101446863.80,107127001.10,65850615.26,58718933.86,114283939.90,86180064.46,88280077.30,95612856.80,91978755.86,79826870.28,98935807.00,127815716.99,142859601.51,139490971.50,114503175.51,138513607.10,196448484.74,80892247.84,81718767.57,113675736.93,230428844.96,214724155.05,224950471.87,261738125.47,210640466.68,234778218.22,132867658.62,281210626.39,178838617.44,0,106973522.07,120281016.66,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
