,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3666607917.44,3992903943.14,3506978974.76,3643404522.61,6604484611.87,4991905808.99,4695923551.26,4507139316.51,4244021377.75,3759570159.96,3573403363.44,2615575686.34,4005449608.72,2172050369.36,2054397784.53,1552473744.51,2197387259.29,1587789080.89,2678283387.39,1738196517.86,1989100444.93,1251319439.39,660307870.07,434553730.02,1942631873.15,841541610.02,1549767981.50,921260058.53,1858107046.35,3110652684.19,3681265843.28,1630420974.60,1664184145.11,1884812700.38,3223724735.70,891707748.50,1169004865.44,1954791980.01,532071030.54,693841570.46,1167009747.58,638126043.64,287948445.00,174177075.60,219147743.39,491979480.15,490973761.04,1055652120.54,118796277.84,189011396.90,215985920.07,216148087.48,47482497.75,44050167.87,76662817.86,114443155.63,17673228.39,0.0
3,交易性金融资产,0,0,0,2229590.00,2807220.00,520190.00,817525.00,0,430600.00,0,0,0,187525.00,0,0,0,0,260000000.00,260000000.00,0,0,0,0,0,0,343200.00,0,0,300000000.00,500000000.00,15034975.00,0,179781400.00,150336775.00,30727175.00,9219000.00,0,1151550.00,3300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173495.30,197029.94,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7534072990.37,8434897686.11,10266869529.62,8295861224.62,7642748893.61,7567673898.84,7178367406.68,7421960531.09,0,7533668055.32,0,6318755611.61,0,4055806207.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,3703707597.06,4499271212.32,5831219732.37,4922328931.61,4633252039.32,5622144009.95,5320658004.97,6282071818.12,5459036443.19,6061185096.87,5434202838.85,5261875283.48,4059894654.76,2913320439.12,2685917077.70,2547620070.76,2821850297.52,2064666895.19,1387132565.87,924269780.36,701288390.75,812825685.25,1007033397.80,1170472821.46,1328821163.43,1278802223.76,865068740.60,1076976426.20,808548041.02,810984883.26,491142835.04,320252836.37,407530364.18,417692315.77,195573657.77,222866860.30,170882237.51,121597554.42,102010991.96,81540251.41,13290000.00,181518151.18,55682602.01,36608586.67,82487822.81,55896000.00,18876000.00,42549548.91,6178485.10,11886901.90,113858210.74,57880222.81,17590594.93,50809833.52,1650001.25,23173140.70,4005000.00,0.0
7,应收账款,3830365393.31,3935626473.79,4435649797.25,3373532293.01,3009496854.29,1945529888.89,1857709401.71,1139888712.97,1561749722.77,1472482958.45,1642050447.64,1056880328.13,1352788077.52,1142485768.72,785721837.93,492042518.00,801774387.71,527244794.30,534250925.82,447605295.66,697295886.35,496294288.08,567231290.68,223066548.11,226164850.99,232256981.36,232244069.57,147891222.82,219764829.53,203238853.89,143686523.89,103397988.91,166772943.44,171943409.08,126001228.31,71919354.22,103986671.45,84762637.31,71383599.31,36934225.52,54821091.87,55346399.56,39781131.13,33619651.08,53636601.29,65603919.98,63145033.79,35747816.16,36370159.32,42448470.59,45233968.76,33617576.33,57584461.26,58935848.36,52210429.83,76486869.32,41945511.34,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
