,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,173288849.29,222245588.09,231512716.83,207199523.38,78055607.37,127326220.55,131679910.62,235322688.92,115999390.10,166859463.10,127772088.26,211199781.81,334794934.24,169901041.69,128197453.83,459842518.25,387327624.69,384602032.41,381401718.89,541738554.20,84666020.79,114247704.14,184778725.33,171874379.44,99471456.03,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,899025709.39,849959459.64,871363592.31,950224587.74,816253537.85,775988440.42,672061107.16,688192550.33,0,505812504.72,0,480236520.56,0,450523496.19,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,145607772.06,153419728.73,124662676.68,91803202.61,61857987.70,37609715.66,35189671.74,46396955.69,17265435.56,3421776.00,5823276.00,20116790.37,10237190.60,33398454.85,38586138.85,70489255.78,23355572.21,34877675.95,26660000.00,40782074.24,12244269.00,42071702.28,6002180.50,1874632.07,1474279.88,0.0
7,应收账款,753417937.33,696539730.91,746700915.63,858421385.13,754395550.15,738378724.76,636871435.42,641795594.64,542522796.49,502390728.72,436148321.94,460119730.19,407457164.66,417125041.34,340107810.82,319781053.21,200983351.95,182989486.26,104323870.92,93229560.73,104518435.87,102823655.27,168650435.19,81219673.43,52780870.12,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,37522559.14,49439063.09,44375339.41,33122953.73,46356445.31,40340424.35,36650663.75,28148583.45,40098982.76,60864575.43,57168653.12,37366071.31,30387026.07,30297032.91,26334615.82,18360383.93,19643440.14,9912964.25,11667016.37,11840796.35,5637581.47,3035921.75,1200298.86,1681600.00,1001350.00,0.0
10,其他应收款(合计),117194226.47,128060051.95,118880596.83,113651139.01,114396908.01,95888379.61,91214833.96,80146575.29,0,61976469.73,0,33977306.38,0,33878771.08,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
