,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2472322468.85,4556176892.02,3402166004.70,3078206334.44,2857527599.90,2171279662.79,1502011214.77,2036189422.69,2842480950.18,2627060561.58,2856849209.65,2435750111.73,2857820294.78,2181208546.70,3457343788.04,4406805255.61,2870513943.67,3367723153.84,1956781683.07,2302437474.06,2598976579.16,2917861404.73,2035491685.56,2036361035.32,2184627892.18,2685127048.02,1206295863.80,2051173694.81,2435986827.36,1925344672.08,1876077798.97,1576931423.04,1420928486.66,1125950561.90,726919505.31,605349187.80,532164721.50,316290299.70,524501888.97,464061226.21,490217937.89,1351503162.39,823035543.92,939729051.19,711876763.10,480657607.33,446080562.55,393269052.74,207044946.46,352618861.34,439014670.11,577995074.09,749977157.87,755308251.69,504686479.51,218486732.66,218457379.94,274030901.44,242387243.36,248353771.88,230236899.79,246434588.40,127692898.42,178651816.42,183639201.66,150391594.54,165602755.30,150216084.70,124556341.36,143982546.60,152400078.99,147820492.90,225607254.96,239604733.57,258554392.89,544064874.13,81433797.71,40254584.41,14970047.86,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,3064620.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1281463606.48,1062795144.90,904320306.47,951585610.50,719298480.44,1330133280.95,1357968000.50,712847047.02,0,702921026.89,0,518817484.63,0,2147176422.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1199538136.86,984516957.64,827718369.80,898624462.78,0,1218368642.76,1314071741.68,655443812.79,977697752.15,624580484.11,549509751.48,377119183.20,2400545869.12,2013398830.46,1130084581.95,304459606.70,442299949.57,186752814.78,247846470.55,79883384.07,475583245.39,196346659.48,290039090.49,351756815.13,1189603171.62,871518177.42,424263021.91,518403249.77,709060742.95,516632913.92,1010014118.56,1186063587.71,2410723004.57,1680084828.94,1149176562.89,891295300.93,1086200701.86,556868502.75,761371534.77,848471095.68,574375146.66,376256675.27,167877336.51,161764921.52,240544537.89,574962639.47,1052697366.83,826533044.67,1023904632.37,998669093.34,1063480785.80,879389079.86,666774250.24,517545667.76,693716980.42,684534591.28,934442866.62,1031137186.36,1048808786.33,880801220.92,723766494.79,896261558.99,1008639229.76,1026074595.40,820581619.14,626411429.07,576780490.80,633636944.04,299165824.70,255127283.42,120580442.45,62555907.16,70208022.04,115881189.49,115869009.12,126634071.24,61692961.55,141286189.77,99505800.00,0.0
7,应收账款,81925469.62,78278187.26,76601936.67,52961147.72,0,111764638.19,43896258.82,57403234.23,90843715.35,78340542.78,89980562.36,141698301.43,172522559.82,133777592.24,102035255.46,133348038.69,184590295.96,179025286.61,347439120.94,446943779.68,118173500.48,116295538.49,141564916.53,174856549.45,238660937.46,173420788.79,138727869.44,156449768.08,97017683.33,111378793.70,26387071.63,28075715.36,168382954.73,109464300.81,93500703.71,36653460.30,172476827.00,512884224.13,37612455.94,62485845.55,90150185.04,24357325.48,81792478.69,22262585.70,72568281.65,42897137.03,81953856.71,75837234.60,12374894.75,27649090.10,18832868.44,32155368.16,54110489.95,1653867.58,1460323.02,3424266.63,6338077.64,7993846.32,6701993.13,3705625.20,12800505.23,13001261.26,10013225.40,10489411.17,6825690.70,10933185.82,6079548.10,9823651.34,17106011.12,27659799.63,58655318.21,54545623.88,88086580.20,91494658.46,92130302.89,121000486.46,131082377.06,167188412.99,121120445.31,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,314571734.08,326670919.47,450866924.82,176302638.18,338020860.72,278137389.66,656094425.31,599382828.46,420358276.72,398719948.71,315379983.17,320961150.31,384759221.11,214524818.47,219307610.98,169119338.87,233616463.70,252488837.53,119489786.49,168853027.49,169681997.03,134082142.11,171367560.14,344993038.50,280295142.67,496757902.19,209402431.15,256210453.82,260602544.13,209750279.27,364477687.83,480584012.05,317106789.19,427531830.82,380567136.33,266854535.00,273188434.15,359719664.56,483050773.56,495524118.60,391523830.38,230165378.39,393322152.24,515382796.69,447277275.02,598150989.90,465584510.66,232083527.33,103395734.67,123398696.38,115656913.54,82597437.97,93911652.30,95169849.67,77425969.70,37565042.83,0,19382428.81,134067090.19,38218727.41,85869105.04,77829728.90,59731491.82,47393736.64,26897165.83,41296631.69,32537160.55,61003721.26,169143079.18,137837338.28,117412091.06,140179834.66,66014573.35,107272336.31,156160427.45,53262146.41,39641347.03,3655555.69,206789238.41,0.0
10,其他应收款(合计),22717909.64,23985200.64,22286509.08,24570684.34,25875050.40,29390380.03,17899111.81,26720101.25,0,57031932.36,0,71101942.16,0,76837404.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
