,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,826411533.35,749631695.61,708883258.02,648918416.11,656185488.72,730797553.17,765412112.98,577384991.15,381928643.29,441492808.29,146528472.46,160632251.72,266283453.35,150897360.73,150947112.20,137013642.36,133387601.48,112537756.39,22256919.96,23196637.96,49172059.21,54916697.46,46102366.23,29462343.15,71667420.99,27040315.53,28589380.73,51154911.54,23271583.81,36194098.73,26640042.82,28311790.67,31288842.50,12831552.35,92095872.71,101094327.14,109367767.15,104473362.89,71939028.16,170193151.67,7286488.21,6214338.87,10160892.87,19059193.69,11575316.97,10764783.45,6017495.30,8342499.10,20704301.46,19687603.34,19501321.41,34939113.58,43911786.06,35093817.36,36060854.08,42773737.92,76542750.07,147990845.97,260951273.17,51868019.38,45087657.89,48144658.95,19244003.89,53266792.29,28604140.34,29925329.14,15319548.17,13230422.70,29468764.51,5215008.19,18915261.93,18981626.48,76986982.81,107195561.28,64947922.13,322943065.79,27776102.32,18670428.42,12050646.64,44975004.23,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32760.00,0,0,0,156302.95,0,573764.00,806646.00,1237666.00,1928668.14,1849584.80,2301015.80,1521170.00,1599161.10,1233854.80,1481001.92,1161229.06,1067537.07,1066187.72,951440.00,1117060.00,1215524.96,1401943.45,1420771.00,2021003.84,1872058.69,1924381.60,2136859.60,2160504.62,1165859.00,2356070.40,2363217.88,0,1553252.65,0,68140.00,100000000.00,100000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3536562787.10,3190743830.33,3104680035.07,2883844199.82,3231565618.12,2963632177.43,2674268078.36,3077031031.75,0,2296156040.49,0,1756960390.83,0,1557737404.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1522559.62,5337618.11,9179208.25,14146903.21,7300000.00,11291530.77,20990087.10,24862800.31,19532315.73,18869602.33,1110552.83,1260000.00,11330000.00,10232000.00,4280000.00,100000.00,2480000.00,3600000.00,20706895.02,76054564.02,35163768.40,58573249.93,31315536.20,130286664.04,68470471.91,48780768.15,4160000.00,57522841.60,10400000.00,13470000.00,3500000.00,19500000.00,29285438.71,25264850.40,3215000.00,2900000.00,300000.00,900000.00,2000000.00,200000.00,1030000.00,400000.00,500000.00,1000000.00,700000.00,760800.00,0,1388400.00,300000.00,1750000.00,1920000.00,400000.00,1000000.00,1500000.00,330000.00,1200000.00,2000000.00,3227000.00,2456000.00,7549527.00,1800000.00,6017441.31,8966138.92,19693376.94,15419471.01,4698557.00,1000000.00,2241565.97,500000.00,0,0,3500000.00,3950000.00,1500000.00,2498000.00,500000.00,4240000.00,0,0,0,0.0
7,应收账款,3535040227.48,3185406212.22,3095500826.82,2869697296.61,3224265618.12,2952340646.66,2653277991.26,3052168231.44,2782096223.44,2277286438.16,1967125364.83,1755700390.83,1767124138.26,1547505404.90,1349765013.11,1239154638.02,1473243786.36,1175932463.84,56227605.25,27273686.77,64796012.02,69655438.19,58512861.28,12375833.45,69234699.36,60875961.05,57264905.15,22377223.21,98605716.84,53443019.28,36516989.59,34221814.08,49464990.95,48846026.51,53429571.21,46186193.08,58976233.83,53818189.69,67978117.64,65123488.05,106629962.69,91129480.09,116573903.83,129649497.74,147372895.38,167418076.45,161680190.84,131223568.61,179814386.70,180223469.52,184088157.88,152413416.76,200684123.00,181647783.40,196613289.75,202081390.04,230553286.26,236145459.25,215933032.32,206847529.60,213832642.36,203119399.28,214920559.89,172319027.36,174602140.54,150129748.63,133015530.82,140451829.62,159384102.67,154505240.74,82844847.70,78036459.39,95706211.76,89934853.88,92554549.86,93908471.77,93568286.95,82706173.76,69496260.30,38062076.39,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
