,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,642661172.63,703075890.73,493768594.49,535717903.07,428167606.58,399884314.37,537441032.70,522979720.92,494569050.69,544468330.72,467214839.72,530461222.92,444182372.45,418718978.98,382121887.48,444231778.47,248637332.60,306960789.65,211107439.72,234697317.22,269007059.60,381636777.55,527215147.52,258560722.06,171310552.94,249801397.65,233630559.16,224048573.47,228907655.21,345774998.76,397744236.15,460608481.93,526725622.41,37485806.38,58680161.08,60109024.04,33107328.91,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1938252036.37,1720001086.94,1557884910.25,1665493455.37,2381947125.27,2374003064.33,2232729902.07,2228000337.68,0,2033931937.12,0,1723248836.52,0,1481999444.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,76712225.48,70663491.86,103252713.27,98856661.66,286250221.09,320352262.95,519269182.64,576058817.34,71434448.64,209678152.54,118646630.20,146070934.33,146280116.04,82209153.61,207039583.13,156139201.22,121278182.56,48896945.72,113220554.99,82518166.90,87376126.72,37211000.71,57676306.76,35535827.86,31702634.11,7784522.14,24197155.29,14859630.41,23749905.23,6087908.39,0,0,0,0,0,0,0,0.0
7,应收账款,1861539810.89,1649337595.08,1454632196.98,1566636793.71,2095696904.18,2053650801.38,1713460719.43,1651941520.34,2172791106.00,1824253784.58,1768129937.75,1577177902.19,1593361281.89,1399790290.68,1282504905.34,1546620332.51,1358920836.39,1180179023.77,555315569.96,600672401.87,393937017.20,352140750.63,235932290.43,271601421.96,159477274.00,197266441.28,127802680.63,189154902.03,133715391.85,110616819.28,108352932.77,200604062.10,183182920.19,139648430.27,95793551.65,66718584.97,38636643.27,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
