,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,891806810.91,565890803.94,537095923.66,510550404.66,886574474.58,726542164.64,841144768.77,924557111.80,1055649943.25,1191208458.05,945032503.52,1106264336.80,1163799072.03,1423538944.88,1329098612.55,1276146885.54,1377274422.72,1382557928.55,997741866.59,1092099049.79,1300405432.18,930257963.91,726676972.56,903493798.26,870941408.83,954843415.39,718210394.35,870516126.06,853909317.68,836237957.98,626839343.25,1123857459.31,1139025813.20,2639902888.34,2626248273.59,2258735721.36,1954804545.61,1900748889.55,1611311549.55,1868971206.12,1797184857.62,1737757398.98,1376316464.46,1685143233.15,1620945358.89,1325407473.72,1433190995.09,1747522876.20,1729562404.83,1424737202.75,1472806410.73,1460311476.81,1437947865.63,822053332.71,1188560332.27,1007409401.42,1018097227.15,1046572728.93,1190274753.73,713246868.67,741539442.09,739781701.44,692365702.39,713884832.73,627162451.27,420791648.06,148902163.03,109343428.86,160964689.58,142637675.34,118394527.23,76953701.01,172096410.21,357648847.29,188362711.83,235835482.55,343065547.44,378668095.82,500522491.87,599459859.02,649956429.54,0,41593136.04,39158062.74,35846949.64,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.00,200000000.00,100000000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,39238935.21,26707770.74,75680942.41,23686540.37,31857097.17,30905995.68,29201939.09,24613867.11,27635054.57,0,23896997.58,0,27280986.70,0,19669036.27,0,30407624.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0,0,0,0,0,600000.00,0,150000.00,375000.00,200000.00,0,0,0,0,0,0,400000.00,0,0,0,0,1500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,39238935.21,26707770.74,75680942.41,23686540.37,31857097.17,30905995.68,29201939.09,24613867.11,27635054.57,24709999.08,23896997.58,26437422.96,27280986.70,26490172.82,19669036.27,18138682.42,30407624.96,26819360.20,25336651.09,27037820.41,26389036.78,22967381.53,24561960.83,23284482.96,25144569.62,18889309.34,19588510.42,22890215.33,20640235.78,15794463.57,15528688.42,18471285.59,25627924.14,20410062.29,20672745.96,294365471.58,18159609.04,17912780.74,13170529.79,16288253.19,13721532.32,14277952.09,13564638.95,15799008.78,16443657.71,43133359.74,47037211.11,61054134.54,76242410.78,131709574.61,155184558.23,134397350.90,140783486.92,133074905.41,126385517.85,120021792.60,104515325.80,107590443.29,115405450.95,117799971.17,114826658.06,105787900.30,107561573.58,101307035.67,100938364.07,112280764.86,104185003.53,93852246.74,76551315.11,65812537.29,66806765.23,48323369.42,42787102.84,30861029.15,31637592.79,276935232.58,266542281.44,257656367.61,234128716.42,286968820.03,260803527.38,0,443326124.26,195915095.08,2487515.39,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,50630.39,0,0,0,9398.45,50832547.00,217005.51,0,0,0,0,0,0,0,0,0,2000.00,80052148.01,55543430.55,51401652.76,1044676.50,3042756.00,1228316.07,184060.81,209693.11,16672609.21,6673698.25,6679205.52,6735090.51,6936564.66,8815292.96,7699379.82,6780852.25,5397404.62,5937656.77,5441002.46,5696695.65,5212341.52,5318680.87,5428171.30,5605929.34,5663038.97,5624554.45,5454874.17,5189104.24,41103106.59,65383159.55,37556451.85,37805103.20,37548397.54,70043693.17,6429431.40,5883416.92,9016981.89,6773671.96,5379792.00,5987025.49,9288442.19,9375490.19,9169479.49,10707419.09,16371714.44,18045338.09,24484405.09,19413481.79,8449428.66,9023948.44,6469443.16,7548379.99,9483043.19,8835550.69,5217151.99,5346421.99,11628011.55,11191362.25,41063400.76,41237964.48,48031713.39,47281093.80,1162347.78,2891621.60,0,898555.60,1202631.60,1582631.60,0.0
10,其他应收款(合计),124856903.68,129514693.95,128532754.52,127951101.64,127237007.70,119799379.09,124717992.58,122751054.11,123994861.46,0,51356445.56,0,56259336.26,0,57086083.27,0,54816009.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,194937.96,125756.68,670467.16,1617145.53,0,1625594.52,858506.01,2132748.09,1411405.88,2529151.12,4779932.10,7929212.15,6238653.33,5079328.04,4470391.46,5228836.71,8178143.07,8367508.23,6500479.95,6656534.87,6288929.37,7818744.53,7912434.04,8037098.83,4285990.06,5246314.01,6874755.61,6191215.16,7033100.24,4653897.20,20680683.30,16769097.42,19182988.54,27430854.28,25544870.37,16096415.20,6952541.54,14082799.79,11946546.21,9262225.13,0,0,0,1325062.17,0,0,0,0,775937.55,589666.75,0,328763.87,0,310549.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,2000000.00,5000000.00,2000000.00,2000000.00,2000000.00,0,0,0,0,0,0,0,0,45167955.74,45167955.74,45167955.74,45167955.74,45167955.74,45167955.74,45167955.74,45167955.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214661664.00,0,0,0,2400000.00,0,399841646.00,535837977.00,0,0,588400508.81,0,0,0,0,0,0,0,0,683702.80,0,0,0,0,200604600.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
