,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,227652797.80,393968178.82,428066155.18,628904963.55,257203887.38,239815486.46,166913838.43,191628768.65,53097969.05,61412072.68,176235323.76,167969176.17,307642949.83,404893310.93,141628022.00,273492583.40,288525283.14,438334441.59,850725024.86,731908993.25,746973662.49,579098039.45,318464678.44,272386055.20,118872179.07,63141194.46,325477187.81,145589987.51,166697702.24,244790891.19,792116100.80,223178268.82,180029824.90,218834737.40,153903619.98,233331186.79,166535090.36,170399170.30,312203660.12,176936798.26,203070144.94,202233473.94,192851989.82,148619382.19,95183575.65,131277334.72,114654077.86,197349561.66,249512866.92,167315133.44,203428648.75,152959296.55,257326006.73,88383553.07,104535635.80,105717833.95,166705491.23,214929684.27,191654066.20,89170878.36,183585422.62,266579207.30,317501025.93,310170790.41,337782158.71,34338779.70,75832203.26,75158374.42,73751384.77,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,85293563.17,76822449.77,128950194.35,118821279.12,104313625.66,131114957.33,149735929.87,91815488.54,0,110268479.66,122853746.58,119543664.07,0,233661677.64,301736585.81,318661904.36,0,0,0,253203124.92,0,278936046.72,0,0,0,286069939.44,0,210484841.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,16865495.50,41456141.99,74743923.51,42314815.64,10776786.20,36024524.43,67950244.72,24629879.18,14173198.88,15997589.31,16252156.27,20141305.36,14579195.17,35028837.12,25903453.94,68417083.76,37925504.16,42349494.83,53760199.28,56470652.29,61920937.28,61979131.06,92528770.52,100381470.50,77224744.00,70259655.62,76851117.96,44259079.45,66538356.29,67241445.39,75878309.24,104618440.25,57045138.78,38763412.98,78876226.23,61359958.06,28585001.84,59974051.89,8328125.37,23994155.71,46860681.49,36394232.75,33519682.96,34219761.64,30939309.29,34663557.58,42495186.75,18184799.00,31610700.00,64854791.85,27059022.40,17382306.58,17995425.56,13038249.93,3641380.00,0,6534625.00,18397780.00,12458490.71,3036500.00,2783891.76,2089418.40,4065850.00,4550516.00,2329669.10,800000.00,720000.00,5336580.53,1267095.80,0.0
7,应收账款,68428067.67,35366307.78,54206270.84,76506463.48,93536839.46,95090432.90,81785685.15,67185609.36,92629843.00,94270890.35,106601590.31,99402358.71,175020233.90,198632840.52,275833131.87,250244820.60,226630982.95,248315208.45,204957856.84,196732472.63,219398692.94,216956915.66,207657029.40,165042624.48,268655417.74,215810283.82,236002876.84,166225762.24,223299756.92,174621539.82,115086486.78,96832919.39,167717643.30,151715409.01,232952861.23,197565840.24,175156583.79,169246373.36,162609523.22,105385762.62,58632070.84,77235497.20,82991088.96,65538366.37,90158943.96,86076535.93,89280297.52,58488006.77,79728557.73,79297074.07,61226439.39,47628917.37,54556138.02,14390512.28,11482471.74,8251402.80,13981579.11,18540218.04,8487858.95,7778784.40,5750876.91,7245753.90,4397210.95,8117127.45,2592421.24,2604164.97,6909068.45,15650744.54,9516078.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,38177321.14,26635953.06,28437457.46,39012191.11,74862191.87,66791244.08,81330346.24,92817391.34,60781687.08,67385320.30,72080393.47,56849621.69,61700968.34,49844989.67,77055057.68,48350947.94,286184954.96,295081831.90,347626616.11,275672884.05,398395182.95,386832284.67,496120026.42,365725512.07,363218714.21,163964525.53,249199977.25,236967691.04,242827374.46,270654442.35,374059762.27,330748952.81,270577139.74,329935928.37,207747612.96,249807881.31,180168441.66,184376589.84,173964913.53,135720920.19,138551612.03,163174614.58,142517414.99,95648753.23,176151848.01,184004416.96,141960372.40,118448917.50,88655661.52,87636600.37,60806386.27,77793955.08,79376058.47,117764597.19,99575121.31,76657779.49,67855263.02,47326867.53,50971151.72,65702275.73,63665273.76,51414589.19,47563077.32,48256193.91,107180270.65,69287310.92,24799041.45,25729564.01,18454196.08,0.0
10,其他应收款(合计),10513471.67,9421493.35,75348175.33,69488731.76,236573335.17,85810388.21,126228854.31,118725459.40,0,146115557.85,151319959.12,144590762.06,0,149450145.96,304527682.40,255663725.21,0,0,0,30450978.46,0,15529152.47,0,0,0,11166067.98,0,21061172.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526900.00,1878800.00,1878800.00,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,9421493.35,0,69488731.76,236573335.17,85810388.21,126228854.31,118725459.40,173263861.96,146115557.85,151319959.12,144590762.06,153689019.95,149450145.96,304527682.40,255663725.21,210046230.67,183039985.45,37460877.69,30450978.46,18872944.17,15529152.47,15063934.98,12326798.63,7086797.92,11166067.98,10801746.35,21061172.91,18896379.27,30630536.88,21990170.64,21283236.96,22285749.74,17160456.63,20096165.67,13982557.96,12546197.13,14114648.73,11691000.18,9912608.00,5267189.39,2644227.54,2043209.29,2043880.70,2382500.24,4881499.92,3354181.93,1373075.28,1177325.10,860742.00,1204837.13,920820.50,1270738.38,889347.42,1750391.24,759042.49,750900.08,768625.36,712625.80,475627.92,159283.94,921853.88,824394.64,435841.84,759354.31,653641.81,655899.39,630434.39,874723.02,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
