,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,313218276.32,468639671.50,493119175.28,595368727.68,658726202.99,779336737.56,807436095.16,927737557.38,118559078.24,102130570.75,128878437.46,101944591.11,81566293.00,108879321.35,256410600.84,81951881.50,141906225.00,92503444.85,71611854.51,54719028.83,95156749.95,133212623.36,121314996.35,127054891.57,112940447.23,151158748.79,156109872.12,196982727.89,259201707.06,335331518.90,372727393.32,361484801.96,395792170.73,16407638.91,3467293.94,12846546.85,2851663.97,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,7100000.00,0,90612.67,0,0,3242023.98,3227302.86,2081450.42,0,0,0,255500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,494768083.29,284940364.77,484004370.51,512101074.92,554718068.21,555464973.02,429646066.50,393379550.86,390587351.35,382299048.48,0,299431860.65,0,300868598.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,13691477.00,15511435.52,10582159.00,6848797.34,7422078.52,6522361.00,5018990.30,4272734.00,3227500.00,5988496.97,4041195.14,5468010.00,5374800.00,2520571.00,4912838.00,3195000.00,510000.00,2820000.00,433045.00,1168000.00,102680.00,1480000.00,100000.00,100000.00,0,440000.00,0,300000.00,500000.00,0.00,1762500.00,1187500.00,1560000.00,524000.00,1225000.00,0,0,0.0
7,应收账款,481076606.29,269428929.25,473422211.51,505252277.58,547295989.69,548942612.02,424627076.20,389106816.86,387359851.35,376310551.51,376139712.30,293963850.65,315103207.74,298348027.97,240338796.37,232800622.34,190243324.97,232165894.39,257299074.93,158060607.32,146132060.52,154292071.47,135859712.60,142692622.09,150430805.83,111013737.78,151799506.89,88946232.43,65309756.06,69648424.26,57254283.96,72776838.43,39749668.52,24320757.94,47087683.58,30723950.10,25014273.39,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
