,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1162751377.22,1112688612.99,1054166933.10,996209597.75,1262205557.64,1043600534.77,1023696790.60,1145574815.40,1137460325.60,808418174.86,1126288617.63,990474528.06,1318455763.34,941920241.74,1028230128.15,807356042.19,1040046031.05,723814886.42,755455257.48,702228858.14,931092516.93,797622462.51,845918656.27,801747263.33,984854218.01,890611168.29,1157390937.72,1280774433.83,1409463570.62,940148931.09,620108364.25,876272491.64,923405163.93,455933110.25,472828962.70,507779334.49,827489696.45,687010846.11,647664242.11,670355092.33,922369622.37,965974459.85,547730162.63,610870632.43,605808603.88,429810240.33,538160682.79,404882533.91,429303710.89,428991346.01,462238921.74,472992488.25,744894958.98,258916293.18,215818751.43,243583959.21,259768576.74,364589011.10,270095186.39,352202048.49,320715001.81,249469172.94,352229332.22,332916623.23,442848709.08,383797850.28,516804984.46,384701181.95,620288044.61,581033557.83,674012504.33,721910695.66,719621327.39,582318099.04,955805162.98,732699081.48,54538026.24,53635792.08,22453415.84,0.0
3,交易性金融资产,4001400.00,175345796.03,158415015.55,159901084.01,49145988.99,57322604.04,69940713.40,74272130.63,68546205.23,73351360.80,14904500.61,26836682.02,10332100.00,1383200.00,5064000.00,5752000.00,7578800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6626581.08,0,0,0,0,0,0,0,0,0,33166927.95,33166927.95,84186013.50,82852990.85,67096322.67,37474000.00,221952902.90,73167044.82,85644831.82,35644831.82,51036491.90,51036491.90,214199812.50,150889523.97,207947827.36,8000000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1317939098.12,1499426740.70,1516620752.64,1666099970.47,1491601928.01,1695652944.18,1688482754.01,1696012775.66,1523648709.08,0,1591251677.97,0,1435485515.00,0,1681879913.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,330618164.17,241917923.17,239221102.11,291791110.13,418295907.41,288285767.17,360613766.75,343252321.51,450514674.40,330834794.43,341683028.25,368607539.75,491272958.45,367109291.80,475461130.07,487873167.87,699643452.86,536912292.60,495375792.90,321617053.31,440548271.59,252690922.42,393667160.02,215422931.26,396336170.46,214555051.08,274572570.60,262513244.79,414761069.99,301155262.76,343123508.41,246715225.01,366262845.78,245637373.88,308123311.66,280256912.72,216540168.13,162436112.07,187226446.19,233307311.94,336322235.43,117019585.88,97192612.95,90380692.05,233437149.23,175816253.58,115981688.82,180621612.94,378922328.51,187692115.00,248125679.45,103095537.92,216419243.99,164491501.03,168869491.51,94968777.72,232271708.57,28985557.79,198172996.52,45623497.97,204354418.45,50698544.99,90889009.98,96939462.69,155206803.27,19523887.26,2860880.00,49962311.00,36305000.00,68288000.00,36599700.00,21495985.38,26615985.38,41007410.56,34900000.00,1177000.00,612094.56,0,0,0.0
7,应收账款,987320933.95,1257508817.53,1277399650.53,1374308860.34,1073306020.60,1407367177.01,1327868987.26,1352760454.15,1073134034.68,1320953025.58,1249568649.72,1262834000.49,944212556.55,1219732754.21,1206418783.42,1159669610.66,882953646.50,1136817243.90,1090157635.38,1157173188.84,944513242.24,1089864809.30,945272153.06,1009871492.53,701013183.79,975234825.65,916409152.28,828150770.10,688970925.84,910064863.36,873850374.14,835318551.17,669957171.07,740912784.84,633698631.70,517760488.71,470321737.66,470144035.70,468786662.64,473575872.60,345768688.91,455467533.30,350553508.87,347111590.73,328245562.06,415540811.93,310680660.06,313305707.94,238040371.45,384794598.53,282623136.42,279632913.08,209650115.35,295973635.51,265555480.66,225430540.08,195218838.18,250612919.12,205026361.09,189987068.34,152505131.49,227621734.31,180578418.57,139095676.87,129679034.07,122526325.38,98571169.69,96310590.75,80040634.87,106017034.20,90109832.22,83484271.86,57669773.86,73000406.60,53233254.63,59650364.19,47470410.95,22688528.62,32431508.93,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
