,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2986961137.04,2341972404.41,90200611.69,46835030.10,243224003.15,17097862.54,48240504.97,64537711.42,15433748.74,26896902.41,41559544.72,26515984.54,48549031.66,50589117.29,81307257.65,129021884.39,75104208.88,287460609.19,129677589.87,8512209.12,28961401.73,234208729.94,437689122.93,668908089.52,661981462.40,691164665.76,675940949.87,594009395.54,710246496.02,656989223.45,0,479946514.59,470833475.55,552227799.83,576912854.56,363400037.14,343253629.44,313389295.57,238140290.34,180866953.96,229821740.69,148830658.61,137565807.38,164152289.73,166902588.86,196942158.86,122494285.76,136284253.52,172522450.70,158874334.16,135341644.71,165546733.97,140063908.51,124703776.75,100173367.22,126789565.63,162201788.51,143376108.12,156683584.30,162549543.66,179129520.03,182602520.55,49206484.02,30430591.46,5640005.43,0.0
3,交易性金融资产,4819346.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1755759209.35,1913964919.55,122684226.72,75795222.66,80159745.95,68660186.44,60208259.58,47666304.64,68276807.56,53209167.89,42959708.38,53057936.11,96976803.80,95548999.64,29774311.86,23797002.37,21320494.00,77678612.41,125590613.15,123313398.95,136541848.20,76148065.08,35631597.38,118332757.71,146399781.12,105965136.36,128937604.44,123374035.18,85623790.28,95253996.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,95895778.60,94796120.16,10461000.00,27684222.32,49884481.11,10954546.40,15622787.79,23194903.29,35554425.73,27332566.94,21337823.67,26868713.56,56397890.19,22779605.98,22326863.29,17236249.82,5613949.55,3988092.00,4965254.88,2411746.97,2637384.00,53775955.76,8835943.11,104608313.26,108850017.10,85466118.28,97031587.81,90433187.71,40613700.24,42029224.61,0,80049816.43,92698951.27,57203287.28,58538961.42,67014449.85,39631505.38,55193873.70,67959917.22,37185552.88,10428316.00,13832715.67,24090000.00,41018805.85,9793870.00,7540000.00,6536500.00,32430744.50,13460456.00,10997691.50,12700000.00,13567611.22,654846.69,15333270.00,0,0,6418000.00,3146800.00,3785000.00,2970000.00,6550000.00,100000.00,4250154.30,7000000.00,800000.00,0.0
7,应收账款,1659863430.75,1819168799.39,112223226.72,48111000.34,30275264.84,57705640.04,44585471.79,24471401.35,32722381.83,25876600.95,21621884.71,26189222.55,40578913.61,72769393.66,7447448.57,6560752.55,15706544.45,73690520.41,120625358.27,120901651.98,133904464.20,22372109.32,26795654.27,13724444.45,37549764.02,20499018.08,31906016.63,32940847.47,45010090.04,53224771.70,0,48295919.94,46471853.21,48840537.04,52151299.20,34274568.28,47534824.20,53267626.26,42236801.13,33719340.47,43365470.85,32465904.31,34784411.13,26316903.53,46397405.06,38082014.52,52481804.12,52296558.83,59716297.24,47041483.63,48902247.53,41884126.15,18330663.38,26189328.77,42431949.13,33161646.19,21836462.82,27226281.47,34226173.51,23438648.19,22925094.26,33242027.28,33005093.16,16393838.88,4500445.63,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
