,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,45033976.09,67361366.15,107593627.39,55421896.90,108908872.86,91580609.09,41993946.32,89665166.51,111513359.30,109364187.24,36012041.80,44028373.61,108002128.72,234182870.84,137279710.88,134980358.83,82514317.24,87446473.24,217953193.58,223264580.76,208671335.16,213435260.67,287201237.63,372027408.85,85969464.03,27520845.88,31819118.84,67925587.09,44806915.42,51578593.63,61979225.13,105863851.24,85321368.20,148428466.66,129392631.48,128428411.43,50985768.75,89080597.66,109689648.01,141986070.60,21030622.54,51481915.77,44379073.62,55443855.47,40949370.49,62085144.33,25587846.06,51710577.58,29994827.95,21459581.82,29258410.59,58190104.06,35485453.11,30866553.57,41496364.15,35761149.82,16451400.26,10948150.65,7360682.42,36045406.54,24645095.27,24454890.85,35414681.97,39607790.20,40489111.29,23650264.87,34822073.95,32732639.41,34067256.85,41302156.71,46473273.72,76433902.50,46482473.47,70818366.77,42149949.10,45410269.38,33786106.09,69568631.94,50825387.27,24546870.00,0,4935796.94,0,25315153.79,9733868.22,11782520.77,3229715.89,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314900.00,294900.00,322450.00,69240.00,25180.00,0,70720.00,72090.00,57190.00,43100.00,54350.00,74600.00,79340.00,106100.00,134950.00,71510.00,98908.40,119704.20,116408.00,18077.00,15637.00,117877.00,58568.00,15900.00,95056.00,349244.00,324447.00,594157.00,632127.00,410897.00,470150.00,1422807.00,2025077.61,0,56704823.38,55414943.23,50739807.51,0,30000000.00,0,0,0,46690000.00,39200000.00,77100000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,204131060.81,183370794.03,134253403.80,144034518.89,153682683.63,145905717.29,121868526.87,102094591.64,0,0,121001845.81,107191635.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,33597823.97,32465528.81,25004388.72,26656557.37,29597307.28,23794290.00,32117799.40,25085231.43,18526560.20,13667657.90,11339162.34,10523594.46,8752630.37,15097181.00,0,20000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360014.15,411514.60,1600789.04,16032.00,77586.00,10000.00,500000.00,0,130000.00,100000.00,0,269286.24,439827.00,679381.00,547417.00,0,0,0,100000.00,520000.00,788550.00,0,1000000.00,2000000.00,8163660.00,0,0,0,1385970.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,170533236.84,150905265.22,109249015.08,117377961.52,124085376.35,122111427.29,89750727.47,77009360.21,115114375.44,129010767.11,109662683.47,96668041.47,42748745.50,26111547.04,5064305.99,10929014.28,3916669.81,4959037.76,5276203.61,12555742.66,2910207.47,3254842.59,4728469.60,11768612.10,3000627.23,3199167.52,5694055.31,13006232.18,4978008.34,3777149.65,4003280.67,10972587.17,2386752.44,1982486.00,2802835.55,7255491.92,1266148.81,1270932.10,1837768.65,3620290.96,1465175.93,1875274.16,2205421.20,1942294.38,1890372.82,1231926.38,1597730.94,2008998.67,32785621.37,29437792.52,29903223.13,28876617.33,30418190.64,31680628.99,30300723.06,26412338.32,30698191.66,30853636.15,28479718.56,22703590.49,43444775.96,38890247.67,38428761.63,34097793.69,69590.50,11931.00,32262.00,18602.80,11440603.71,11854677.58,14791866.59,13356024.17,432940.40,748479.35,1521154.17,856737.33,627408.28,439205.02,205056.88,153828.89,0,177695.22,0,671591.29,2585935.19,3793292.30,1648184.25,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,94082518.21,60055717.64,92761073.06,111050262.92,51175799.94,78373494.14,95896295.69,121065664.26,46677526.02,45746755.63,37260162.12,82906823.91,33430901.41,21775447.52,5247402.98,5473092.12,5762643.12,6780753.49,9590170.44,8407963.28,7583198.85,9316122.73,5658538.61,6386298.24,6107772.55,8374433.20,8643931.54,7302943.19,10053012.88,8072494.70,3390027.21,4092324.68,11242827.68,8611435.97,8655555.60,6484753.47,9489506.37,7862668.32,4626855.15,5240200.50,4915567.89,5185049.59,3807392.45,3782610.30,3645649.44,5899472.36,5519037.87,6222153.61,8563634.25,24491068.05,22973830.42,22154558.80,18247231.68,18480153.52,17301375.81,11232442.92,10782848.74,4259825.78,4283342.32,5079411.37,4890419.35,3630064.00,3450227.18,2633567.83,724656.71,1449632.61,1996534.13,3689944.81,16670511.93,22846726.92,28278550.76,28788909.43,13893304.97,10994173.86,12401224.62,16601631.16,10959148.98,9193523.13,3873758.66,1598976.02,0,3310618.87,0,2893134.66,5845799.97,132742.60,400620.46,0.0
