,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,267429565.82,264035461.02,300993521.21,415516991.30,285963495.94,318562510.91,342473069.57,376562853.11,416834124.97,434663315.66,709094777.52,477810636.82,689552902.99,720523220.96,632151011.61,528610050.03,345599400.06,434367684.84,370751093.21,768206118.96,516427493.76,576678361.43,659847763.23,1001124210.88,565596795.48,807977078.80,704127523.66,1408355789.94,503188896.87,518147657.35,574089467.32,358108779.43,425751530.55,540241134.47,437761042.48,481551159.90,282705467.67,405149411.28,383400921.48,329007740.77,586653701.58,352564617.77,285708259.25,454865055.36,353434738.00,526203031.50,991612041.38,1022353789.63,223267659.16,137725311.11,130630826.69,92363566.36,93170562.60,131356557.44,129514564.34,228180124.89,108450569.81,131202933.14,150096764.33,124495261.64,139791619.97,139026011.71,112429771.13,117708153.93,170293216.47,131011357.74,147154162.19,171961236.80,117101964.15,115139387.79,156723225.76,146996275.42,79332690.50,83912770.46,85020021.53,96820731.79,55300650.90,63477312.26,53254667.92,68625493.51,0,88779666.66,0,78351722.84,0,100899000.00,0,94266960.02,75140219.00,34728927.00,14345429.00,14904492.00,0.0
3,交易性金融资产,90000000.00,91311066.24,96854425.15,3805266.87,0,495.82,3650227.20,714765.53,0,0,0,0,0,0,0,0,0,390902.88,593553.17,0.00,1388029.30,0,0,1157074.67,1992712.79,1412235.08,1833825.08,656723.86,0,0,1493574.12,3598459.90,2974435.26,3979637.22,3251953.14,3251953.14,0,0,0,0,0,0,0,0,0,1094630.00,1124864.00,0,259000.00,219800.00,4250.00,0,0,0,0,0,1490000.00,1490000.00,1490000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866743.92,0,1196016.49,0,30500000.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1525629470.17,1754494296.41,1946944999.18,1812107024.52,2195215203.78,2412413995.05,2519105965.46,2427582374.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,73669969.34,63109811.53,72469394.07,61941984.43,0,170926259.16,226131927.14,263123104.39,296817325.63,306947082.33,263417921.55,232845527.88,238820787.81,334689463.40,197030593.62,226178987.12,251499741.38,345900461.27,455186056.83,600856205.49,333014945.89,482979497.45,619857842.73,588894365.52,632497244.88,557200705.16,524992138.48,1000335504.44,421305722.58,797036862.19,509347335.55,866914841.94,682728818.63,1507081050.30,1125819646.97,1393662172.62,947559151.82,1223375755.35,822764770.28,939072454.73,869838784.84,672283985.04,403198756.75,320097315.81,340026270.57,479684400.10,503880790.12,585741360.24,316234829.14,209290622.48,124814365.16,128698943.76,198585654.31,169560887.40,148393251.60,113285186.06,92987898.75,134419409.14,153517641.65,120720351.60,89627111.00,157580269.33,374614109.19,214992821.23,173534059.13,168499789.78,63724818.32,37139877.74,37525929.00,24809450.24,31437565.12,26078025.00,15128959.41,9103387.50,19587700.00,29290349.25,49124712.89,34211382.77,35222968.00,16755700.00,0,20380200.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1451959500.83,1691384484.88,1874475605.11,1750165040.09,0,2241487735.89,2292974038.32,2164459269.96,2598657548.45,2531941741.39,2543971209.30,2435904046.68,4341744675.82,4733704752.73,5108922345.24,4022906003.71,4541312611.81,4539504620.76,4499771941.43,4322971831.77,4838788302.87,4849339240.27,4683134139.45,4419528723.69,5558674215.46,5456748315.08,5169664531.19,4142795757.82,5276014919.62,4897277557.31,4597308608.11,3287679213.21,4396151133.59,3650623118.97,4046220221.76,1754640098.63,2588975653.93,2349144476.31,1459542570.76,602701649.44,1239932993.95,1032242433.15,1079569811.89,652860319.26,1226020605.00,924804789.51,1283930604.27,435393430.30,1033565915.38,895933312.38,683348651.31,271323577.44,504480634.05,496837057.90,399590597.67,130055134.83,328268791.69,326737379.34,358140518.22,79240258.03,195714235.38,171444061.24,192466323.80,74512331.70,142911745.49,144980451.80,142211932.50,82874054.42,89746881.15,94950298.72,110598688.52,63710326.50,96180537.06,71576783.75,74671056.28,44968318.33,65326037.72,57328159.78,76588872.62,63693294.05,0,41696114.28,0,16263517.33,0,0,0,29909105.32,12327456.00,36035576.00,13426722.00,5442053.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
