,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,12455223.30,13287486.96,29111411.61,42640953.18,36246291.99,40775668.21,29055638.35,11108151.88,30870086.22,42836237.55,16842698.70,10613981.95,63438722.55,57614784.29,261446482.47,268597758.43,53861104.49,57882893.27,41265167.02,54956045.41,41690400.20,42325102.22,0.0
3,交易性金融资产,341106244.43,346662965.95,242610960.93,253063751.61,273833272.75,217802170.46,246414968.00,255031705.93,242408234.28,210820039.40,169417437.31,152743907.39,53909360.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,22134715.85,19555136.96,35407494.01,37871915.38,61609568.13,61413364.95,46586103.09,45388808.14,42744219.52,38719983.01,0,30979481.71,0,23831362.54,0,27815060.72,0,0,0,0,0,0,0.0
6,应收票据,0,0,15293876.05,14592589.08,4119807.12,13287598.92,8351892.52,10121775.78,12509688.06,13267638.36,13426319.94,9185854.15,8646477.08,5781303.52,6006724.32,12411061.70,8932382.12,5114949.00,1412708.00,2221788.00,2360000.00,84699.00,0.0
7,应收账款,22134715.85,19555136.96,20113617.96,23279326.30,57489761.01,48125766.03,38234210.57,35267032.36,30234531.46,25452344.65,23512004.22,21793627.56,17228755.77,18050059.02,15177520.18,15403999.02,13017019.55,12575183.57,7338008.90,5159523.15,4444488.50,1884790.43,0.0
8,应收款项融资,5667442.32,11267615.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,12553236.17,2096758.95,1201359.24,1802461.96,2122075.78,2400716.69,2205327.23,2570234.50,2929420.91,1066438.01,3466485.25,2013911.09,2761842.27,695004.28,4690824.78,864807.55,1459779.87,1695531.60,3131300.86,900009.01,578347.48,346897.20,0.0
10,其他应收款(合计),2467319.25,2706607.33,6324559.32,6205011.70,6157625.28,4295041.67,1412890.64,1197535.73,1113279.59,926869.58,0,3140262.82,0,1588154.09,0,1595081.17,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,2706607.33,0,6205011.70,0,4295041.67,1412890.64,1197535.73,1113279.59,926869.58,1371177.45,3140262.82,1614771.72,1588154.09,1843431.09,1595081.17,1704087.71,2001001.26,1889989.54,1559443.49,322615.30,307561.21,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,27785754.12,23574490.25,28226217.45,32171854.05,35126360.76,35990839.20,36935565.82,32830461.78,26651293.32,28465247.22,31672295.81,32944374.95,37513093.48,33147723.88,27386215.86,21292859.10,21184728.54,17110445.57,20740694.72,14230671.23,7989136.60,8054870.61,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
