,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,153330336.52,134328308.19,149227139.42,167112370.71,144747753.85,125133064.16,101563017.63,107244456.89,108776885.70,81892482.30,75899856.18,77109719.02,62263563.76,39694255.09,14379052.21,15619937.81,55205769.90,66177764.91,112307925.09,137124100.95,33219874.83,37651133.32,56010239.05,35762466.30,66852447.54,100508352.17,40161019.20,0.0
3,交易性金融资产,8200000.00,1300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,80513064.13,77449650.88,92803340.05,68130379.28,96211786.42,85963719.42,114457456.70,89887448.81,0,81652755.67,0,73524303.03,0,87547371.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,19076442.19,17984619.42,24877907.91,19229847.21,13921227.17,14549886.55,25021299.94,22353189.19,17413853.14,8416409.58,20708190.62,14829685.95,16307950.24,12978554.69,9549467.94,8059555.57,4644000.00,5149636.37,4489201.08,9610095.18,12933585.20,9266795.20,5263135.00,25244230.00,13156540.00,32939803.29,14687748.00,0.0
7,应收账款,61436621.94,59465031.46,67925432.14,48900532.07,82290559.25,71413832.87,89436156.76,67534259.62,76314645.71,73236346.09,58931251.73,58694617.08,69268861.08,74568817.15,70244568.69,69423473.01,83594009.47,85964510.59,74978858.36,63675902.26,59521446.02,70071461.36,49110154.16,43599080.46,40029223.58,16509240.49,22503745.93,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,9359602.25,7987309.23,6249196.60,4510317.13,11618198.64,11351595.88,9580199.77,2072571.38,8969829.08,6606069.59,5505758.85,3690190.66,8246491.05,5989567.07,7547200.41,3635144.47,9474472.35,5446300.86,4087004.38,1186432.70,3797253.25,1508813.18,1338974.93,1119683.13,7076118.56,2962421.79,7045720.07,0.0
10,其他应收款(合计),5097536.31,6059920.77,5528545.95,4431372.44,3507366.33,2721594.97,5152529.74,3336869.00,0,3837538.12,0,4711531.95,0,5547411.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,803737.17,973721.11,598154.92,458808.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66043.86,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
