,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1960950251.11,1252525534.55,1324758379.33,728531427.51,343170420.09,1908635655.74,1655850991.30,666324966.07,1440118924.87,1401412745.04,499338795.05,273623415.12,199450891.08,159269362.40,422093586.92,333383794.17,812685199.02,359775059.65,300229315.09,779456553.03,1080266950.50,2175452985.89,324470073.07,530262795.01,256669893.18,624524317.65,398840714.28,458916441.95,525740646.37,479218286.66,2179079843.90,414154171.93,337401148.12,783261974.55,2194809512.30,86905221.88,260874747.98,198856796.83,175153678.23,255792069.13,266059012.81,318976570.82,477219042.83,223416222.29,414672965.88,433013256.88,331354211.51,550720110.23,93320770.43,84592296.38,98749209.02,209215691.18,194014113.88,196037312.04,166158239.88,194811455.72,284378910.63,339823723.48,103113429.53,145775297.74,299935562.76,302036165.43,314133400.10,504539097.20,331998675.78,334116476.93,334158465.69,376362231.59,153016685.81,212250876.81,118171417.09,177697529.36,128025489.65,88045331.67,40555496.38,13789350.34,10397770.92,32889918.01,28784185.87,11762200.85,0,8374673.63,0,16532024.00,0,6026000.00,0,3753685.37,6083421.39,4211918.66,0.0
3,交易性金融资产,0,0,918139.12,0,0,600000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050000.00,0,300000.00,0,0,616004.00,616004.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,363937938.16,307862674.16,303285663.59,355401851.71,339984784.09,306823115.53,314920193.27,377717787.96,0,374962052.66,0,504059248.12,0,492316549.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,33111796.05,31599250.11,44575144.65,98262098.54,70152465.32,62693539.62,80590282.62,57671213.45,45506488.00,34675868.00,107310638.51,139523828.46,60734191.00,32258192.43,27384732.00,48569086.97,27237438.00,38864124.00,37556068.74,43501984.50,58652452.44,29744882.00,44002372.00,68470000.00,47734819.80,6623944.74,19910000.00,82639522.06,73805030.50,122277914.00,121453206.49,141517551.49,132635767.57,82333948.13,86036180.56,79380565.97,86080515.97,70230000.00,106470983.96,97510983.96,60370000.00,66600000.00,87795000.00,77695000.00,46930000.00,98830000.00,87144870.69,69273400.00,103907449.27,99346000.00,77750000.00,98850000.00,101887524.81,113540000.00,87939000.00,54210000.00,50800000.00,77563868.00,70666500.00,23441540.00,3550000.00,86420000.00,2649709.71,14960185.30,2458628.23,5700700.00,18607328.33,5316210.00,6770000.00,842799.43,5159051.33,4843000.00,4739697.00,10089873.06,2399940.00,900000.00,633485.16,2914000.00,3250000.00,850000.00,0,336000.00,0,1600000.00,0,0,0,0,0,0,0.0
7,应收账款,330826142.11,276263424.05,258710518.94,257139753.17,269832318.77,244129575.91,234329910.65,320046574.51,246162754.78,340286184.66,360069904.59,364535419.66,429209426.10,460058357.40,297017682.95,344129523.22,359931527.58,343168935.51,323682502.13,376634298.73,316331258.98,282411202.02,315709714.55,265927955.29,317072153.19,334530725.83,302593449.87,256815423.30,269478868.59,231257441.32,217310416.54,178446073.77,285507752.81,208139301.29,248856461.96,216456415.59,197147613.07,163815288.92,190416667.56,129887559.77,149783702.78,148060809.35,108089729.33,84773273.63,72795096.42,69045721.14,58678006.54,63001573.14,43071109.62,38558738.02,63831406.82,36297293.10,51279606.32,46863621.79,32803708.41,26031554.91,36725886.21,32927625.04,29056498.63,46048526.01,229778934.82,148387129.91,197424599.30,221507206.94,283241985.25,275922543.03,234530339.26,235377349.58,208786320.11,179696727.79,176465304.52,135145463.49,151057288.67,138783149.64,258542077.74,246036806.15,282082859.92,270121807.86,275944571.75,279478420.57,0,254394595.41,0,235289625.07,0,317857000.00,0,221327964.44,114890504.18,52526035.87,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
