,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1620350104.40,1431022741.77,1609967514.60,1579952589.92,1379284400.73,550215539.47,726917292.04,652742390.22,499363654.43,437880479.95,650131289.97,1109768111.50,764654783.59,478440100.57,378808235.92,379054999.35,240833032.24,223972138.24,380204931.96,428628617.49,316381952.73,204254139.98,211774042.15,400498857.63,409681569.30,409088680.36,309533458.34,444418595.12,365680264.77,437826093.30,250279443.54,320141144.05,269456439.00,256954314.86,376553826.69,394952075.15,340877470.35,285663377.62,252771375.94,238567591.57,212871732.78,157188457.60,85935673.37,111230257.88,153554785.33,187060159.88,150775459.40,179547443.25,150953251.08,172263271.86,121885706.44,204103175.31,143043989.45,145114574.36,140288482.56,199138621.92,254271730.12,249111468.27,204018604.33,216896447.02,265621638.83,50622438.70,71406303.10,35794062.81,87625446.56,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,3991520.00,3991520.00,5050000.00,5050000.00,5050000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1518250234.18,1835476512.18,1567750629.16,1460155234.44,1701204448.53,1341923245.08,1012953301.12,960175278.22,0,806296433.39,0,640971742.87,0,664962636.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,570200339.59,749702173.70,729474665.36,699607307.98,740652620.22,247529416.50,326598755.19,566506202.90,588379540.44,422685214.74,483623589.68,376661507.45,369324268.33,308324114.33,307902588.07,232863261.77,136251243.44,197858368.99,229904812.32,226670219.52,349619317.50,385122663.79,381631328.60,290753111.63,349667172.99,236082009.21,227341455.29,162801415.56,134978033.21,109342167.36,93757567.10,112511419.06,47914590.61,43413056.41,57285876.24,39020109.98,16572542.25,18701856.10,15828112.55,14018244.01,10166225.69,8239537.84,587356.58,6079823.00,11904185.65,13382061.62,10515212.94,4691513.28,9308756.16,5007452.84,10089013.22,4653819.41,9202713.07,7592969.40,2645564.04,6262078.81,2811011.99,1136214.34,1200000.00,3120000.00,2650000.00,2750000.00,3683398.00,1458503.30,200000.00,0.0
7,应收账款,948049894.59,1085774338.48,838275963.80,760547926.46,960551828.31,1094393828.58,686354545.93,393669075.32,346400364.28,383611218.65,313195196.63,264310235.42,285871796.79,356638522.36,301239382.19,358054642.79,377272030.58,368238547.66,326411251.61,303562401.33,246233023.51,213275593.24,172649812.47,152950903.38,203041490.30,241673459.57,154518730.99,137528602.00,113036998.95,92854769.67,72456144.81,77579806.96,73453761.79,64356478.81,53205575.53,52947304.19,58974094.47,44551269.62,51971676.42,42859190.00,83438662.19,86096605.87,99899318.17,79013413.87,117469137.45,121134929.54,61261467.22,103445993.12,101450371.86,108984252.28,77897959.07,96160308.11,108458557.78,104201886.51,82541315.94,96800567.47,97438925.62,95608312.71,73595498.79,70792325.85,47675931.66,62409919.20,60587413.27,55173315.99,58885251.76,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
