,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1544420373.58,2495144774.98,2141478175.98,2756415440.90,2471943820.07,3589338244.69,2818747729.71,1898783678.20,760424318.68,786675616.59,876599176.33,589596216.66,645299175.01,434764834.28,395869555.21,408394871.96,450777670.00,320045919.25,268627025.79,370622675.69,418695500.00,265085089.15,171232600.07,104041639.42,231132789.20,263960000.00,176477367.08,56298978.11,23460000.00,0.0
3,交易性金融资产,160000000.00,160000000.00,1108100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.00,300000.00,0.00,0.0
4,衍生金融资产,0,4772000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1941302458.18,1490101664.12,1194408941.23,1366085665.86,1004318297.78,964168759.43,937900810.42,1142563600.10,1149171486.90,1978065229.64,0,0,0,0,0,0,231037330.00,0,0,0,176438490.00,0,0,0,0,0,0,0,0,0.0
6,应收票据,19498980.57,13917849.26,13664792.66,9801332.68,16766844.54,20570120.59,28169949.16,39786748.13,37306929.81,12567677.21,971526.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0
7,应收账款,1921803477.61,1476183814.86,1180744148.57,1356284333.18,987551453.24,943598638.84,909730861.26,1102776851.97,1111864557.09,1965497552.43,575115879.31,262840218.42,261136614.99,259993103.70,212681676.49,219847719.16,231037330.00,246910189.05,194740874.98,158590539.80,176438490.00,223425762.93,173189760.98,147567781.29,123389527.19,175690000.00,122726235.23,100316651.81,30180000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
