,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1335553127.97,690469765.67,628761537.39,661965007.87,648310973.21,778423353.71,838858748.25,904875827.43,735395086.03,731126274.34,794835336.46,575212117.79,543195108.52,561331585.33,608186681.54,403202882.31,449937332.14,476288884.09,521395758.08,506048133.46,303142706.49,328769345.83,391322095.44,253798426.16,266386782.73,380722197.93,196626213.60,213384752.16,373653615.61,422144079.73,455092254.66,394346006.26,530937132.49,299228829.32,432460485.56,371374174.78,387078844.20,404050284.24,494716684.71,486245596.05,402972897.81,401894294.64,250414828.51,310045632.11,253727137.37,238124321.03,315313844.10,205851374.74,169302053.58,212257860.96,191270640.20,238890287.11,200086718.07,162535231.19,330549570.33,229945463.82,326707801.94,363190821.79,346667203.93,430538051.84,279107831.91,337932575.24,333986474.61,497287531.93,462467521.20,413986014.30,448329153.90,429978157.97,452680683.06,503467118.60,534455981.62,578411054.09,607852905.99,617030035.00,308941722.86,279225711.56,343970926.03,289648901.11,311355339.47,261668845.13,249743165.86,228240619.64,0,306450274.25,8437644.96,19452961.55,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2261943.57,16976358.37,15896732.85,2007617.71,2095413.40,349133.66,0,0,0,0,0,58059580.59,58038949.76,58551045.76,58551045.76,70000000.00,70000000.00,51177842.00,31177842.00,30004200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,675773510.75,309307455.92,549631637.90,594975618.09,782322334.73,478454671.43,681446553.95,616717514.07,716782159.23,435871810.21,0,693882545.79,0,450397260.94,0,595926558.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,136142332.41,136220853.40,95314174.91,0,116474301.68,123254824.94,129416579.33,185985199.19,210835949.09,107005175.90,121701397.05,163773295.30,222597017.10,225146715.24,119677760.81,160792158.50,173599697.45,128882485.92,78263008.33,104781242.50,102731154.43,97101564.83,65443429.73,106157106.08,118677573.45,88663397.99,131109098.91,77233382.41,108580699.46,83971658.62,109290131.51,124497416.33,99011519.63,149588501.92,176234646.70,152311842.19,117137693.22,118688908.68,190856302.02,137718046.28,102170851.41,82743811.99,69651348.56,69405359.27,64646624.16,71965993.53,58016499.00,49203783.36,34867414.85,19430806.25,36965202.38,38078768.13,55326789.78,38055566.10,27413486.37,32294554.33,42323128.03,28870092.76,37945166.11,52484617.01,31557398.48,40950704.97,23924658.74,31716589.21,19045728.70,13256368.20,9303086.00,16039959.10,16981219.20,27998005.65,19651500.00,9495259.28,15395000.00,10892478.00,0,0,0,0,0,1342000.00,11043446.00,4542000.00,0.0
7,应收账款,675773510.75,309307455.92,549631637.90,594975618.09,646180002.32,342233818.03,586132379.04,0,600307857.55,312616985.27,474427867.54,507897346.60,509404636.57,343392085.04,480875304.06,432153263.28,476752183.87,314348372.90,454863239.60,456889715.07,488621079.55,311949545.31,433885202.49,493893623.39,422639296.49,297387774.27,375965050.49,383616725.36,354652474.46,255710229.48,320909796.31,333941805.65,356047515.73,262870515.11,364953009.31,252835092.12,347634454.13,156803638.82,273227841.19,212700528.98,265643416.50,155210724.53,290798474.78,246121871.12,307248952.46,206778423.86,305264140.57,291764188.05,345491754.72,221089889.52,329804140.78,327322939.19,357121914.51,269249651.02,344554363.90,266784233.95,313836675.11,254455977.93,331169158.20,330580114.59,353104749.45,296192621.26,367474555.60,397883836.19,358291368.70,259673380.86,333550192.56,323330206.07,331156648.83,259552936.20,305954286.72,290087263.71,280403996.82,237698509.31,238397383.62,214994127.96,295940530.85,276952202.56,293323881.14,272915183.63,271295722.68,246597295.16,0,204285972.35,114678840.27,153818181.91,0.0
8,应收款项融资,153176609.64,145924204.55,121598507.00,167305049.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
