,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,156219002.16,256004815.98,286757963.33,267768785.31,227132027.86,242877330.21,230971569.69,357531201.99,293752244.51,298828036.74,343944757.67,307314800.37,259742995.59,246250356.58,275160342.38,353072417.58,387106201.15,630112810.26,231327159.77,422485220.14,472173911.94,392957838.72,185508676.62,315445386.91,179992121.48,209782627.88,279419799.21,277586561.42,204650227.29,285023903.28,213338379.29,274132791.80,243684911.13,276650680.99,213453134.95,213562203.42,288910188.39,307174179.90,452490237.49,218609148.45,212692711.11,171171595.79,130356267.19,219444032.61,190933371.60,150916187.97,231490858.55,292690055.59,179784119.43,231424561.22,166722873.56,91548583.15,140748058.07,80065414.49,61017674.69,89864252.68,155452354.39,66229596.90,32800274.97,87803542.42,82903652.11,74931703.58,123482026.76,105295698.99,100741774.47,116948709.07,54719248.27,113706534.08,79026417.05,75295781.04,54246076.73,63580255.28,49008938.27,61469129.69,70103646.02,68227991.03,66866868.29,58482390.49,34952542.72,28565571.15,58209628.64,0,49526951.61,0,39887651.96,0,16038650.00,0,22469854.95,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6942888.54,5034254.36,3054675.12,0,0,0,0,66800.00,93945.62,96531.65,100372.50,103971.48,106503.37,103986.29,110470.00,110470.00,1093655.22,1097727.93,2553485.00,2553485.00,1061430.00,61430.00,68520.00,68520.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000.00,0,7500000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,187400422.40,188795215.28,224553548.50,211787594.41,226979736.37,234987921.38,215322286.20,221263775.94,0,223121310.29,0,221453166.45,0,277131139.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1243101.25,675000.00,1170564.49,213592.04,1586384.00,5076423.19,2749022.00,383006.00,5658393.81,3360000.00,613168.00,139584.00,4418861.24,688718.98,500000.00,1500000.00,350000.00,2000000.00,300000.00,1527121.26,500000.00,3829293.11,1535120.00,1864762.00,1072277.00,730000.00,1592150.00,3172728.08,1744170.60,1746831.48,1250000.00,5591238.50,1437064.00,1697500.00,3825977.00,1010098.10,1629063.60,957754.00,1742763.00,1562555.15,350000.00,1289551.70,969056.65,1109715.65,510000.00,1000000.00,807225.58,1738363.33,385000.00,434380.00,565000.00,2099033.00,845500.00,866414.10,240000.00,3202647.00,725000.00,1063700.00,352293.31,1091261.42,0,327970.00,3096684.00,5665887.91,4698892.04,3525990.77,4973302.11,5947078.60,6200665.08,5496638.25,12114321.84,14887034.89,2500000.00,2255908.68,200000.00,504179.92,0,238357.55,0,0,352463.01,0,0,0,230000.00,0,0,0,0,0.0
7,应收账款,186157321.15,188120215.28,223382984.01,211574002.37,225393352.37,229911498.19,212573264.20,220880769.94,201143735.29,219761310.29,225125986.15,221313582.45,275145515.42,276442421.01,252517190.34,263209034.64,227288922.18,226261546.37,215637990.09,269350818.37,219189368.63,234091211.49,231247793.76,226768796.65,217319021.74,296223605.19,229510577.49,252659156.03,206907601.00,222535117.26,224898962.60,289731944.31,181094035.05,188770756.57,170768901.73,238728750.85,186602762.54,178332640.58,163022347.93,157508684.35,133181329.89,132101801.03,117241888.03,102884203.68,133920356.88,132168969.95,115705161.44,103465635.06,118902887.97,106624657.14,94609670.64,91720445.69,110743967.00,104469117.65,100743702.67,105270626.57,126252668.84,115394842.90,106914778.83,114278405.92,123608533.54,120023310.31,114375475.67,109060364.40,119896889.90,114861762.84,108794146.47,111282916.35,125731333.20,118694487.59,115086960.99,106904321.68,116977055.70,106865843.46,103575724.27,112572954.99,99341417.01,99720855.71,88054062.74,72703129.74,66875984.87,0,51150968.01,0,25247777.58,0,0,0,23689073.80,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
