,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,
2,货币资金,341150465.39,392757186.70,496547610.47,286024167.62,194326786.52,450365091.46,210273810.64,224561670.10,222519664.07,455978835.44,230158943.56,199771844.37,286545809.59,153275319.68,161696299.62,240150800.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,958100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,64530136.34,143788534.70,107084457.37,120926852.95,78690617.86,98597603.76,118474868.72,58142711.87,49570623.78,0,87915581.78,49863144.33,47376365.67,45159403.87,42151157.49,0,0.0
6,应收票据,0,37125939.82,18258636.66,31306263.82,26388671.50,0,33407137.65,16789288.56,12655790.74,27725010.41,22896004.98,8461517.57,8075128.52,10131090.30,25376549.55,7905300.00,0.0
7,应收账款,64530136.34,106662594.88,88825820.71,89620589.13,52301946.36,0,85067731.07,41353423.31,36914833.04,57003849.16,65019576.80,41401626.76,39301237.15,35028313.57,16774607.94,15305900.00,0.0
8,应收款项融资,32793646.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,47559337.90,90956745.52,88226236.64,146134760.23,108606626.03,79964994.76,21257339.08,23024005.79,27086426.75,32551903.05,16911482.53,22247083.38,20081618.77,11730382.16,24400267.26,27981000.00,0.0
10,其他应收款(合计),13112504.96,4660424.44,3107185.17,5343885.44,3852889.99,3686525.72,2997439.25,5350895.37,2210371.62,0,3165173.60,3391728.87,2154596.86,18318458.19,5672431.64,0,0.0
11,应收利息,0,0,0,0,1353013.70,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,13112504.96,0,3107185.17,0,2499876.29,3686525.72,2997439.25,5350895.37,2210371.62,11247516.28,3165173.60,3391728.87,2154596.86,18318458.19,5672431.64,7174600.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,286667095.29,259121432.94,259003212.88,258398019.58,312194548.62,280383912.46,316841071.90,327556956.33,325532548.79,252067677.59,222357339.69,271060668.15,285146975.49,252394499.59,194935855.27,148420900.00,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.00,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,26617022.89,28253024.56,53157445.70,189022038.98,233372914.31,29771793.77,227469878.84,224876855.56,218340562.82,10012921.82,5220442.01,9859199.22,14062293.37,8919612.35,12014773.37,2188100.00,0.0
21,流动资产合计,813388309.38,919537348.86,1007126148.23,1005849724.80,931044383.33,942769921.93,897314408.43,863513095.02,845260197.83,846587713.75,565728963.17,556193668.32,655367659.75,492797675.84,440870784.65,449126600.00,0.0
22,非流动资产,,,,,,,,,,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,0,0.0
