,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,21683150.06,60107170.27,26863467.53,55457860.36,10690873.88,13074787.19,5959779.77,7228195.20,2676258.15,9372598.43,5890846.24,7537079.37,4820432.37,10675106.92,3302361.66,1245594.72,2758806.83,946096.58,890341.09,2357669.19,3108324.01,49629884.26,26347039.71,61984316.31,8160657.92,2658536.58,3176392.43,4485180.85,5664066.48,932093.07,4264287.42,2108893.84,2503082.81,3035328.16,11090488.47,11237475.48,1482843.08,1835128.40,7366003.56,6073414.67,3844911.38,16415786.84,10238564.51,12911867.92,83741093.00,123867192.36,27915731.81,72229908.10,22126947.97,12463505.25,8508613.50,20141955.46,32907142.29,28156421.07,6518574.73,21198596.63,64958922.75,90726790.71,37881485.62,92210963.02,52400819.82,50214550.45,39964504.46,72188566.08,83547438.20,74749523.01,73934674.96,94621493.77,83383790.15,60749135.57,83259333.46,93529324.79,101727605.44,112353062.48,13525180.92,15244327.88,20817021.63,20584311.25,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,3017030.14,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,30000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,56280409.06,18975728.09,27626254.17,28668797.55,5608945.97,1338116.50,427371.80,2896977.41,0,1211951.85,30238.83,5659.87,0,81897.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,152699.58,152699.58,4472931.60,6073171.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000.00,600000.00,50000.00,0,0,0,34700.00,693600.00,0,0,1200000.00,0,0,0,0,1101825.00,50000.00,1000000.00,1292188.00,100000.00,1130000.00,1524500.00,0,2603800.00,3000000.00,5816319.54,6741300.00,2174710.24,0,0,2000000.00,1500000.00,283725.00,280800.00,707850.00,1750475.00,2195100.00,6104123.57,0,0,0,0,0,0,0.0
7,应收账款,56127709.48,18823028.51,23153322.57,22595625.96,5608945.97,1338116.50,427371.80,2896977.41,5219356.78,1211951.85,30238.83,5659.87,465473.19,81897.37,476843.99,1591799.53,442023.87,19178941.85,21041091.01,20804297.70,1449259.29,437036.64,82679135.81,83938586.24,2934504.02,7812717.14,5906834.75,7379984.91,12405571.92,11574996.29,15701229.50,11883443.20,16490812.92,24726166.59,20159053.30,18314360.13,17743487.64,25515715.46,14036941.08,14068277.68,18649112.95,18460984.43,12128173.27,17239287.61,29176734.92,24497197.62,22457439.97,13501382.48,37250130.53,32512717.48,29686534.37,35557657.99,64447733.42,66151303.79,62629311.09,71544438.57,79685972.50,80210042.97,98382749.39,90925263.93,88551076.23,60912656.44,92518389.08,77596108.13,56422566.19,52186478.07,75426640.68,82953912.05,63272507.53,66273919.99,56826697.99,66174652.52,54341735.48,53368788.86,77582009.64,67988747.10,83093376.27,31925644.24,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,9576600.56,1604080.10,4892363.54,5902611.97,10508279.53,9769039.59,3496576.53,3179944.43,5133548.67,6634083.89,6914265.83,5364549.51,1599309.88,2189811.42,1986156.49,2419070.24,1294523.46,2922126.80,5704227.95,4686121.75,7140256.90,6491420.67,6530048.49,5880101.61,10621982.09,8183031.02,10070018.80,7713512.34,11712349.29,13894800.34,19645950.95,18467436.43,32218067.02,32977221.02,27426797.26,18603737.68,121034007.34,116728281.48,110842722.84,99256393.84,127870493.60,123764856.73,115532534.56,102545356.59,142070747.52,145061681.65,132586137.79,121992867.30,133027834.83,130859284.94,126315205.63,119348023.60,78098131.61,81914759.03,81032378.58,60581149.74,133453069.73,162178859.49,156977267.85,123723736.14,133546793.82,136960888.25,113507663.77,112034004.93,24835750.06,130509126.40,122205366.86,121610858.70,50649939.05,12712915.72,62927334.48,61895776.11,9237501.49,96723670.29,10904091.64,6405952.28,6998783.97,6937198.74,0.0
10,其他应收款(合计),161702.75,162948.10,99071.27,17592885.62,987433.50,1315201.14,1124129.34,332104.99,0,3287438.73,1502906.38,1384827.25,0,5910044.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
