,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20151231,20150630,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,96307998.84,102438888.57,80485433.15,106549771.29,100618049.53,113473994.07,180952903.66,254414039.87,151507662.56,359098019.12,43147897.46,69830961.36,44884104.35,40774667.42,62757122.40,68383919.02,55335343.38,35819349.11,40149452.71,60165182.32,34752586.87,55829156.69,53987408.05,57617991.27,44099645.08,36022991.06,49211524.99,70257513.24,34414006.45,26670897.68,40547603.25,0.0
3,交易性金融资产,61576861.58,88001000.00,56295000.00,74164000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,226899249.64,272736573.51,270185775.51,315108016.69,326279173.99,368429672.05,374613924.59,334564611.87,340612379.92,0,221872840.18,246970604.64,151581843.10,0,102275522.82,0,0,0,0,0,0,0,58395990.27,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,86881474.82,73104540.87,120106272.10,115296842.66,140156643.18,136117567.24,78689110.25,84603160.89,60127207.71,27455763.60,31546143.38,12591132.34,6869323.79,3947595.44,930686.50,1121748.21,459100.00,3439042.50,1180134.79,480051.23,642741.81,1217115.48,775741.90,175324.97,1052480.00,0,100000.00,0,0,0,0.0
7,应收账款,226899249.64,185855098.69,197081234.64,195001744.59,210982331.33,228273028.87,238496357.35,255875501.62,256009219.03,202247522.36,194417076.58,215424461.26,138990710.76,123761442.85,98327927.38,83464620.20,93468325.60,81144861.74,86418427.24,74289594.13,68524691.96,37954295.91,57178874.79,51000881.80,59230018.63,47474238.04,52079742.28,58228088.37,33174789.01,22315762.81,25818872.55,0.0
8,应收款项融资,81806480.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
