,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,563514170.23,687216482.33,600769929.56,910784709.31,650841258.33,584148505.52,719888645.72,879264176.53,697383606.68,909185547.12,373329097.21,558823393.63,427306673.30,347030985.90,393149304.48,676387511.65,356692435.18,391116743.28,413887014.99,630137347.74,444097370.99,484532208.54,360854064.69,396706658.59,346336092.41,357896777.83,354063812.62,396057940.27,514403430.62,432440954.30,555877160.46,376849802.12,440817483.67,405297918.39,637218872.95,278420241.65,169761894.00,208762112.01,212519886.17,320485077.02,243719362.86,210529558.63,32069513.20,34581184.19,38366622.91,49313403.78,41740085.32,38734563.97,34196798.05,37523345.40,38879273.19,14977096.95,12812234.93,16833380.93,0,9502983.49,13023506.03,17139134.08,41545519.94,46213193.65,251486644.99,267934200.82,290539830.37,265649811.46,230127968.93,110754306.33,91884779.41,187670667.38,77623990.76,93960523.64,62632300.00,122902410.97,162726745.99,123275875.13,125279928.34,225288327.35,154573964.27,22937421.86,28029391.53,9488012.35,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818035.43,400000.00,20301053.90,25820.21,0,0,0,0,0,0,0,0,0,37817.95,90809.43,109884.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22099200.00,26277000.00,31130702.00,35765552.00,19600000.00,19600000.00,0,0,30735529.60,16335130.94,0,35119906.87,21589912.66,66972804.51,79180354.95,29989010.83,79988717.79,3000000.00,21200000.00,7900000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,3467800.00,6520900.00,1523205.00,970995.00,0,0,0,228661.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1917575327.18,1813788645.36,1683754833.95,1527504255.22,1383767831.21,1464287482.26,1411980188.40,1444475737.93,0,1235805514.14,0,1064009020.49,0,1059173269.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,37791820.41,27383201.99,85323487.75,78356588.65,28188054.02,35299203.31,57433376.12,74506924.21,28780117.92,19059620.90,36302282.48,28436666.27,15488440.96,8309436.46,14663033.36,28133500.61,14098468.70,25990372.74,27156708.77,63719356.88,28225368.70,21790512.16,38566202.91,91582485.28,65627911.67,65768843.36,65469525.15,90648494.27,46668697.40,61737238.64,53778582.36,109195716.88,75008645.38,71586804.30,82155234.46,110497258.74,49363970.84,65770094.14,40138265.20,39012874.55,31540356.05,21345005.72,11913998.00,26586014.17,23807233.77,35889956.31,44791674.41,37803436.88,26276860.74,25559826.37,21765730.65,36314309.78,32980926.29,20216642.70,0,13926342.47,7703149.07,10627820.98,4068460.50,12922456.61,6698136.03,13891883.76,9744422.44,11449885.46,12936690.16,6531240.27,7274198.23,7064920.00,6017677.70,5239809.29,0,5012843.54,2922000.00,3950000.00,1266260.54,583500.00,260975.50,0,0,0,0.0
7,应收账款,1879783506.77,1786405443.37,1598431346.20,1449147666.57,1355579777.19,1428988278.95,1354546812.28,1369968813.72,1382577364.55,1216745893.24,907044682.63,1035572354.22,995888572.90,1050863833.16,984128793.38,1313872306.86,1185983702.27,1134630881.58,1018767812.61,914488900.13,881124295.24,943117290.61,986787011.13,953372763.00,1060362887.64,963761945.32,910073720.49,1048544833.15,825945878.36,913917663.81,919612274.72,922372675.59,877075459.55,845916503.26,741371978.72,725380351.89,791833085.87,869135841.95,856916137.41,887349305.16,699078822.98,682547429.21,17674819.56,18175140.91,24439193.63,18432208.82,14276163.09,17555592.03,27762275.75,26659243.25,25182148.58,17675194.60,27130387.25,29563976.86,0,19003735.76,54543416.87,38044683.20,48432480.82,43253910.82,51961532.19,53371444.56,39489324.93,34247488.23,32299425.91,34856384.58,33182120.79,41609073.46,46269708.38,39916951.28,0,33432891.42,36991784.20,47831574.10,42781802.31,37773206.91,31310951.10,26446725.90,11878500.33,8923998.34,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
