,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000930,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,599773524.32,776166284.78,1006657671.34,1215428120.81,583988199.60,1167671322.35,981617523.33,1355725538.95,983851914.78,769736945.48,610754362.19,398358435.75,197617127.59,101844216.26,111323377.13,106972656.08,77230854.67,28995238.36,33739746.54,116557173.50,78610211.78,79610891.64,43557815.33,39711518.92,52259963.75,74581614.68,66642849.99,51389214.76,40008100.00,42323199.05,29923984.33,42237242.54,50109199.46,29967824.94,52075638.99,61952067.61,59600552.25,92187662.71,57729354.63,68492578.73,33908590.85,31548490.28,26912089.79,37162458.81,16564644.79,30252263.84,32018227.91,23853606.82,69294828.35,24887089.26,31841037.25,53514567.16,20743441.84,17149344.72,20916207.75,22334916.54,25791485.22,28670781.70,0,39204464.41,32806218.54,35350580.06,33961743.33,39751190.01,304721804.63,310327764.01,330063554.73,341246816.60,335595255.98,354449390.94,346835536.32,389150930.49,444368559.10,535586520.80,113591737.72,24807660.75,58237122.98,30700675.44,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.00,56330.00,8000.00,0,450685.00,0,595125.00,0,129200.00,0,0,0,15507596.25,0,489825.00,711225.00,0,0,0,0,0,0,0,0,0,0,3650500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,5520175.00,4604150.00,0,1102821.05,1128100.00,0,0,1229750.00,1196975.00,3659575.00,829450.00,0,612325.00,2131900.00,0,46300.00,0,0,130495.00,131000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,178540030.58,213988302.58,266975651.92,251265715.81,252426954.43,148136539.92,142182820.94,135903451.96,0,118246237.16,0,125075406.27,0,218390841.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00,580000.00,1350000.00,441460.00,500000.00,50000.00,2622678.05,3510000.00,3158000.00,0,60747.00,51388265.81,410000.00,300000.00,0,0,600000.00,650000.00,695000.00,2700000.00,1500000.00,200000.00,250000.00,0,9996000.00,0,9935.00,0,0,100000.00,0,0,500000.00,952780.00,163000.00,447995.30,470000.00,0,0,0,0,34540.00,396472.00,0,4980000.00,3985590.00,11151750.00,27465735.00,18237315.00,10661898.00,15057540.00,10158937.30,14282920.00,11262000.00,2126970.00,100000.00,13053790.00,606088.00,6063480.00,3064000.00,17551600.00,28270500.00,27010800.00,0.0
7,应收账款,178540030.58,213988302.58,266975651.92,251265715.81,252426954.43,148136539.92,142182820.94,135903451.96,115613242.27,118246237.16,79578114.15,125075406.27,220369179.58,218390841.99,192009999.84,170772978.49,177788671.50,4028506.46,77164982.71,6984456.07,3677153.75,3581940.57,3847249.28,6270526.81,3991953.36,6180237.30,4976859.67,10369009.68,1882100.00,1883236.97,3445558.70,1550156.47,2805315.49,2675847.79,5070937.02,1032759.19,807198.69,1784539.27,18839800.06,19918229.87,2168187.17,1746377.26,2824068.99,1905200.27,2076246.49,2656501.39,2646378.63,24068493.82,3402961.60,3203480.99,1422717.90,1425578.91,4049113.93,1112719.54,1271671.16,1271671.16,2918258.69,2906817.04,0,7201152.03,6996233.33,8539944.04,9053818.69,9330333.48,24076734.22,27243547.87,11238254.06,6978040.20,18941785.22,27499435.86,28061771.58,43596502.54,54710422.91,71548535.44,60193455.04,71661438.19,0,72993512.02,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
