,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4410124566.35,3907516382.83,2554156567.42,2021071849.14,1689188002.30,1135355386.61,1324880450.53,846284049.05,1317753928.64,895968909.09,1108061866.87,959759838.23,1364421215.17,1002641847.39,1084405044.23,987590905.66,1097559788.37,938292967.06,1365105402.88,1241533271.41,1388365306.83,1903265976.47,2301591504.59,2415253395.73,2621749920.74,3266435071.89,2607278258.90,2720521646.04,3368392030.67,3634142218.64,4368058867.28,3311372717.27,3563197873.64,3497192793.85,3487301654.95,4625385797.29,5540237420.65,5237471974.57,5071282881.02,3414538528.71,3098490603.01,2467683883.97,2014244774.12,0.0
3,交易性金融资产,3908971514.71,3175038563.27,4399284088.00,5143099187.19,25992429.87,23007255.34,13836546.39,7399934.50,7399934.50,4610501.23,0,0,0,0,0,7063.30,6799.16,0,68140.90,69096.36,108559.41,0,0,0,0,0,0,0,0,0,0,198672.05,1242644.17,182468.90,1655710.14,949926.86,3099446.64,468000000.00,118000000.00,41000000.00,61000000.00,523990000.00,500000000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,5063364409.21,4024451829.24,4137336158.02,4266624710.25,4254349014.53,3942154452.42,3552134196.83,3823096292.62,3636393533.36,0,3136800815.04,0,2899279468.51,0,3241783478.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1709296532.17,1178535527.44,1301096586.71,1395591436.71,1620338773.43,1326848446.60,1037744102.52,1314305923.23,1142284482.33,842511811.87,735780803.63,634344038.55,578330478.38,571426672.55,555643485.39,494119128.79,551404317.74,779345136.90,809931863.54,921531020.48,920997036.69,982939535.44,1036024999.42,1072778955.02,1207154089.11,1384169721.02,1556963225.54,1272357065.91,1382655280.03,1506427705.47,1509227439.12,1555239737.33,1565894284.58,1582048823.98,1205115053.44,1120298177.29,1077823578.92,1287671807.65,1221491313.18,994007000.62,874147368.08,734818534.78,645135129.78,0.0
7,应收账款,3354067877.04,2845916301.80,2836239571.31,2871033273.54,2634010241.10,2615306005.82,2514390094.31,2508790369.39,2494109051.03,2205041318.29,2401020011.41,2367674686.95,2320948990.13,2713299107.69,2686139993.25,2692776357.49,2467716545.99,2503785595.80,2333724292.74,2296049295.32,2170197158.29,2561769992.82,2509430229.74,2402064241.68,2303168463.62,2137585150.12,2168644404.12,1951048952.47,1741306973.19,1743057853.59,1615042899.83,1587951894.01,1576059438.91,1614857085.94,1529210884.32,1508029037.74,1401174674.42,1433254567.60,1444910567.92,1331604811.14,1248647002.09,1173980466.11,851987789.17,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
