,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8958538000.00,9248010000.00,12965476000.00,10771046000.00,10241893000.00,11615831000.00,14612063000.00,11391368000.00,9504266000.00,7792930000.00,7955926000.00,8306382000.00,5440623000.00,3506929000.00,4451306000.00,1903416000.00,1077430000.00,494521000.00,301061000.00,321657000.00,279198000.00,282291000.00,322179000.00,165083000.00,133256000.00,321035000.00,292706000.00,266894000.00,160962000.00,268313000.00,191896000.00,294343000.00,91346000.00,434844000.00,337006000.00,270608000.00,100110000.00,466066000.00,399848000.00,212815000.00,125917000.00,342975000.00,424353000.00,652150000.00,627685000.00,715976497.24,758941000.00,809250000.00,893165000.00,1069264000.00,801499000.00,1038792000.00,894650000.00,1215129000.00,793252000.00,968275000.00,1347237000.00,1224481000.00,1400257000.00,1847535000.00,1694500000.00,1795547000.00,1633173000.00,2406045000.00,2006236000.00,1735996000.00,2003385000.00,1409600000.00,1744626000.00,1378105000.00,1648368000.00,1525905000.00,1487493000.00,1935543000.00,1640197000.00,2673145000.00,2975931000.00,2595133000.00,2617386000.00,2002476000.00,3089283000.00,0,2687316000.00,0,2173665000.00,0,1992432000.00,0,2582110000.00,1013126000.00,0.0
3,交易性金融资产,3318407000.00,509496000.00,504002000.00,1800000000.00,2719811000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10366000.00,87333000.00,97644000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792171000.00,0,0,0,0,540668000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117350000.00,0,0.0
4,衍生金融资产,263000.00,309000.00,217000.00,0,7468000.00,0,7784000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1639916000.00,3664095000.00,4057775000.00,4238779000.00,3970245000.00,3976193000.00,3890578000.00,4579185000.00,3426439000.00,0,2858627000.00,0,2924500000.00,0,3373108000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,848031000.00,678749000.00,1092412000.00,789103000.00,1160668000.00,0,1532472000.00,1151053000.00,1636945000.00,1082328000.00,1358189000.00,1267920000.00,1116679000.00,1178053000.00,1236681000.00,1007373000.00,1600099000.00,1437747000.00,1399172000.00,1372277000.00,1821527000.00,1803879000.00,2402705000.00,2984445000.00,2884066000.00,2058841000.00,2930078000.00,2065483000.00,2000641000.00,1329653000.00,2792761000.00,3131579000.00,3016967000.00,2213515000.00,2665841000.00,2043493000.00,1718681000.00,801618000.00,1266261000.00,603701000.00,912091000.00,686933000.00,548655000.00,566356000.00,881326763.23,956476000.00,1349926000.00,1800856000.00,918965000.00,1432661000.00,1738163000.00,1273233000.00,751875000.00,849841000.00,890910000.00,739794000.00,894550000.00,1747986000.00,1667322000.00,1708792000.00,1931130000.00,1792536000.00,2011013000.00,1333093000.00,1354792000.00,0,719569000.00,543670000.00,704072000.00,519181000.00,0,351376000.00,799762000.00,393792000.00,652729000.00,432495000.00,656349000.00,379611000.00,536760000.00,204174000.00,0,224263000.00,0,149774000.00,0,0,0,64658000.00,135380000.00,0.0
7,应收账款,1639916000.00,2816064000.00,3379026000.00,3146367000.00,3181142000.00,2815525000.00,0,3046713000.00,2275386000.00,2044226000.00,1776299000.00,1633304000.00,1656580000.00,1572478000.00,2195055000.00,1264951000.00,1624571000.00,1708498000.00,1973350000.00,1447560000.00,1628121000.00,1773689000.00,2064417000.00,1251566000.00,1976496000.00,1459890000.00,1773080000.00,1587001000.00,1082742000.00,1046183000.00,702852000.00,711093000.00,609906000.00,938796000.00,941888000.00,959311000.00,751935000.00,816931000.00,759819000.00,878498000.00,534948000.00,1136012000.00,760694000.00,681395000.00,226293000.00,921957257.84,1042672000.00,608103000.00,563093000.00,693905000.00,771368000.00,826917000.00,624890000.00,913722000.00,846097000.00,680474000.00,544055000.00,850241000.00,719945000.00,898508000.00,602597000.00,604878000.00,653313000.00,806630000.00,597508000.00,685489000.00,540941000.00,920127000.00,518887000.00,736528000.00,724046000.00,653818000.00,566220000.00,615188000.00,634771000.00,617708000.00,641346000.00,824523000.00,796784000.00,1102941000.00,758912000.00,0,620764000.00,0,408008000.00,0,0,0,555471000.00,743212000.00,0.0
8,应收款项融资,1540921000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
