,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,195764367.93,90591780.72,141570351.67,171559801.17,169757814.43,175085797.31,208714155.51,199787223.61,260248329.75,271728259.94,361079705.49,398239569.08,373154053.27,155808440.40,95363358.51,119229633.56,182538686.60,106545309.47,107887892.64,120671377.91,228557238.54,143349117.70,161548409.45,176511592.33,213782148.52,188591968.75,157539146.31,141948523.70,91917777.70,129680402.49,61796040.83,115800185.59,130737762.80,59867972.61,104834863.95,70024118.83,94039296.16,69157199.04,67243225.65,87686653.50,74611051.72,34111209.80,12052241.63,21565440.27,46395740.38,45980885.11,38865102.24,35231262.51,47306280.39,31596876.39,33991520.60,37402602.26,92190412.67,49568503.53,54724741.51,65752953.48,141742759.18,147798228.24,129540276.30,119356047.18,119761240.11,119340462.36,78414321.24,108383609.62,118974565.60,138864529.46,167350694.01,228777754.28,276965379.11,44535307.95,41850318.61,45057713.69,32053221.85,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352065.84,407318.33,501722.58,528423.78,682232.70,541774.38,459998.20,500000.00,500000.00,500000.00,500000.00,466020.97,466020.97,480821.64,480821.64,500000.00,500000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2745581.97,3449428.90,2489738.72,3050941.53,1854482.68,2401435.30,2208225.57,2449806.55,0,1982529.63,1758677.92,2069541.55,0,872392.09,755517.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,2745581.97,3449428.90,2489738.72,3050941.53,1854482.68,2401435.30,2208225.57,2449806.55,1567111.20,1982529.63,1758677.92,2069541.55,649284.09,872392.09,755517.09,2053450.67,885600.61,781062.61,978104.41,2475839.09,816362.63,722751.10,1245365.32,2906365.72,623226.84,308991.50,445001.50,1157974.84,0,0,0,0,0,0,0,0,0,19835.00,0,475000.00,0,0,0,0,3160.00,0,0,0,0,0,1363814.18,1518814.18,0,0,0,0,17855.80,0,0,0,1500.00,0,10500.00,0,0,0,0,0,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
