,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140630,20131231,20130630,20121231,20120630,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20080630,20071231,20070630,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,120650544673.00,113711000253.00,131297830275.00,122245716964.00,88145630510.00,89580337278.00,96348542872.00,96186095803.00,86231800694.00,96927752938.00,102013038652.00,104370941778.00,120829358222.00,112964227470.00,134353718029.00,160886304288.00,162473210786.00,203850977252.00,281657511255.00,131062988861.00,105127120725.00,49772228674.40,40039794723.00,42976338118.55,39693243383.00,44218811556.01,49255000141.00,56047640882.34,60818306134.00,74919408032.59,87652694613.00,53413424563.19,51602592812.00,47300847390.97,76759255665.00,69397903683.43,28968146703.98,0,24236484423.54,0,13347176164.16,0,11820041958.54,0,12046313392.83,16225281965.42,14471208219.49,18465215662.89,31281840255.24,0.0
3,其中：客户资金存款,95397716130.00,87271041514.00,96608672097.00,95917183379.00,67796747031.00,74178231900.00,75474407640.00,80662616338.00,70245852184.00,76077068962.00,84962095308.00,84173505109.00,92886250947.00,96083425015.00,116425368672.00,110026505495.00,132414273221.00,152266004118.00,228370285364.00,120400315760.00,86527879973.00,43731186790.17,36476180732.00,36421215625.08,34982821256.00,35305935966.65,40768593340.00,47065011763.80,51272206013.00,62045730144.22,70794736331.00,38390591327.30,40172689445.00,36404977094.44,67132300147.00,62332465126.35,27174659410.25,0,22165731990.00,0,10975346687.51,0,11313703691.29,0,11633435929.20,15660640937.96,14108529377.55,17942511393.03,27270878322.89,0.0
4,结算备付金,11596258702.00,18078562436.00,12570426555.00,14203162518.00,12702585827.00,10636028389.00,14357613323.00,14586517735.00,11387967580.00,10908301490.00,10267403245.00,14017524677.00,15272021095.00,12914135665.00,14693411677.00,14290886966.00,16657158605.00,18714325281.00,20727589065.00,12694899459.00,11284992948.00,4644347172.19,4838198635.00,3689034144.76,4342976743.00,3450995752.27,2921255193.00,2642658763.25,18220943711.00,3677101334.27,3814429497.00,2567241865.13,3812385639.00,45105668632.11,4854529967.00,6768004764.97,1654324512.80,0,1494505466.96,0,393153944.45,0,586282572.70,0,419874558.56,684908524.15,605047551.13,268286574.24,207373310.96,0.0
5,其中：客户备付金,7136107134.00,15535251759.00,9191233228.00,11251942626.00,9695749896.00,8919901978.00,11583954926.00,11714533804.00,9230279044.00,10026316144.00,8766406995.00,12928615772.00,13492640964.00,11081353406.00,11268285023.00,10296548129.00,14146421360.00,15599537982.00,17870627334.00,9904356014.00,9241448785.00,4441610648.95,3958862043.00,2802594800.22,3179938954.00,3000924708.13,2715172527.00,2480665990.48,17811866437.00,3189598269.47,3601035486.00,2541214521.75,3538212229.00,40612453565.28,4809972381.00,4043675098.71,981275676.12,0,1494505466.96,0,358556133.04,0,582864932.49,0,392653288.80,675049914.66,594207046.01,268286574.24,207373310.96,0.0
6,融出资金,72088344371.00,67829302830.00,63481582399.00,69729806029.00,53655358258.00,59209179344.00,62165359606.00,69718833323.00,73983947313.00,68292342059.00,63169682953.00,67579997320.00,68892785353.00,64309106918.00,63606664291.00,64661390333.00,82271474289.00,62532343855.00,135837534731.00,104331961768.00,76031452051.00,34295584277.41,28630067892.00,0,8685541275.00,0,4861496605.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,189022191796.00,175978478989.00,175033467726.00,154489122886.00,137682079921.00,132707075155.00,116089374522.00,101622664890.00,98502115032.00,85547643055.00,83824794483.00,75545365564.00,76723237587.00,76761810644.00,89290044859.00,86385805485.00,91012162585.00,88847905937.00,67318439198.00,54740938157.00,56710232639.00,41833154041.35,42283734229.00,26613954343.30,30314456368.00,22402928229.74,19568047308.00,16227829464.65,9375007340.00,6835662545.48,8033727393.00,5743303605.43,8483862327.00,3616096805.56,5492595633.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,衍生金融资产,550081484.00,1149126624.00,949274362.00,936049998.00,648357715.00,371926689.00,314343855.00,374804809.00,315232886.00,181415860.00,135740314.00,344432883.00,175423808.00,157899630.00,151992567.00,125528440.00,182444576.00,20547777.00,3084512.00,23546615.00,1393069.00,0,0,0,195608.00,642096.82,0,0,0,0,6904400.00,0,0,2419131.52,79413205.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,买入返售金融资产,53939996986.00,49080476099.00,52991739587.00,48302627155.00,61117584114.00,59035829086.00,74541144501.00,101776711678.00,92599199330.00,91356243580.00,83756181612.00,69864909824.00,63211378027.00,53157612658.00,48938823808.00,43307816966.00,39531730036.00,48020289279.00,48536752845.00,36787469384.00,32250188178.00,16426136745.48,16557316002.00,10853331447.78,4362649352.00,1227539010.44,893080422.00,1664821332.13,725222342.00,330045314.67,0,0,0,0,85041508.00,476408745.20,0,0,0,0,9100000.00,0,0,0,0,306120523.28,0,0,0,0.0
10,应收账款,5689249507.00,9456320699.00,7726795729.00,5411116803.00,7154014044.00,8337265023.00,7209914008.00,7744510027.00,7184556920.00,2957365048.00,5782469166.00,4772162418.00,3506000674.00,3542319236.00,2269767833.00,2186671176.00,1977900959.00,1925655383.00,2648097913.00,5439853152.00,1694201933.00,4253837043.21,838551835.00,0,654496577.00,0,317094099.00,0,0,0,0,0,0,0,0,850925222.86,2424032332.00,0,2723744435.62,0,2267287686.42,0,2805774812.35,0,3069135886.06,1934567368.75,2158106916.03,2108379787.09,4432796780.06,0.0
