,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,195278317.44,255227278.17,217039160.59,269556080.66,254206579.98,325656532.90,305383783.12,306146851.75,299245331.43,182961985.78,390516007.75,526272535.03,196664969.06,326958423.83,244512664.70,234884893.33,214090703.08,416699699.73,424154671.67,317673634.41,265431901.24,275699734.91,258333396.98,465822941.10,328777966.00,354076161.08,698082199.30,490907482.93,550563324.48,836462136.81,844292538.58,885140746.90,521460588.99,484257837.31,699119350.72,556358237.59,524130328.71,431671989.85,644185805.91,407979201.78,560029976.28,393980895.06,673385066.84,360847082.45,336573302.37,279070684.14,266846048.22,346190048.36,439482443.86,406457328.98,345782332.84,266585845.84,198875878.01,160755072.78,190264432.57,242264047.74,171105839.39,183393713.75,211334858.69,197421200.41,178504194.39,191185380.36,227131589.28,198967227.30,175957371.24,208186112.70,202940605.26,203639897.56,264787362.95,358938043.82,0,419996471.24,419741943.58,0,540103720.63,484467497.06,554742458.25,29408413.76,36684049.67,43583220.66,32751069.39,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506750.00,593270.00,1121140.00,1250072.30,994612.99,0,0,0,0,0,0,0,505500.00,0,778007.57,784666.01,800000.00,43900.00,77000.00,15390.00,25000.00,883203.07,1017200.00,0,232530.00,209070.00,267710.00,327970.00,516191.00,654370.00,1066254.00,370930.90,59843.16,2140906.49,2560944.31,3594977.17,3757763.03,3658624.81,3287023.31,3077894.90,32630942.53,32860704.53,33320464.53,34339136.53,2332307.38,2021859.90,1349760.00,2556980.00,4686816.00,4686816.00,4219440.96,2266924.96,0,2873419.96,3387983.96,0,2956462.99,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,185799794.10,150913096.08,176574683.63,177991319.88,224815591.34,218756387.84,223739369.58,240314794.33,0,311906998.39,0,357590105.20,0,445450874.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,52997330.29,20925368.77,20377763.25,23262155.62,28596980.12,13050707.00,34053227.79,70384639.06,85917095.69,87462178.62,110210680.26,120686875.68,105493963.72,128636319.87,134249045.84,133569271.66,99302991.66,75224419.73,121344753.61,118030214.62,83636446.95,80839586.75,82009076.01,44146204.70,63938517.20,78462877.26,50992990.37,78455571.23,82431005.78,93971202.03,154317815.84,56360351.50,49339999.63,65691990.66,58723279.25,32862203.48,38544597.57,22386474.37,26681395.18,19368779.73,13394116.06,33973268.08,26405512.59,7866856.81,16513941.99,17780746.63,11523897.68,5813998.01,10863924.54,11305884.00,5949607.84,5324282.85,12284546.93,9034505.79,12977995.92,8186752.50,15491038.39,18878215.73,12029067.60,7198589.75,15675827.45,16050331.76,10674666.37,2080598.26,2842610.62,1051432.99,1030000.00,822368.00,463400.00,702000.00,0,200000.00,1132452.98,0,0,250000.00,340000.00,1205515.70,1450000.00,1290000.00,0,0.0
7,应收账款,132802463.81,129987727.31,156196920.38,154729164.26,196218611.22,205705680.84,189686141.79,169930155.27,214014634.35,224444819.77,197899258.69,236903229.52,329924775.12,316814554.33,345486809.19,345822471.93,465924252.11,453260295.85,485022976.55,440296893.52,579362605.46,594568131.23,614284193.02,521208754.98,578419487.99,648762662.41,689594355.28,575223958.22,728489681.63,704057614.67,686313327.04,538834124.95,521415135.65,473303900.03,381429594.47,296000179.01,313691670.12,254532406.54,267642627.13,246065207.14,235154271.03,181026342.62,160277597.34,184541345.86,217895502.65,177476760.99,175882944.19,136887787.29,162983464.04,171385058.45,155429233.35,120122708.69,157327381.72,178430788.11,143812593.41,140837754.02,141444488.89,127291912.50,132499197.72,90316360.00,116326058.80,103232111.03,117981593.18,119107146.17,105516643.61,130763288.00,114688979.02,116925947.48,142867310.17,162363297.61,0,68737522.45,140726190.92,0,143173899.58,115795375.93,93337275.49,115900751.57,97112239.67,64658210.72,43067383.63,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
