,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3084428970.43,3555362285.14,4201568114.35,3388154787.00,4160153847.06,1950080565.32,2382180540.73,2671405191.68,3612937164.14,2536885532.55,2331153358.91,1967394678.29,2758794780.21,1580924856.32,1781353970.69,1950363784.03,1755784045.50,925113107.87,1061070248.93,1030275767.27,1320731577.53,1075270281.09,1272267441.18,1647380325.69,1818588875.24,1479881759.13,1510368652.41,642547430.98,909483080.77,538161889.30,376599945.04,253632371.89,502558435.16,334089133.52,465965457.60,600804136.78,720230491.82,552616299.78,465145026.04,477574287.62,479424272.18,418089110.01,403553424.71,390177168.31,414458908.91,371637992.38,407778367.36,49633403.07,88491495.68,28930691.68,68113502.12,0.0
3,交易性金融资产,0,17285.33,7056942.13,387573.16,0,0,0,2692200.00,0,0,0,55635.96,0,0,0,0,0,257954.00,2495121.60,583548.62,2376959.65,1228901.68,1548306.80,1633771.48,1482476.44,481244.22,0,0,0,0,3168656.39,0,0,0,0,0,271728.21,0,0,0,0,32550.00,32550.00,32550.00,32550.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,13241196380.65,12624898858.83,12356598339.99,11636044122.03,12577066194.44,11724224390.52,10867126927.77,9424049997.25,9971240927.27,0,8148867573.20,0,7353764852.53,0,5837639846.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,984721517.63,1221653902.14,1734839459.26,2385693417.06,2158210607.00,1785576387.90,2026569160.78,2431296170.58,1799307519.85,1214481784.14,998970174.95,1148207671.63,629360138.20,521468273.37,567490902.42,1094735776.70,575136949.31,542440037.72,510881382.28,429124453.88,107385319.12,109967759.02,41380276.22,133133703.80,43888723.09,70949791.72,32641257.90,64722831.07,47102668.10,6979795.20,14053540.30,27301737.60,32765548.20,9456260.73,17909650.64,9788544.00,2756884.00,3471278.00,2317205.96,3881581.04,3277320.00,2703099.00,4317554.30,2986430.00,4155100.00,1279042.00,3286944.17,509470.00,150000.00,10600000.00,0.0
7,应收账款,13241196380.65,11640177341.20,11134944437.85,9901204662.77,10191372777.38,9566013783.52,9081550539.87,7397480836.47,7539944756.69,7098185667.97,6934385789.06,5904501600.85,6205557180.90,5559548686.95,5316171573.41,4587547031.90,4974772699.57,3716056480.49,3291730109.33,2761096229.56,2759017312.09,2608830435.30,2682422655.53,2272734398.64,2127221747.68,1588456202.30,1366511599.83,1044235625.96,973378529.33,960750175.71,883545069.79,751603760.81,677025914.74,630063377.72,548938098.48,404994596.00,390529993.32,393274186.64,358933888.04,268432392.38,271332071.80,238587646.92,194638521.18,174908066.22,162592628.63,178025240.84,171286525.88,115628460.36,122298845.51,94563527.14,78729646.38,0.0
8,应收款项融资,1086017357.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,128182099.47,166849691.46,153805389.06,161293518.30,126891259.00,172563190.47,173464285.83,160159725.57,154357171.13,83870792.29,77836252.39,74418384.47,66929703.91,73427200.29,57376201.71,43785637.64,30988024.57,26028456.57,31469208.67,36004696.41,25250164.30,34896539.74,31091122.21,57955415.78,46905706.75,22745442.01,30884255.22,22340199.22,10952838.63,64723849.18,26815114.19,30230846.91,12629440.85,14341533.69,27290993.50,12186582.92,15450139.02,27554147.46,30420786.22,26004520.28,8282449.10,11943428.82,4318423.95,3215288.60,3078725.01,7996120.86,6309243.76,4787239.81,3321827.51,2001774.10,4568925.76,0.0
10,其他应收款(合计),408776610.17,426864058.06,361774470.14,338563516.18,398170769.40,390477962.01,388827485.13,372727284.56,292278208.02,0,407948105.69,0,233695723.19,0,246973688.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,14936130.62,6425860.24,5807523.44,6754941.00,0,8229227.29,9377960.45,9219422.61,16380200.33,11282962.72,8507518.52,17077965.32,19575285.57,17168925.58,13469594.03,5829112.61,4097384.47,3090314.86,6192203.34,4260711.53,4518351.34,8231673.78,22042366.19,16151346.49,9234107.45,3607620.63,8863212.12,8556700.62,6579600.85,3060527.80,1608327.67,1289069.07,2505520.49,4681967.52,4074141.59,2995044.24,925917.69,1714575.61,3064030.96,3837444.25,8275030.61,8397970.36,6229864.77,4968504.60,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,408776610.17,0,355348609.90,0,391415828.40,390477962.01,380598257.84,363349324.11,283058785.41,394871585.63,396665142.97,267882279.42,216617757.87,231700777.88,229804762.49,153200338.31,101870373.31,233248137.69,122763132.47,95390629.93,74901778.72,99938183.27,132284234.17,84309805.10,40717112.33,69268378.83,59869507.08,66495464.90,42156465.36,74236570.22,74762006.84,67400387.69,40758095.17,47483035.22,50137326.26,42484071.69,29354540.32,36820904.73,25464409.35,18592634.62,14054530.96,15514239.32,10739475.76,8970309.13,9511157.79,39114139.48,9873392.40,9762623.30,6587593.49,58161484.31,9610479.06,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
