,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,398091340.10,392355216.41,386459836.22,664950789.89,670107798.27,572791187.44,587234225.15,599256886.93,569055882.60,621526679.00,599717526.27,580715765.15,585702059.48,580669872.96,606712430.78,614922319.14,578334324.94,582080777.64,633400923.82,576442367.19,657369993.38,437214745.37,500029617.53,501351862.03,455622876.54,532289064.27,148435077.11,157081885.60,133407471.78,113410250.55,123720106.23,153137083.85,120557789.11,181272813.29,179314689.40,82603191.47,86527522.26,120773661.55,140892288.16,91117427.34,73209412.89,124453972.30,97300595.59,68331915.28,36760740.76,94481164.74,76166876.39,50679807.91,55144698.62,75918048.81,62219259.98,65200387.10,64994768.38,103924553.74,141277368.18,133412155.86,96385075.02,147793344.61,137920302.64,148086142.54,133614142.40,141529303.07,149822322.13,160851165.94,141227551.87,127530390.72,132103161.91,138136864.67,154385734.96,109992812.97,113064164.06,122720025.47,145533574.98,82639094.31,138898980.13,203621107.44,256008706.19,26174200.56,22609712.04,13587439.11,2531013.27,0.0
3,交易性金融资产,176400000.00,10100000.00,99400000.00,7000000.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,628237924.55,619386158.71,557203150.73,532533987.61,510314644.25,530824428.04,527578182.93,628024244.14,546446481.88,0,511644425.84,0,418522969.96,0,447765185.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,101016498.35,106473979.22,80603702.72,86645652.62,67434719.08,106662627.23,127420906.32,122933359.14,71431181.61,35649658.69,91482916.46,61106836.10,71912908.41,98928812.77,107684750.95,106443566.33,111210060.87,144818061.87,170191655.22,184080243.56,194043384.74,190501851.98,210986601.83,271162816.83,238666360.07,148979829.67,160199474.09,149311377.40,161053282.88,128420985.55,121544513.58,77493266.45,68840676.98,69953259.75,59769915.16,67557279.65,67830577.82,45482987.15,61940747.43,60534553.62,54600749.57,38553679.35,37894509.18,17495235.90,18953610.00,20570036.06,24113208.16,36680901.99,28372316.50,13502290.73,19745819.46,310800.00,20154980.80,20185133.56,1452700.15,11180067.32,21719523.46,20247773.46,30626536.52,46290601.80,56593445.47,16602255.00,34227440.83,35965760.16,43500183.00,903000.00,1332286.32,2019386.32,7248006.32,700000.00,375000.00,3000000.00,0,500000.00,0,0,0,0,0,0,0,0.0
7,应收账款,527221426.20,512912179.49,476599448.01,445888334.99,442879925.17,424161800.81,400157276.61,505090885.00,475015300.27,478142430.67,420161509.38,395895905.79,346610061.55,369857557.61,340080434.15,342085710.56,328974875.31,327437213.19,324027249.67,325203368.99,277321546.53,347260717.86,338315189.73,323507953.96,270671925.62,253257973.17,240987203.22,255976477.10,212748119.60,231042885.57,247871957.12,196542592.26,190654331.88,183489470.67,176591831.13,185395169.19,160367481.34,149207799.70,138640982.21,139066983.20,116968702.71,128277543.88,121546938.94,113690704.41,99011634.71,136584767.79,122715791.04,120268007.17,110631181.47,126225120.73,110458747.31,124959864.96,114131316.45,121526888.18,101544712.36,91431060.79,79255687.54,91573013.89,99323966.50,113741012.65,91705293.48,99294890.32,99487894.98,100701908.35,96040091.88,96683984.71,115181974.57,96885080.00,116133439.26,74298562.95,79832312.77,76638564.41,76494419.17,60539893.69,59897963.34,84462415.45,63187141.11,91208572.49,73247277.77,60742610.25,42466935.57,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
