,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,164564197.44,492172190.13,788782627.43,1572280584.25,1875230430.85,632115991.74,617956576.08,578403865.08,1028162100.18,1389627596.20,1315544724.64,1054895738.20,1063004448.53,2610680789.99,1186297782.23,797063126.73,1510185605.59,525733850.98,461479649.34,306929184.59,360568011.10,527889423.62,1036562936.31,376917144.43,474511487.18,650763129.15,1351877466.26,514447775.39,721566058.55,529323271.27,1147920828.75,681125937.80,793095461.78,873806650.96,1511934100.92,534574959.16,664967249.65,524167560.23,839909455.07,546082403.42,549665498.88,1124958242.18,1060454589.10,862439340.15,721151991.64,667123096.06,1395893999.45,1092777395.68,972073584.95,507239087.11,1023755870.09,617858825.02,1322981872.28,1304790033.48,1162689796.50,1092960605.47,836046292.65,848653709.83,696486841.34,568609805.65,456620730.46,570172588.22,728062200.52,783574114.80,427187450.37,796844329.76,1067675332.20,1229593230.59,1171540894.56,1419088001.21,1879519445.60,0,504983837.68,614859698.89,768072733.23,824155281.28,870883594.64,66228770.96,59011000.00,91125000.00,60004000.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,9274833.84,11866563.85,28548186.59,39924607.45,31872463.97,66979156.05,79866136.73,197268983.34,254343529.31,0,56128176.62,0,186550890.85,0,265063904.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0.00,321300.00,8866500.00,14946100.00,13342900.00,54668786.47,69024200.00,185973200.00,239694400.00,109244100.00,45679500.00,58061112.89,177215100.00,278291220.00,236833209.99,104268218.00,112827838.00,128162079.96,222405420.00,162192932.00,188540960.00,187565371.95,350122792.00,326571603.00,644528293.00,616804454.00,509092996.00,401043797.23,559496240.23,754253359.38,980101675.00,1019851164.57,795498115.00,844971980.00,878033900.00,1481007700.00,1546579300.00,851631158.00,991978043.50,880343634.32,1036987170.00,787244100.00,1348815370.00,942424567.00,521075054.14,724160901.00,786744313.00,771271253.00,812240676.56,510314296.00,602919970.35,641361454.54,634256840.47,338293063.23,477216033.23,453426883.00,529258671.44,395183994.00,583401912.50,587191621.05,843293252.22,196216165.22,243614400.00,92737500.00,180956750.50,123118546.00,5480000.00,37121085.60,47270000.00,0,9820006.20,0,34806000.00,12600000.00,7457000.00,2783668.80,15100000.00,41806000.01,15100000.00,41986000.00,59962000.00,0.0
7,应收账款,9274833.84,11545263.85,19681686.59,24978507.45,18529563.97,12310369.58,10841936.73,11295783.34,14649129.31,12243604.87,10448676.62,13137049.89,9335790.85,16923138.28,28230694.06,27713452.05,29389202.39,45259342.49,49627522.66,53291742.35,42517354.21,42753465.46,62957984.21,45673385.29,51571456.82,39098151.85,42933925.52,41688678.14,33021148.19,39651248.47,108294596.54,39657273.08,36277023.94,75285745.43,85549312.87,63224469.52,46391883.18,38641137.62,59320973.64,74444656.64,41864207.07,31706973.31,26395266.58,32472050.59,25428416.42,46038217.89,34858200.35,74809722.81,67576372.72,69810492.72,139266189.71,174793062.84,299359130.15,233869262.07,271840960.20,341815278.00,316090591.52,2324643160.68,2509965393.63,2438280308.99,2476994487.36,2723025454.17,2852863892.28,3191802397.63,3093795099.30,3083496771.47,3124040200.88,3247495056.31,3164721400.93,3281616223.09,3400569411.07,0,3608778306.93,3703837745.40,3245349932.74,2306349481.49,2421792443.73,2240842912.54,1515819000.00,1071993000.00,983384000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
