,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,412485800.52,619203364.58,480016696.86,747593046.95,624695528.41,894018577.76,1399785422.53,875874378.21,1920637085.46,1032837381.78,2211432118.28,2146525899.28,1948741975.80,1488259507.89,1734105291.65,1446009987.76,2031570363.88,3052838982.08,1296776037.15,1592549171.75,1666212396.02,1716787882.90,2918112928.78,3292077689.05,3078720384.56,2325126284.32,2661920848.08,3165127092.43,1963876919.32,1795346820.24,1805198855.92,2085261817.27,1662102202.70,1592056819.74,2407139012.08,2593049905.34,1942079333.93,2441428699.07,2345095384.59,2513527555.12,2598430169.90,231437991.21,62695318.71,58123605.21,49918263.42,58912775.44,76902611.54,72229558.15,53332082.47,42911736.24,76520672.56,68985510.34,47424470.60,82381540.91,55104805.88,66471781.07,40403285.01,60969327.38,55171261.45,84345952.23,104956450.43,49231850.97,110795348.66,97336931.89,113351800.30,160532085.87,129066478.39,258797111.88,183713223.76,194129058.40,141808000.00,138314273.41,79802175.61,295720093.13,72920504.18,196357189.84,409397256.07,35239377.71,22956871.97,15467465.53,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137383.50,0,451519.30,0,2060074.25,0,3280410.00,305300.80,1570527.00,0,0,581080.00,1595720.00,0,311100.00,0.00,0,0,4632296.00,1651840.00,374772.00,0,7368120.00,199788.00,250884.00,2387986.00,5286005.00,90000.00,90000.00,10000.00,90000.00,92643.00,129574.00,129574.00,70000.00,70000.00,70000.00,70000.00,310000.00,310000.00,310000.00,210000.00,240000.00,110000.00,110000.00,110000.00,2118000.00,10000.00,161500.00,1431500.00,3207100.00,7034300.00,7210000.00,7334300.00,10358900.00,6348900.00,8703200.00,16673200.00,21360200.00,26910000.00,56352569.73,16852569.73,282369.73,278369.73,3000.00,2800.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,112755376.87,64666867.64,119684292.21,91486423.85,88999221.13,86669417.30,105277010.35,110242163.80,0,134971264.20,0,164397633.47,0,285292612.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,419990.00,390400.00,1720400.00,0,0,0,0,0,0,0,2059718.00,5408368.00,4099050.00,712000.00,1114990.74,970000.00,2730000.00,5727934.83,6305088.35,7164368.13,37667545.32,34695316.92,37631285.02,34504418.62,6315000.00,22505000.00,52895000.00,22932736.00,25297181.88,36465104.38,23232692.00,24951475.64,9172657.72,17981689.95,63518313.82,46819887.95,328800.00,1826800.00,13127086.10,26372300.00,16376292.50,47000.00,1397000.00,972353.68,200000.00,7076204.58,1100000.00,2845671.38,0,0,1600000.00,1191848.28,1000000.00,100000.00,250000.00,1375758.71,430000.00,80000.00,0,1300000.00,0,0,500000.00,2500000.00,1850000.00,2200000.00,0,0,40000.00,30000.00,0,0,3702132.00,315876.00,1240880.00,1550000.00,3567231.40,100000.00,150000.00,0,0.0
7,应收账款,112335386.87,64276467.64,117963892.21,91486423.85,88999221.13,86669417.30,105277010.35,110242163.80,129393083.85,134971264.20,146610857.97,158989265.47,305825869.71,284580612.43,481801850.53,488238666.98,792169294.76,1068076278.51,1352210856.22,1291541092.24,1368828162.04,739730831.20,1550493809.60,2114396698.98,443717721.58,493655966.51,325214039.01,1008011679.04,315454393.48,367548272.98,553146127.97,656359939.83,606325342.42,487095668.38,524511422.44,634453995.64,270388554.27,225828843.02,163035457.52,202620947.16,232274065.64,216096059.40,208283858.67,209920422.63,142166754.18,156057312.65,135335919.17,167653222.60,148527170.83,212720270.57,202118652.80,190979330.12,163328999.90,195986659.64,205619750.00,213281312.91,255353278.93,277449889.08,300541733.39,227177859.28,208630746.55,205040129.60,239710485.73,192037792.97,153299420.55,200480931.06,221425440.32,172076224.84,203918559.10,176219332.94,159254600.00,155810731.29,173502179.13,151282179.91,167579611.19,157387966.47,131106305.83,118576354.93,52491322.73,44186024.45,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
