,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1634787080.80,1563094181.30,681138131.02,1109426105.95,885067522.88,1661152679.45,908609385.43,1332078028.82,1540382752.25,2053389809.98,1067830960.57,1732630647.57,2315600830.17,2339449426.20,2972980745.65,2886182653.32,348598859.12,461363872.34,340489097.80,872555960.52,430726089.23,363520962.46,298647177.29,324792212.72,327671600.56,322586989.50,257566381.62,306146403.08,324187703.80,321356633.81,267968107.34,207413033.86,250151797.54,329680905.20,354192495.33,354332209.84,273058456.15,333370048.67,326066890.63,320075362.06,92782443.11,142484387.25,151378759.32,109359033.74,115934570.73,154903241.71,159812471.94,191076947.65,25764726.90,43071991.26,116168743.71,15059754.73,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,1188500.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555000.00,1728480.00,1343775.00,895350.00,0,0,482280.00,1804080.00,1596210.00,3045150.00,921450.00,952850.00,2237800.00,2078665.00,696865.00,464610.00,263370.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,869040811.88,974260306.07,1585561682.68,1668272378.80,1584828019.69,1242562519.22,1488623477.29,1573510698.70,1277364355.85,1061325244.07,0,1298472513.13,0,790329056.62,0,1050830653.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,103259901.49,208527619.17,307951453.13,398194060.66,429184788.58,457734618.32,343725393.24,307743861.65,131018993.26,156723735.41,81238044.89,236785850.36,125719050.50,274518394.14,186485690.87,258985795.22,216078292.01,212018332.82,163098760.55,306607531.14,246685568.16,238705679.77,207318322.71,244442035.27,191013015.26,204149901.50,129547772.94,153948247.87,113321575.50,153310196.92,73051325.76,111100611.51,42939883.46,44753365.99,23696210.76,3732552.70,2565750.02,8551214.56,8211468.98,12424087.13,8630181.44,3578919.70,1988060.00,2875502.54,1708062.61,3191833.57,6047568.21,4703451.50,2797236.15,0,0.0
7,应收账款,869040811.88,974260306.07,1482301781.19,1459744759.63,1276876566.56,844368458.56,1059438688.71,1115776080.38,933638962.61,753581382.42,1112287373.11,1141748777.72,1089293239.96,553543206.26,813469043.98,776312258.90,753155889.05,493193918.59,817497139.97,792519653.93,680818213.86,431858588.60,619615298.86,594190533.74,498730037.04,326408966.47,450400632.65,398221076.59,419030668.75,286930810.05,350436197.60,355286373.79,344453111.49,210195097.52,260886066.58,247602319.02,251435009.85,145095606.15,173148922.66,178787928.59,162266392.00,82425369.24,93325073.75,113233064.02,88873881.98,46220914.91,65862449.04,64108410.38,60043357.39,42967198.45,46907598.79,33000670.74,0.0
8,应收款项融资,119011763.57,271133747.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
