,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1757642484.35,1504213977.24,1279153342.81,960016480.11,1031406186.70,632101564.58,534852163.45,703028770.33,660245979.86,482261021.98,507174755.70,650354606.88,635681201.85,527304642.82,526633707.11,649808580.19,499984287.19,363155227.33,291687691.96,483852232.42,427691706.31,289850680.36,169612912.08,475467193.65,251826728.26,259059694.43,142612073.01,69806283.97,107332663.52,106057541.75,158300507.00,73053736.92,104241764.51,91652845.79,112325647.52,77781301.72,78864241.80,81476318.47,78527567.58,82764168.08,96251264.91,95262451.74,93493108.21,119524954.21,192392679.81,212798343.71,217532695.87,216512417.83,155190305.86,117835287.21,127346054.80,118990161.34,155626474.22,113399173.51,132566977.50,116199302.94,136187240.28,179095959.42,189609383.05,169589428.87,154927791.38,165860393.59,167534465.49,239793653.18,227756040.02,234690538.80,355941306.12,316086814.17,432045889.38,302020069.26,346871165.96,277451590.76,372698297.15,279478608.82,215847813.24,210011043.33,304370843.66,319019379.17,104289707.61,68473213.63,53379694.36,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,6162.64,118966.31,245776.30,0,136745.00,100000.00,0,0,0,0,0,0,0,0,0,0,260507.90,172306.68,0,0,87785.04,83055.88,87883.56,80592.77,77045.90,97735.98,100100.56,98721.21,93893.53,83844.07,91331.91,90346.66,82366.21,72513.79,55666.16,54779.44,73203.46,91331.91,95272.87,0,0,0,0,0,0,0,300030.00,316832.08,294953.28,294953.28,345971.46,352593.84,446505.12,445182.72,585596.33,583088.33,255990.00,343678.00,608276.30,608276.30,26274215.30,5198933.96,24864639.98,14804211.97,33007327.02,38145177.55,30000000.00,30000000.00,70000.00,30000000.00,30000000.00,0,0.0
4,衍生金融资产,46911.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2214523648.67,2883559130.79,2757445343.78,2691450632.30,2735051435.99,2563963710.31,2188360684.32,1321871038.58,1294450972.49,0,890604850.74,905524158.59,1173388811.41,0,1027897395.09,884140849.37,0,0,0,0,0,0,0,186105803.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,15453197.83,27066655.69,30185817.61,19521458.69,40444491.82,1588406.53,6000769.50,28602159.50,22249055.84,11570768.84,14227527.90,38865766.56,23869020.22,7427065.90,12391315.58,6933540.86,7068093.10,4990589.66,7176691.01,13955123.74,13101363.00,13609591.00,2860000.00,11160000.00,3639780.00,200000.00,5000000.00,7750000.00,24630000.00,22370000.00,18590000.00,6087379.47,12271569.94,39000.00,0,0,0,819875.10,140288.85,290622.86,1104412.20,500000.00,311549.36,5744091.51,1535237.52,15197214.00,4515852.65,3285252.00,8282807.78,10949835.88,8022688.90,3951684.28,4485851.75,9862297.22,10136047.76,10159183.29,6296248.13,7158591.18,3340418.83,5687466.99,4156712.03,3553252.61,5713369.18,10651621.07,1823367.90,3013559.00,2521699.46,5528283.65,6102500.00,12928980.00,2612899.00,9062699.00,600000.00,300000.00,2150000.00,1900000.00,22308078.75,0,0,0,0.0
7,应收账款,2214523648.67,2868105932.96,2730378688.09,2661264814.69,2715529977.30,2523519218.49,2186772277.79,1315870269.08,1265848812.99,1179036864.44,879034081.90,891296630.69,1134523044.85,1061320637.16,1020470329.19,871749533.79,1116467678.78,661597830.91,682778267.03,525145970.31,750578280.69,206205723.07,219669123.59,183245803.42,146650107.26,145421658.47,76452879.14,102674370.49,90139687.14,116213830.54,95153720.85,87868997.28,75991775.22,75093644.91,88385328.34,49807716.12,39886189.58,89672876.40,57296634.32,63752625.70,41545261.78,80399548.75,79341812.38,82407551.63,87215729.13,98288337.40,105711935.67,173190824.56,147797899.75,112618201.33,117128842.24,121398938.01,103840110.07,142551541.39,131028183.13,137918365.02,109739586.75,188011610.64,161388160.93,176444632.68,139583995.44,336852573.91,291525482.08,274807090.16,278389475.29,310573352.05,339613478.32,373281371.57,350864759.99,367791426.71,400718294.82,428108985.61,399202176.68,388085207.52,422321725.01,419723844.02,491022654.09,348245919.10,269716952.47,371629779.41,290694101.87,0.0
8,应收款项融资,11068983.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
