,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,21605017.36,17819243.50,12236127.40,43435518.71,8273701.39,69481175.70,52625516.39,61560867.02,68317437.81,75729183.93,90907662.71,70272191.79,119142069.98,57206330.08,51705492.36,66129969.94,69926590.63,145406723.00,1785452.89,161020355.63,161182453.25,163535854.55,178095938.50,182868275.74,217299395.66,132131001.99,85393266.68,39818452.04,50986169.51,20748060.99,16630526.20,43753666.21,22654746.74,55857168.75,14727082.98,28651815.48,7834235.29,12502760.95,50148506.51,8531317.83,10478403.08,16721074.58,3091962.22,9752919.73,3280005.24,22249009.00,20102665.18,12307892.90,14800588.06,14341535.73,27045814.52,5231619.99,4876057.32,7849323.58,5180322.73,5953720.22,4122855.28,23195438.85,12385806.98,38485023.63,5412635.72,5395016.39,32968234.30,36594863.81,9514673.37,11417569.67,22643148.16,17231251.06,28011413.37,6075212.76,3159822.90,17799144.54,87579992.78,51312749.56,61096807.45,66893949.92,88136260.49,4960142.89,10652588.76,2528148.87,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,152766143.16,18226831.28,52780515.38,18761218.56,36012924.65,49199.06,2276.59,49199.06,0,68878.68,21956.21,68878.68,0,41635.84,41635.84,88558.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,28950000.00,15215000.00,19900000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.00,500000.00,1400000.00,1400000.00,3400000.00,3800000.00,1700000.00,0,0,0,0,1400000.00,1000000.00,0,3000000.00,1600000.00,0,4500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,123816143.16,3011831.28,32880515.38,18761218.56,36012924.65,49199.06,2276.59,49199.06,21956.21,68878.68,21956.21,68878.68,41635.84,41635.84,41635.84,88558.31,0,1990298.97,5051555.74,7598478.21,8819729.10,10137129.14,6087262.66,6015385.82,8376409.65,4909648.22,12188198.85,11826436.26,1582703.29,3006657.79,1437501.97,8191328.30,5928857.62,6372393.32,3881729.20,2903649.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432.21,1432.21,1432.21,3438.21,149568.05,149568.05,149568.05,283188.28,207440.05,468369.81,1385503.54,2795533.54,8067238.41,1067238.41,948664.14,19033193.34,4006622.83,16978875.99,21822613.78,24456044.21,49011123.40,38602739.14,44662872.39,46015116.28,48845730.63,18121103.93,1336395.92,584094.64,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
