,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1193957891.34,1090399817.44,504208565.27,802866016.38,182477000.52,128498370.48,152447055.27,216018459.30,185558569.15,149317298.42,189861828.16,265637568.93,418657216.99,99811748.92,56231176.63,96382014.51,105299228.99,116425562.12,68312248.68,153903883.76,50689723.85,84524523.56,67067192.91,170581011.75,13099019.34,26114441.41,32851045.62,279627450.93,57217499.11,51333598.20,99995047.38,77293866.87,45052163.54,2900903.92,36420746.98,61289458.35,91103527.50,125988928.84,90917341.44,20828229.66,37381784.88,33115175.80,37037980.00,23659644.88,56798582.25,21414758.35,46319279.49,112915767.00,242947440.24,184738810.94,119373468.65,66826798.59,100582545.82,72952956.95,67590985.66,86862196.03,100419429.52,101787049.81,114748582.05,148269477.73,227115779.75,223755973.82,249555461.23,235001726.11,279862412.89,201799084.88,260637433.53,239755076.29,344461076.26,61156088.84,31427934.94,18162655.10,250000.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.00,5181483.89,4810556.89,4831754.78,4831754.78,4831754.78,4831754.78,5300000.00,5300000.00,3000000.00,0,0,2000000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,3439635.59,5539838.88,2233410.96,6196980.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2118650376.97,1967977009.19,2412579830.62,2225236411.42,629723139.02,605429928.23,592893206.82,560219863.06,0,632550332.39,0,637011020.11,0,652546153.18,0,0,0,0,0,0,0,0,466908611.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,53589906.46,41913571.40,0,68432578.02,81151583.90,50627524.44,45182305.46,51155313.14,33017676.54,38392095.20,18584134.50,46199616.19,13207052.37,26095082.00,13229308.80,40535783.32,29310532.00,45819015.70,25644983.82,58318697.99,45287117.15,44222876.00,18082253.37,30034279.94,2220000.00,2745814.00,4730000.00,0,32010666.10,6495483.70,26532821.20,58986890.31,29785850.95,37613546.02,49560435.24,16617466.75,36495815.97,17356941.17,29465636.93,14681835.00,28731934.72,22195539.89,16686178.36,5083808.67,17265090.08,12939627.50,31361776.55,6178780.00,15552380.65,22763267.20,11741377.12,691848.20,8406301.05,8309330.50,8216423.03,4930000.00,3227000.00,1579600.00,2640026.00,3444240.00,8869050.00,5146000.00,6135000.00,2245000.00,23319158.71,26779862.54,24019243.04,9178564.00,11389952.00,42996248.17,2359480.00,8915000.00,0,0.0
7,应收账款,2065060470.51,1926063437.79,0,2156803833.40,548571555.12,554802403.79,547710901.36,509064549.92,653270501.00,594158237.19,565840916.28,590811403.92,645565064.66,626451071.18,548964902.65,609998687.60,486981533.06,494536001.88,478166996.85,477571253.64,423572342.91,474180792.92,448826357.84,438829850.89,77024266.37,86944097.17,75558937.39,76443658.20,111591328.33,109142320.93,124024371.97,156079321.47,179528102.48,195328658.96,190182991.18,196564552.56,189296940.58,208875935.09,214674952.29,158522613.95,226834159.18,175383987.64,135799769.75,106731983.01,142305294.76,211665885.85,268667218.52,245950333.98,321609858.33,336842749.92,142450745.93,230778775.85,187949754.90,138792415.47,125787855.82,123392886.60,161855139.85,127164099.68,142352935.04,104108781.89,127867093.94,122540029.49,114474623.97,82913260.25,92047533.56,86636233.98,27898394.57,68729140.80,47642776.77,106642360.96,99234074.33,96134528.36,40375511.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
