,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1662144931.22,1686902725.45,1549847119.36,1558174870.82,1738609910.55,1729551831.75,1860458988.92,2081127361.47,2205763590.07,2385688251.26,2362020814.18,2143526011.92,1878201292.18,2209103850.23,2309188586.98,1740449967.46,1660805272.30,1700274301.04,1998134586.59,1475139079.73,1134265198.68,1036358841.90,1122289255.72,1559721446.88,1220972123.36,895621298.17,899862177.09,1278055890.76,805957068.12,786903360.02,1325998375.35,1052519002.76,907586876.82,1135699291.29,596875317.99,1223223818.33,991448564.13,1304713076.76,376883333.02,513308973.08,490329644.55,374441161.62,405913405.05,362533603.33,276492092.37,309170042.07,293908963.21,366879816.14,315959484.35,354559824.36,321903092.55,315269120.71,432285491.69,280343423.67,188557322.22,242697318.08,229971314.81,227869136.30,151999350.26,243425234.81,213045395.13,165162175.63,164499580.00,215166187.39,241133312.94,230100448.27,230966703.40,285486863.44,301792091.03,337079792.06,43634664.49,31042471.83,17536552.45,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316579.20,83790.00,79180.00,445290.00,0,0,939002.50,0,0,0,53473.85,0,0,0,0,0,0,0,48174.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4374014084.72,4710211134.33,4492714569.60,4290618302.04,4295775742.16,3937198962.75,3712702692.74,3581387753.17,0,4385454622.26,3976992040.73,3967170489.64,0,3896046026.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1052991606.18,1153726116.34,978950032.06,1091225382.58,1036671199.03,1035939105.26,897212899.52,922024836.65,962162605.09,1084976570.08,891272363.96,977154283.51,1069923221.97,887964829.70,873160256.89,772864362.83,779172491.41,819566049.78,599451419.13,427279214.14,335822037.97,305390587.37,226501476.39,260155639.46,123848393.21,97800273.25,96134921.87,125081204.66,135590198.92,186423431.92,152292385.00,181175635.49,161029170.55,59169512.38,83018351.28,119408500.04,113015780.21,90088743.93,41630700.32,57680414.50,30489193.35,32669461.48,36968483.71,37658368.34,38597645.70,75870175.36,44535922.28,28446221.09,20907559.42,16068494.76,20887377.85,42302772.30,17678647.13,17854038.30,6811729.30,3982739.50,3196121.72,14664200.00,6632018.02,3140425.00,5409896.94,8272820.82,20351824.00,13627278.94,12764358.00,11692757.00,8015616.14,9943485.33,12319026.74,6637543.20,6604652.00,777815.50,523728.00,0.0
7,应收账款,3321022478.54,3556485017.99,3513764537.54,3199392919.46,3259104543.13,2901259857.49,2815489793.22,2659362916.52,2855585890.43,3300478052.18,3085719676.77,2990016206.13,3118054961.05,3008081197.20,2814691335.68,2734986615.54,3003412713.70,2842992101.73,2797823055.85,1823786223.78,2100783628.10,1909640489.73,1774695519.00,1701359960.12,1728784066.41,858930629.67,788250376.40,1309444931.02,846192404.29,843413435.69,761148415.62,762259531.02,809509202.19,792565570.10,716964853.85,511995796.32,545485750.56,558738978.20,513494033.54,433704147.75,442459940.38,444106021.07,322782893.03,309081041.49,339077228.67,331590230.98,269241187.27,236320180.58,227522803.67,241461829.73,227161467.17,172070242.20,201854627.24,159708466.30,141911192.54,115242120.37,117553125.18,95015547.60,110961678.87,77520438.97,96840523.08,100565500.39,93933580.06,77128472.18,78696541.47,81894126.64,87210261.72,64270417.56,63338022.64,76685871.03,64405294.17,66006057.06,59147846.94,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
