,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,8219201350.44,9443701783.72,9361639768.69,9772372348.72,9283171289.18,8458787697.82,9300747116.24,6981547913.35,4682377746.98,5932268547.22,6071615042.76,4685323307.93,4213222312.02,4175368804.14,3506611009.61,1981310885.18,2032071945.62,2331942288.99,1338517131.93,1994930405.34,1812261919.38,2838108917.99,2486189669.49,2585892110.65,1913476456.72,1352476170.13,2534355200.89,2779414209.43,1635048794.78,4012327917.31,1815188655.14,3186964953.91,2905268548.42,2007818256.72,2655288168.42,2083100390.76,2792836940.22,1930266469.00,1612100684.00,3449438526.00,2593429096.00,3048112350.00,3661760389.00,1540652025.00,1253389329.00,1290429914.00,1091451087.00,1344583443.00,1217685470.00,1927057835.00,1796900794.00,1292351700.00,1426924925.00,1059920947.00,309743423.00,368335370.00,901866575.00,1917032667.00,990178402.00,844847665.00,1570530167.00,358000087.00,229224934.00,405072180.00,391107546.00,281327543.00,253784888.00,195393605.00,324913836.00,235400964.00,95423765.00,254881470.00,286657558.00,195467067.00,241822605.00,184504328.00,243497534.00,84099000.00,279720000.00,47664000.00,430255000.00,0,84629200.00,0,77836188.00,27153423.05,8307427.72,7129189.30,0.0
3,交易性金融资产,0,0,0,0,0,11538490.00,9272920.00,0,17124111.75,3515006.50,6095889.00,5512508.40,3790800.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4786157.00,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1369562636.40,2979111909.13,3508797755.40,5383251312.23,3394313885.39,4614899872.85,6004581920.80,7062972440.10,5838556876.56,0,0,4225223125.19,3787736145.21,0,0,3555789831.29,3962051052.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,164026095.56,1542836908.57,2319402780.68,3814032667.70,1620186797.59,2116368796.49,4617947553.69,5082508523.31,3650106997.21,4389507341.54,4443546305.26,2647984884.83,2005986136.26,1200402997.50,1167195801.46,1489852504.89,1804634792.68,1149772206.70,1551224289.84,2287739103.61,1395678601.27,1174239629.95,3108367598.38,2603561227.21,2582518191.33,2153987518.56,3068377760.17,2007643777.31,1106998830.58,1184612290.80,897068364.94,2164021935.10,1324748833.77,1129188359.63,1542063395.96,1331115521.83,595860801.89,696626459.00,465770764.00,670470209.00,599503079.00,252634520.00,195126170.00,152528690.00,333551386.00,108209458.00,157462773.00,178910767.00,167699394.00,224129319.00,263334531.00,150613204.00,177410737.00,93112572.00,19698307.00,26300602.00,69748507.00,18129916.00,7280000.00,52441900.00,59279120.00,20667200.00,9450000.00,37533910.00,52946183.00,5369565.00,4134755.00,11207555.00,15426415.00,5420000.00,4100000.00,7260000.00,13220000.00,3155440.00,7487725.00,6000000.00,4580519.00,7587000.00,26849000.00,158000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,1205536540.84,1436275000.56,1189394974.72,1569218644.53,1774127087.80,2498531076.36,1386634367.11,1980463916.79,2188449879.35,1653421690.43,1623845867.05,1577238240.36,1781750008.95,2060936158.52,2192144777.93,2065937326.40,2157416260.06,2128485948.15,2053483061.63,1972771225.09,1498649195.97,2051333470.48,1752409631.79,1908398189.11,1246887856.30,1617055303.74,1575035678.92,1941987881.38,1298048117.98,1724421154.64,1702643516.83,1427957866.61,1230193776.79,1554200748.67,1314959986.58,1183425417.86,1427439224.72,1735720525.00,1400078913.00,1436782817.00,1196258762.00,1528373468.00,1378869486.00,1178673115.00,1248214815.00,1442188833.00,1077129005.00,858550157.00,819113751.00,939157821.00,990756767.00,463557678.00,555052554.00,310584683.00,248534698.00,148077271.00,230031531.00,380262697.00,361469533.00,254688049.00,182822446.00,509054001.00,415928563.00,344798500.00,378700123.00,392412773.00,254870176.00,247859169.00,299536103.00,84421462.00,134822268.00,240341231.00,183069925.00,292224964.00,155573101.00,236422362.00,288957012.00,299972000.00,494184000.00,368146000.00,429175000.00,0,352459731.00,0,178855764.00,189382392.29,114265704.71,142527465.58,0.0
8,应收款项融资,1706532152.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
