,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2511140445.35,1596992324.87,1240480893.15,2276863878.07,2048522435.93,1195341792.38,1068660665.62,1305323971.39,1207079090.29,1057942554.74,1164343471.84,1227934197.10,1266057324.40,1329914185.18,1502687318.92,1270802529.26,1175756306.36,1150813346.54,972681985.33,579014384.88,678957249.03,500173000.23,557103301.22,586693067.95,525374372.44,345216402.58,613271353.69,616868072.89,496805905.01,358510188.43,220541381.53,253607356.53,333469243.72,329499893.71,408824260.56,399308395.19,379720636.21,409288416.91,325004331.92,312846053.08,386102533.51,373565794.19,288249054.07,231010861.28,328413393.57,360906370.05,438020283.97,434133018.55,451915145.77,461599379.79,494602679.23,423467249.66,461311146.09,590686168.37,504275769.33,425975042.17,310856949.28,273808142.91,247164646.46,202768282.46,197620770.19,201386140.83,250563107.17,209294332.59,262808561.34,299254208.71,287590422.88,264388306.70,249340886.37,264735891.37,315615348.92,0,343896483.35,323067702.94,331103870.96,296309981.16,333979025.53,339022954.00,649651553.00,568878429.91,805344335.89,0,924050778.59,0,822106921.15,0,782427759.94,0,1190545272.65,677557557.84,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10635.30,238177.50,97726.25,173473.75,103464.00,139090.75,86269.75,73679.00,286164.90,211795.50,189488.50,235875.50,411008.00,454450.00,645470.00,485155.00,130025.00,0,0,1701614.79,1701614.79,1704214.79,1704214.79,1704214.79,1704214.79,1704214.79,1704214.79,1704214.79,1704714.79,1704714.79,1704714.79,1672801.36,1672801.36,1672801.36,1675401.36,1728530.39,1778530.39,0,1778830.39,1801930.39,1815050.71,1229014.99,1229014.99,2043973.00,2067973.00,6369604.80,2990906.23,0,19058678.00,0,24958805.28,0,33658279.30,0,29694806.79,4066765.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,62059055.68,4617431.10,39421868.07,37795313.34,33426991.65,155064261.72,336114447.24,119111320.84,143013443.05,0,200283471.45,0,128904829.31,0,177117213.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,5921287.00,14453488.81,16405895.50,20619963.61,20606778.91,16762760.07,18153767.30,21740208.37,18663872.02,39454446.52,63128052.32,129162913.55,119846192.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333158.00,611116.00,3300.00,1128178.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,62059055.68,4617431.10,39421868.07,37795313.34,33426991.65,155064261.72,336114447.24,119111320.84,137092156.05,165767740.97,183877575.95,128219044.28,108298050.40,184309552.51,158963445.82,88077560.89,112543908.66,150319749.21,278820550.19,52954063.03,84388842.43,18099558.15,16970775.27,18245428.58,14102124.06,22557255.33,21512732.55,31790385.17,24413187.02,21120065.26,20597874.96,17139658.25,19139800.22,17568778.69,17926259.99,19378838.67,17152478.36,27366181.63,16088595.19,15306203.04,14732395.84,14770531.54,13941153.72,13915763.33,14937238.37,16814607.45,13832887.82,14142681.22,15396075.35,23945321.31,24407186.63,25949908.83,18956883.97,35377247.61,35621776.05,29359968.38,30691905.02,26152748.42,30946299.46,35131023.84,36681455.21,84405575.35,90879214.05,170116840.40,176314215.98,104776857.81,111416334.75,146737018.74,129574502.12,64200553.87,76489367.24,0,146846359.82,99314639.27,188214913.55,140489724.80,182268513.66,234353449.00,238461534.00,245665887.92,237081507.74,0,292892867.98,0,594222211.32,0,426568123.28,0,144342447.36,50926003.07,0.0
8,应收款项融资,0,50540833.79,21334705.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
