,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6974486932.21,5600988405.92,6625943302.88,6309674187.95,6145167876.83,6923855108.08,6597542916.25,5894816803.13,4109718322.25,3765955091.51,4334128271.10,3796053682.98,3529954796.77,4004650382.47,5174600769.09,4889637703.66,3924211132.65,4270332147.89,3737093485.99,2544343908.06,3053388439.43,6885503533.48,3167114206.51,2620119268.61,2865987432.02,4502832626.66,4728165509.54,5156995864.75,5068085886.90,6353815509.25,7869977740.52,7111649697.90,6712554265.24,6659925810.45,8302019384.66,7731341304.01,6679996076.59,6129151800.70,5956890664.60,5969014892.97,5458915395.76,2780175987.25,3004613503.98,3368969860.72,3055575094.96,2802501128.66,2686352259.45,2610937887.40,2113743123.23,1649936316.31,1342829324.13,1192514964.25,1203970842.36,1322072718.59,1025162380.71,1259878033.77,1621565439.31,1408350490.96,1453361465.25,1671667138.44,1795542892.23,1638395069.46,1796423586.06,1755811689.92,1556266949.38,1430038121.31,1402896787.06,1021110223.75,1026167534.84,1031143013.38,1114042706.78,0,1339069494.16,1104379630.83,981555179.66,79600066.81,45563582.89,3142722.71,3506993.44,0.0
3,交易性金融资产,1089805.51,57981.35,57335.36,28084.38,56202.38,0,0.00,7872.02,18887.70,156204.73,72250.62,492975.14,0,0,0,0,0,0,0,0,0,150014500.00,0,0,0,0,0,0,0,0,0,0,0,0,13760.00,0,55450.00,88050.00,31200.00,124120.00,10050.00,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,50000000.00,49051894.02,49051894.02,50000000.00,50000000.00,48664978.07,48664978.07,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,250000000.00,400000000.00,400000000.00,400000000.00,0,70000000.00,320000000.00,318158232.20,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2307198862.61,4378444844.28,4446772188.08,5683403023.75,6089482062.21,6342799658.84,6142703892.04,6855639887.03,7804417725.68,0,8682582242.18,0,6278896633.99,0,7140610634.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,640449644.99,1380900626.30,2033163125.59,3296219098.76,4235411476.73,3666422232.41,3353258639.82,3481325699.90,5195189931.53,4924795914.81,4559633093.63,3106365020.22,1895172409.32,1517975776.48,1735865651.68,1801609397.12,1908549245.98,914465551.26,2012288713.39,1230665841.91,1180867051.36,1499722249.83,1570112414.79,1400661284.90,2914646432.00,2635994759.82,2458342061.82,3466646972.02,3380431923.31,2890864828.15,3649819209.87,4782709690.84,4436125495.57,3509286802.54,3361935809.22,4131433217.33,3286884099.45,3587192899.23,3210121621.89,2336599697.40,1933409952.49,1730698676.52,2320966545.55,3247432154.80,2899758603.33,2325916646.88,1700412063.71,1306136082.62,1189714862.62,1331512541.96,1956719910.95,2042340693.85,1896723463.18,1821213832.26,1356779266.19,1364848830.20,1010928886.62,1156137026.72,1181697054.71,937117745.01,755212601.77,811925677.53,693665876.87,442267218.82,361786085.79,497841307.10,487718969.00,649849090.17,333708793.01,352508771.90,185183511.55,0,89087814.71,57328340.00,63394200.00,60990000.00,51470000.00,9054000.00,5300000.00,0.0
7,应收账款,1666749217.62,2997544217.98,2413609062.49,2387183924.99,1854070585.48,2676377426.43,2789445252.22,3374314187.13,2609227794.15,4023521647.22,4122949148.55,5080685000.10,4383724224.67,5029537318.82,5404744982.39,4256732566.77,4337361471.57,4636143749.29,4402694483.02,5001691005.03,4544355825.57,4392807274.49,4017816680.46,4586993649.28,2669996921.15,3340864459.67,4373728551.24,3555745642.26,2919207021.85,2773369150.94,1822344125.77,1602384722.88,963330205.81,1462260697.70,1200491864.02,2543025045.80,498192050.98,3680960452.99,655607938.22,998317235.68,493727338.90,848859930.76,772379559.56,691208672.20,598660258.39,692429868.44,382163316.88,530131091.60,345288286.99,550242892.01,414208304.88,599805594.91,357243181.97,358332437.66,628382254.96,726765861.60,307566543.29,485753196.60,212346870.06,261302888.01,263776548.76,419772872.09,288873690.53,322868491.48,335817648.54,508854002.93,456301227.56,483052741.42,565896698.08,484345713.42,499714686.23,0,574974320.36,613848898.86,533317361.85,513935668.90,544752889.44,193113343.94,130526006.53,0.0
8,应收款项融资,1322067535.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
