,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4076524102.44,3952438294.05,4094890831.96,3259659364.41,5002843319.07,3440574420.78,3993044110.21,5860442915.06,5676442134.09,3617552511.07,5002774941.73,6346871258.76,5368967912.75,5145204970.60,4612199818.77,5751633315.00,4719877430.77,4822850156.62,5138353990.30,3571602926.05,3368736939.45,1732315339.75,2236983746.80,1865443347.74,3473517602.10,3300967307.97,1878628787.87,1050403547.36,1750234076.47,1471779463.64,1129775911.27,1337981853.87,1817161543.53,783788289.50,1293561165.01,1076214348.32,2907362026.33,2003381435.29,3233720062.75,2775759629.45,1866832456.86,2003930307.70,1533206034.67,998757236.88,1524569904.85,2160906713.84,2442724861.36,2469975501.81,1706794270.25,1249475305.53,1544836626.00,1564779518.59,1212102913.28,800461324.25,615766120.28,861077479.03,921464574.22,505722656.30,590829552.82,371832135.12,688987577.28,479224136.60,478276889.26,262701708.26,299543182.37,370578463.30,376191499.53,360984872.47,347971129.73,351875864.98,451504524.44,923560190.05,463566885.82,986282505.86,1026001248.98,169506541.70,341057042.81,263419787.56,279941322.53,640618853.07,944706001.96,0,408465198.46,0,321754095.43,0,240874000.00,0,599979607.77,126330383.82,49124980.14,0.0
3,交易性金融资产,211574866.18,1371706663.32,1417587875.45,1507992953.96,0,0,0,0,0,229015174.66,226932509.45,225009786.41,223352079.66,222003478.09,220557590.33,297694128.15,0,0,0,0,0,0,2577957.83,2552503.47,2520614.83,2490612.09,2464134.94,2444090.82,2423579.78,2401330.97,2379920.12,2356842.10,2328384.47,2308994.00,2287239.99,2269866.51,2250847.74,2237242.84,25165336.10,29248278.30,28207683.73,24975573.75,25148654.14,22983046.06,20731654.64,23755242.23,28203783.53,33893099.50,45462797.04,46236921.80,54686989.58,44125355.50,19445848.59,93041189.78,93041189.78,90608680.98,152837334.23,297743197.63,297953244.88,447195492.40,63379531.76,5000000.00,5000000.00,11534096.40,11534096.40,562100696.00,557322242.39,266601284.52,131647373.50,459631356.99,448025540.15,424023472.11,394030282.11,302959086.21,525594575.66,212836870.69,130158884.07,169713059.40,199993805.98,211956001.94,369993805.98,0,56977928.31,0,54762050.78,0,107963000.00,0,257043332.00,234100890.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,217856052.28,97199147.25,43324804.26,43880593.20,48403364.69,51663272.04,47070602.10,53058013.31,51958816.40,0,0,70833491.68,176205085.03,0,0,479870865.02,0,0,0,0,230397536.55,0,211859007.27,0,128464281.85,0,0,0,100930634.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,23738231.00,0,0,0,0,0,0,600000.00,0,0,0,0,293687.00,100000.00,200000.00,0,0,291048.70,0,1727867.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0,0,0,0,0,0,0,0,100000000.00,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.00,0,0,0,0,0,355531.30,0,0,0,1000000.00,0,0,0,0,0,0,0.0
7,应收账款,217856052.28,97199147.25,43324804.26,43880593.20,48403364.69,51663272.04,47070602.10,53058013.31,51958816.40,74737004.62,69808873.80,70833491.68,176205085.03,633411279.63,522025508.48,479870865.02,368915184.81,352298359.42,393424734.57,284498159.50,230397536.55,206223732.12,211565320.27,201896793.56,128264281.85,241076730.04,271981845.24,203543558.99,100930634.48,339546359.37,265544794.54,204773209.17,147589717.03,570851215.18,403808483.94,348336060.61,286934262.42,393641119.65,468742396.48,424045754.84,334831778.83,528098827.65,471187689.06,402430178.43,359261588.49,648167576.11,404852146.11,294814756.07,283598250.54,413869499.25,318483946.33,369095081.45,398639236.17,293124464.75,385571082.23,316733413.49,243052849.59,337477072.84,277135839.03,203580442.30,125454181.14,258568726.38,187604594.32,178461673.60,76807326.41,326998250.33,257428920.69,149625601.77,75400679.26,494893759.75,443787550.31,587268744.14,628357239.02,423807118.98,820365540.10,666061063.08,887331917.13,1112601524.28,723222487.18,942245139.38,824078703.06,0,373030122.54,0,357553693.18,0,0,0,154110972.77,117011518.39,38250000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,740365983.64,404236043.93,1207191598.65,340115247.40,340080689.98,703083933.23,1051885252.13,293648792.91,300291440.33,74984472.69,258988640.56,193818863.64,174451284.76,247499725.80,270955461.36,255579023.73,150761957.11,60016932.64,87012129.43,120578579.78,99212562.90,101245273.16,116630610.91,121900911.41,87566437.56,91938271.43,25680227.88,34742863.62,292959321.63,274425757.59,278213235.42,276711518.72,276286064.64,276213749.28,286252555.15,289799266.89,286645900.69,276460350.43,278095567.87,282658390.95,317956755.36,361296086.14,321722836.60,386819039.55,451635712.19,405190632.20,6608329.18,487764.11,123077.00,0,9022900.00,22900.00,0,70000.00,215006787.77,1180000.00,980000.00,1200000.00,5403000.00,5000000.00,30000.00,541123.65,1938710.01,1848860.29,2152242.03,1904889.18,1693809.90,1733841.97,1602597.40,6078614.78,197115543.71,1599907.47,1010688.28,1122264.59,38627.76,0,8259176.00,8359456.50,3085000.00,500000.00,2120211.66,0,29811918.33,0,33860950.69,0,0,0,64679659.38,300249.29,0,0.0
