,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,515888376.31,21232738.09,26375643.11,6817884.45,30309644.77,15699920.37,19342828.25,119755939.27,240177338.72,308580445.16,239495327.09,331930632.88,32036034.79,347145336.22,21242910.09,34864845.41,387284210.41,385982769.71,21197101.60,24417600.12,13484317.42,29159020.34,27454211.22,22900614.02,5529326.13,21871448.91,17164906.82,393427818.30,396088619.75,211733037.03,195038287.27,115885366.61,119754831.32,249113412.13,204279311.66,218732811.07,77282818.29,68879223.77,77178953.50,111984011.86,85605195.71,124113004.78,83993254.20,70651572.97,51627505.99,26144104.87,24939622.37,39523173.17,8404240.77,57258545.80,243120573.05,229790466.16,144797515.79,110468820.06,10577928.93,6163081.73,8819147.68,14722695.34,6618838.83,11977971.18,30972149.31,30515702.31,6443308.00,10287581.38,11527028.36,8197913.07,16868745.02,24308476.50,21156987.05,9538831.52,9296950.12,142241006.98,131544799.69,137683290.76,183735360.37,133109926.70,4472725.88,57445025.02,3166727.06,1954356.25,0,16790335.50,0,11220937.72,0,12981700.00,0,7882366.82,35018504.60,3451205.47,0,0.0
3,交易性金融资产,67846604.51,71563828.44,73072670.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909689.67,0,3291259.00,0,3291300.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,24225739.24,15797773.44,15334468.76,25360251.66,21527336.22,25605269.11,31449667.17,31458444.29,0,35961933.93,0,35907548.85,0,39438763.53,0,0,0,24169715.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,100000.00,0,3086000.00,3900000.00,4714006.82,5064534.33,5230000.00,6500000.00,6520000.00,10346617.08,450000.00,4400000.00,7000000.00,6587069.93,2406765.00,200000.00,0,5270000.00,935255.24,3280000.00,0,300000.00,550000.00,500000.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000.00,557700.00,4671998.69,800000.00,1330000.00,2880000.00,1700000.00,4300000.00,10135800.00,6965440.00,7081840.00,2900000.00,0,2000000.00,5505112.00,8523759.00,12200000.00,14848113.26,9950000.00,3918050.00,4330000.00,6900000.00,35000000.00,35000000.00,35000000.00,35000000.00,35000000.00,36770000.00,0,37980000.00,0,25600000.00,0,0,0,19900000.00,0,5000000.00,0,0.0
7,应收账款,24125739.24,15797773.44,12248468.76,21460251.66,16813329.40,20540734.78,26219667.17,24958444.29,32914704.26,25615316.85,36065546.20,31507548.85,29916210.20,32851693.60,34941712.00,27060833.58,24806760.53,18899715.99,24546117.58,21967354.84,15885263.59,11168552.85,14123848.99,17732429.39,0.00,0,0,187089.94,334928.15,597024.15,3317169.15,1973828.15,5421355.80,6586378.92,11401713.80,13322746.80,1266157.65,67552.75,420117.48,399465.58,275490.93,948808.93,2730210.88,7807270.88,3308601.20,1748900.20,3601743.15,12323337.70,1278125.30,1868117.46,3909276.08,1693123.12,25516024.08,27734186.32,29018686.23,29994511.87,40486567.38,44552839.88,37517921.87,41518672.39,55428179.48,46071219.90,70389832.22,41368107.15,43041329.81,56058975.35,50163558.69,47666991.55,43439192.60,47961839.86,41797924.38,56220076.08,59127254.21,46606909.75,121814728.50,125297461.29,165988767.06,122826512.07,142906844.77,127091012.18,0,138356917.39,0,101047096.88,0,0,0,56132614.16,63013215.68,56464478.07,50111386.82,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
