42,长期待摊费用,2096351.72,2291057.60,2547139.10,2676982.30,2998716.70,3197361.95,3393532.20,3589702.45,3785872.70,3982042.95,4178213.20,4049301.62,4233681.63,4418061.64,4602601.65,4787221.66,8601117.97,3933147.16,4178343.02,4423538.88,4668734.74,4913930.60,5159126.46,5390022.12,5554442.98,5795008.84,6035574.70,6276140.56,35840919.46,35868854.84,1926646.66,1926819.75,1941279.76,1960617.24,2153229.38,2021014.26,60692.77,79191.27,97689.77,116188.27,135865.85,190075.68,223233.21,256390.74,339452.31,21549166.02,21078353.87,21289009.79,854147.28,949677.11,1112691.86,1155039.95,1296794.40,1100794.33,1242756.96,1213719.39,1347335.85,1395527.06,1583571.66,1632272.05,1664104.43,1808278.23,1971532.63,2139167.00,1935018.37,2143437.05,3164352.96,1942702.48,1714407.81,1584357.23,2040563.22,2201871.89,3033269.21,3556614.98,4436826.62,5033186.53,2773005.31,2921540.54,0,0,0,0,0,0,0,0,0,0,26390.00,0,0,0,0,0,0,0.0
43,递延所得税资产,8075972.11,8059378.43,8427623.12,7169471.56,9784119.23,9233261.40,9245197.08,9260330.54,8619514.71,7308457.79,5122066.80,4456925.30,3788070.16,3770030.16,4782030.16,4814504.48,44062515.15,44991089.24,43955646.14,43955646.14,33683276.11,33683276.11,33737196.91,33737196.91,32896241.83,35720241.83,32100827.12,32100827.12,24437025.07,20687025.07,21937025.07,24437025.07,16312117.69,16312117.69,16147344.06,16312117.69,17879615.90,17879615.90,17879615.90,17879615.90,20630557.06,20609057.06,20609057.06,20609057.06,9930960.87,9930960.87,9930960.87,9930960.87,16419757.21,16419757.21,16338577.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,其他非流动资产,0,0,10558626.29,10558626.29,0,0,8014539.75,10951662.65,0,0,0,0,0,0,0,0,0,0,0,0,39052516.32,39052516.32,58436906.00,56119713.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3071.00,15482.99,30488.99,0,4593599.12,0,1841042.87,305204.07,245236.85,184530.26,0,0,214673.65,0,0,0,0,0,0,0,0.0
45,非流动资产合计,1401327467.09,1402605128.63,1400556582.53,599816791.19,1447108689.56,1445949591.46,1447831653.93,1451048750.57,2135266732.68,2142918767.67,2132851107.07,2040579955.92,1962897516.48,1932054736.97,2166833115.23,1746603386.92,3432507259.52,3442738935.76,3534761725.71,3520619001.83,2442575314.45,2458772953.49,2498561079.20,2504750104.04,2348751591.78,2322728973.65,2316769684.42,2326268345.27,2483350031.46,2448574638.97,2404996893.80,2397205475.67,2301706880.09,2252006970.27,2236610443.47,3010168977.32,2937451574.68,2911976813.45,2942518579.24,2904731437.70,2840677658.78,2865559685.54,2966936548.53,2897442685.12,3712774750.13,3919972468.26,2821176837.10,2828520213.42,1450994765.74,1236620332.72,1244003854.66,1259251485.22,1247631787.73,1312474594.80,1347616273.96,1374494130.94,1378518156.74,1401448948.94,1459456184.71,1471649375.58,1322228596.45,1285359718.02,1271862900.42,1279728818.89,1286851056.30,1276622231.26,1324384776.81,531587800.38,639473563.37,639112241.85,654353753.32,654295947.82,741045872.46,568125545.72,268072713.10,202654817.82,212677159.69,212826968.07,126856141.31,125880355.47,116278442.13,107017011.63,92920167.56,85872678.46,94845246.63,100082280.00,79490399.17,45448672.63,29301767.39,9436144.60,4753737.00,715169.30,108327.29,115169.30,68215.00,0.0
46,资产总计,1899704249.69,1912731021.24,1935037138.95,984851959.00,1900680828.55,1985480406.80,2045861669.85,2022152123.96,2440706106.29,2478996075.92,2454717247.39,2483753507.18,2526977327.56,2520872525.00,2525282455.68,2446195013.24,4322055834.86,4340224543.56,4583002816.10,4475275705.31,3169045767.22,3319139836.97,3193276175.29,3220223777.97,3180780768.35,3294624890.29,3508424558.20,3167703682.20,3664125459.09,3543394055.95,3586525475.91,3443073620.65,3746449898.75,3678374851.34,3707391823.14,3946435784.49,4130419935.43,4003525849.11,4163860258.96,4074186325.46,3931651051.57,3646642343.89,3896932110.22,3930450697.00,4835629695.48,5224234664.31,4426537537.81,4368632869.07,3087531207.84,3016818930.06,2791862422.99,2851178713.50,2827910813.96,2885684607.96,2755531440.04,2638118165.36,2743191091.02,3222455052.08,3046350726.03,2811567074.95,2488939139.90,2726657279.87,2601992120.60,2422097947.23,2461494549.64,2535359233.49,2701498717.44,1598111524.42,1610493284.50,1801664039.28,1755004647.84,1633676506.88,1494655532.61,913525712.18,781036305.43,520492511.24,639741373.17,576309870.93,354087196.65,377096875.84,351095855.49,253849630.03,190420910.08,184532453.01,186951004.97,180763640.00,155791832.85,61475697.19,52322430.52,21155069.69,12842496.00,11644954.16,942254.38,980512.79,787576.80,0.0
47,流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,短期借款,82000000.00,82000000.00,85000000.00,45000000.00,50000000.00,130000000.00,180000000.00,180000000.00,130000000.00,130000000.00,130000000.00,250000000.00,390000000.00,370000000.00,370000000.00,300000000.00,462000000.00,502000000.00,446500000.00,737500000.00,717000000.00,816000000.00,742000000.00,762000000.00,742000000.00,769000000.00,769000000.00,569000000.00,559600000.00,419600000.00,419600000.00,244600000.00,244600000.00,244600000.00,244600000.00,229600000.00,319600000.00,299600000.00,424600000.00,354600000.00,419600000.00,479600000.00,414600000.00,664600000.00,685000000.00,843010388.09,730750000.00,830750000.00,810000000.00,950000000.00,640000000.00,740000000.00,730000000.00,690000000.00,740000000.00,648800000.00,608800000.00,918300000.00,659500000.00,629500000.00,329500000.00,420000000.00,537000000.00,505000000.00,593000000.00,621000000.00,769000000.00,476000000.00,582500000.00,692500000.00,672500000.00,562500000.00,302200000.00,235700000.00,83000000.00,205500000.00,241259538.20,200959596.90,111900000.00,91100000.00,0,60000000.00,0,10000000.00,0,4450000.00,0,0,0,0,0,0,0,0,0,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,19151331.26,19171850.77,19116171.68,19129337.75,19716588.53,14717829.66,18057088.32,17375762.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,应付票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39657567.54,60000000.00,40000000.00,0,10000000.00,10000000.00,0,0,0,0,0,0,60000000.00,120000000.00,60000000.00,0,0,0,0,0,0,0,0,4000000.00,18000000.00,11900000.00,13841200.00,38000000.00,7100000.00,8020000.00,20000000.00,10782000.00,229440.00,263200.00,812100.00,398730.00,700474.82,1635635.00,731346.00,5919975.00,40807510.00,71818350.00,78134250.00,30787350.00,349145.00,989900.00,1319010.00,231450.00,1116780.00,0,1607260.25,5122468.25,2965528.25,9880400.00,124740.00,139500.00,0,3000000.00,5116232.45,1165708.82,208151.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,应付账款,19151331.26,19171850.77,0,19129337.75,0,14717829.66,18057088.32,17375762.50,17106256.60,22745409.14,29728965.39,25582919.83,29080784.42,22149347.32,36862575.44,29476511.30,402146040.98,305188548.15,290180694.46,268532618.39,147039071.83,179840796.26,160027126.02,70778688.10,137345519.01,111370896.07,142268557.67,131694950.86,129359590.63,81823525.09,156943152.84,104825898.53,104835044.38,82522200.98,70061203.88,200430247.12,159451457.39,123231635.11,151296868.81,168796138.53,155715741.91,113078049.49,120230485.54,103235107.93,98658587.45,85034007.95,95628099.90,64647900.77,54868044.69,48427895.41,61027921.48,62445224.68,57924811.51,40721505.82,52890665.19,49268489.43,49548626.01,54554960.69,70146881.97,92253443.36,51282026.66,71155253.08,96614080.80,89738461.84,92684885.13,106459645.96,55870229.41,19175185.77,19881556.78,12755847.24,9012920.15,10135208.33,7554518.09,4892461.01,67577235.57,42164999.07,54639228.89,54739961.77,2253132.11,31838733.78,0,3045998.76,0,1529184.48,0,3968070.00,0,2296837.50,270124.45,616553.71,-1287746.00,-1589324.74,294357.11,300203.02,247762.10,0.0
53,预收款项,1721104.77,1721104.77,1721104.77,944308.93,1436574.86,1436574.86,1573269.76,1360099.73,3467920.61,3643888.44,3368164.44,3698285.87,6269147.65,4769655.24,7805333.55,11863354.19,6713151.60,6060135.39,3740332.45,3586948.23,40294528.54,10141339.02,21766469.78,764783.84,1818687.18,889808.09,1850896.41,808828.83,662846.44,1421782.17,1017257.24,1190573.77,1792802.66,1898887.27,2004287.91,50691594.36,58695479.95,27609783.82,37620736.85,45791910.14,31768225.78,30798450.74,15346497.55,18533302.59,22353760.18,28531998.42,65086005.42,67897078.44,149638030.81,129689889.89,113566412.67,146261683.91,133796436.44,134495964.92,70582365.55,37766934.53,75566030.40,85957927.68,75352133.16,59236028.27,154044282.31,128736783.67,111976108.76,43489279.72,41523375.10,41442111.80,47297446.77,10067790.14,10084701.65,6635576.53,3561375.43,1992585.03,439697.87,1553055.99,2013879.12,746018.84,4224396.72,1446432.46,198734.18,240133.67,0,254381.28,0,132604.38,0,573430.00,0,287394.54,0,302186.53,17671.00,0,0,0,0,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,21180710.25,21118503.09,20778719.93,20784739.06,19272837.50,20268036.80,20523627.61,20891079.70,19014080.91,20193637.58,20449760.27,22181320.66,15787484.24,19400394.98,18764683.89,19239682.57,126850034.04,137865936.41,89036357.15,86375378.01,57436985.75,73980318.01,51372173.25,76196599.87,64922235.67,68603963.06,77616324.54,100511207.75,80304332.38,72234215.68,67672271.98,67703077.26,55837254.54,55826436.74,55789722.79,74820694.23,71978232.89,72643271.46,47176798.06,68467462.22,52171445.60,54660896.58,58363570.33,66226152.46,83929933.95,70084155.40,33966897.97,30333607.38,18251089.13,17742163.23,22838592.44,17657916.52,27028792.32,37508388.43,12393446.99,20930728.82,17797198.30,28190466.88,27377684.46,19726145.90,19234830.89,17305315.53,13863406.21,14954302.46,19380084.31,21327907.16,20499490.29,1455662.23,1400998.08,1091773.22,624581.74,911057.15,676868.62,1709894.12,2976968.15,3312114.52,1833834.85,1631641.20,580139.52,904413.29,0,454770.61,0,544350.52,0,703520.00,0,571771.44,410468.46,358689.78,0,0,0,0,0,0.0
56,应交税费,1692414.06,1658310.36,1571164.76,1827744.91,560509.53,370835.28,476098.74,751457.11,737724.86,372781.64,1384288.75,2718759.34,2245.63,1020185.96,3042086.25,1718056.34,116494528.43,100887271.63,65164243.13,44395833.92,81289493.27,83986104.13,85437553.54,94713632.38,48418406.13,41230972.93,67045151.01,90361408.02,90711708.03,65654274.98,69640512.36,107214408.43,51343892.41,76494072.77,86824513.73,99274298.82,73442025.81,66747822.09,83508115.48,114356760.39,103887277.76,60045517.31,89385811.82,107232845.41,111348742.24,96008181.59,74213178.76,91121910.91,29678451.01,40170535.41,39488210.08,37481246.52,27773483.66,44727284.08,42685020.15,72224570.96,51353399.47,62103351.22,86213255.69,86991077.98,20837058.47,35303114.06,39381678.47,27617940.87,11550158.04,9406234.37,11380922.94,4876901.30,3675598.01,4538197.72,2611644.65,2711160.31,3911239.06,6428034.33,2291482.28,2448667.40,-328416.83,5227379.67,636990.39,1446328.37,0,1329415.02,0,788076.31,0,794300.00,0,370602.14,151031.67,3991.65,0,0,0,0,0,0.0
57,其他应付款(合计),76793114.69,74535708.65,76691504.45,75077890.25,74591582.61,74620393.65,74755150.15,74548224.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,应付利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882806.22,0,0,0,1125177.78,0,0,0,2641544.44,0,0,0,877250.00,0,0,0,1189436.11,0,0,0,1598162.50,0,0,0,1773337.50,0,2012450.00,0,1836433.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0,0,35806250.41,0,0,0,0,0,0,88000000.00,0,0,0,0,0,0,0,0,59599274.37,0,0,0,0,0,0,0,0,0,0,0,0,0,5101737.00,0,0,0,0,0,0,36335000.00,36335000.00,36335000.00,36335000.00,37180000.00,36335000.00,36335000.00,36335000.00,36335000.00,36335000.00,37180000.00,0,0,0,0,19475614.10,0,3660262.20,982350.00,982350.00,982350.00,0,0,0,0,0,20973738.24,20973738.24,0,0,0,0,0,0,0,10108800.00,0,6739200.00,0,0,0,1690.00,1690.00,701690.00,0,0,0,0,0,0.0
60,其他应付款,0,74535708.65,0,75077890.25,74591582.61,74620393.65,74755150.15,74548224.94,73851683.97,74683022.02,74918325.79,4968408.13,5018009.24,5388129.24,4856155.56,4937501.77,465854294.46,456062341.30,827723871.89,597606268.42,459994368.00,444987830.61,346683380.83,413775215.36,358557202.76,399325892.21,542250737.73,391980586.05,423625805.51,450054939.03,417370418.31,312950636.07,466453533.06,350759215.31,328468311.08,281357899.35,453964922.12,377233207.71,342571607.60,273718663.73,246459987.83,230037735.33,311056645.38,339419890.95,178219502.69,261098392.64,339134937.56,289033546.26,293120558.86,95461573.53,209926984.68,129200188.04,106561936.34,197295789.10,123788317.32,105908703.83,170831623.78,256027751.31,310383658.31,117531633.87,79150213.45,225632613.78,42944381.66,48617707.48,64726373.00,120912838.46,271498829.94,92133102.22,19916158.88,17349016.99,15721905.79,16586400.80,14284069.08,21313449.66,21472873.78,34179402.03,53485506.41,47100840.46,16836550.68,22969109.62,0,1450316.00,0,1943301.48,0,1685530.00,0,1968222.27,311021.68,779014.09,0,0,0,0,0,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273790.00,20104028.32,20077980.00,10185.00,883500.00,1298589.38,14098011.29,18599414.41,4233975.32,2190526.50,2229177.30,1576675.65,879844.95,302156.58,783029.48,1648106.91,230005.84,1822773.16,461423.53,1437046.28,511292.99,467402.80,319436.18,989965.85,976046.69,2051143.06,1467539.03,560360.86,683594.86,0,0,0,45000.00,0,54620.00,0,23083.70,130175.48,1600.00,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30957532.08,22643245.26,20021692.23,26396050.66,6259954.94,12371891.46,16393377.26,16431278.45,980789.79,2230132.85,3734099.42,6083856.56,17138890.23,56635485.72,215773548.72,471990697.13,579900198.24,526086003.99,466086003.99,229044920.83,104932010.74,134932010.74,144932010.74,167181386.60,54798430.22,24798430.22,244818830.22,309471312.95,238335437.52,253335437.52,65393658.73,100666041.86,0,13920000.00,13920000.00,107870000.00,17565280.00,33849200.00,42365100.00,46499100.00,0,0,0,85000000.00,202240905.89,202240905.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12690000.00,10000000.00,10000000.00,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,其他流动负债,64134.36,64134.36,64134.36,64134.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36640.15,0,0,0,29922740.95,79081457.28,74070932.88,66426774.08,79435058.16,73942080.16,72638324.16,62211527.16,56733576.16,51290477.16,45289853.16,39379853.16,60351486.35,55603060.57,51328581.68,45540558.35,86478470.90,71945443.21,65337644.32,60254255.85,56732268.38,51181668.38,44727468.38,0,0,0,0,0,0,0,0,0,20948.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30253.30,0,0,0.0
66,流动负债合计,202602809.39,200269612.00,204942799.95,162828155.26,165578093.03,241413670.25,295385234.58,294926623.98,244177666.95,287444989.23,259849504.64,309149693.83,446157671.18,422727712.74,441330834.69,367235106.17,1738673149.13,1590707478.14,1782367191.31,1765275903.85,1519314402.33,1631308279.49,1423680080.68,1435785375.78,1354042840.54,1452250939.58,1603765766.78,1293082382.51,1361403173.22,1267424222.67,1408017161.45,1311352541.19,1504762725.29,1338186817.06,1253834043.38,1166409090.82,1242064128.90,1101997730.93,1231706137.54,1203612221.11,1082437749.25,1004919079.67,1267643040.84,1648491949.79,1454868704.98,1726216468.89,1534578711.22,1589830293.03,1471555672.66,1405952337.63,1211398545.51,1363068974.52,1238676439.61,1316661365.38,1195138984.39,1090311031.56,1134877955.23,1566040060.10,1394749282.40,1190095481.75,964269667.68,1213246409.51,926168520.45,809380117.67,895981655.09,987106988.03,1235474409.81,609227468.01,642326042.57,745360097.55,705678383.21,595585371.72,350630726.18,295946911.96,185532854.34,290591398.69,370243182.68,322831839.76,143088442.77,159306211.00,137818134.72,76767707.63,22838664.29,21730401.29,13124248.49,12838140.00,8783915.91,5814312.65,1731642.21,2853462.96,-1270075.00,-1589324.74,324610.41,300203.02,280817.79,0.0
67,非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,长期借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.00,200000000.00,520000000.00,650000000.00,650000000.00,690000000.00,690000000.00,760000000.00,690000000.00,600000000.00,250000000.00,1160000000.00,1310000000.00,1342000000.00,1260000000.00,280000000.00,280000000.00,280000000.00,200000000.00,292500000.00,292500000.00,292500000.00,304082720.00,327000000.00,348500000.00,360000000.00,360000000.00,290000000.00,290000000.00,489670567.47,489670567.47,484721873.07,487160303.39,484721873.07,290000000.00,290000000.00,390000000.00,390000000.00,390000000.00,500000000.00,0,0,0,0,0,0,0,0,0,0,0,0,2380000.00,0,0,0,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262557500.70,257386038.32,252214575.94,247043113.56,260888091.93,255749511.05,250610930.17,245472349.29,259348926.49,254240661.78,249132397.07,244024132.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15042340.65,29972835.71,39083796.80,39083796.80,65479846.23,65479846.23,65479846.23,65479846.23,81693424.50,81684162.45,81667662.34,82144654.84,76190537.00,83474359.49,5367206.27,6737549.09,39074763.61,26095777.59,42833678.26,37501352.14,68901956.08,85838557.12,102445264.51,96538403.99,151046470.31,89150768.54,71734646.30,84401244.28,142678869.71,52283245.00,53082811.97,45064556.51,33806456.97,27029152.97,21061954.97,13247818.97,38077334.77,41413215.76,30474783.76,25532383.76,75403115.81,83356931.00,80795386.00,73966591.00,70762899.00,66936400.00,35957200.00,12921200.00,10804200.00,0,0,0,0,0,0,0,0,0,0,0,0,2165000.00,1813000.00,2013000.00,0,0,0,150000.00,0,50000.00,0,250000.00,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199901.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,8075972.11,8059378.43,8427623.12,7169471.56,7932258.75,7381400.92,7393336.60,7408470.06,8352697.85,7041640.93,4855249.94,4190108.44,3405940.00,3387900.00,3599100.00,4399900.00,3630000.00,7004800.00,7449200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13927.72,13927.72,0,0,0,0,41890874.72,41890874.72,203815388.21,224272569.71,468750.00,468750.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79,非流动负债合计,8075972.11,8059378.43,8427623.12,7169471.56,7932258.75,7381400.92,7393336.60,7408470.06,8352697.85,7041640.93,4855249.94,4190108.44,3405940.00,3387900.00,3599100.00,4399900.00,18672340.65,36977635.71,46532996.80,39083796.80,65479846.23,65479846.23,65479846.23,65479846.23,81693424.50,81684162.45,81667662.34,82144654.84,338748037.70,340860397.81,257581782.21,253780662.65,299962855.54,381845288.64,493444608.43,802973701.43,978264810.29,990093146.62,1041577661.58,1030562536.35,911046470.31,779150768.54,713625521.02,376292119.00,1506494257.92,1586555814.71,1395751463.47,1305533306.51,313806456.97,307029152.97,301061954.97,213247818.97,330577334.77,333913215.76,322974783.76,329615103.76,402403115.81,431856931.00,440795386.00,433966591.00,360762899.00,356936400.00,525627767.47,502591767.47,495526073.07,487160303.39,484721873.07,290000000.00,290000000.00,390000000.00,390000000.00,390000000.00,500000000.00,0,0,0,0,2165000.00,1813000.00,2013000.00,10000000.00,0,150000.00,150000.00,2480000.00,2430000.00,250000.00,250000.00,0,0,0,0,0,0,0,0.0
80,负债合计,210678781.50,208328990.43,213370423.07,169997626.82,173510351.78,248795071.17,302778571.18,302335094.04,252530364.80,294486630.16,264704754.58,313339802.27,449563611.18,426115612.74,444929934.69,371635006.17,1757345489.78,1627685113.85,1828900188.11,1804359700.65,1584794248.56,1696788125.72,1489159926.91,1501265222.01,1435736265.04,1533935102.03,1685433429.12,1375227037.35,1700151210.92,1608284620.48,1665598943.66,1565133203.84,1804725580.83,1720032105.70,1747278651.81,1969382792.25,2220328939.19,2092090877.55,2273283799.12,2234174757.46,1993484219.56,1784069848.21,1981268561.86,2024784068.79,2961362962.90,3312772283.60,2930330174.69,2895363599.54,1785362129.63,1712981490.60,1512460500.48,1576316793.49,1569253774.38,1650574581.14,1518113768.15,1419926135.32,1537281071.04,1997896991.10,1835544668.40,1624062072.75,1325032566.68,1570182809.51,1451796287.92,1311971885.14,1391507728.16,1474267291.42,1720196282.88,899227468.01,932326042.57,1135360097.55,1095678383.21,985585371.72,850630726.18,295946911.96,185532854.34,290591398.69,370243182.68,324996839.76,144901442.77,161319211.00,147818134.72,76767707.63,22988664.29,21880401.29,15604248.49,15268140.00,9033915.91,6064312.65,1731642.21,2853462.96,-1270075.00,-1589324.74,324610.41,300203.02,280817.79,0.0
81,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
