,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3509245535.24,4175801966.70,3246930213.58,2623822220.75,2524522311.90,2952528809.03,4866723447.08,4877024547.81,4625025844.80,4318380748.98,4417392893.76,2764635124.55,2702199718.43,2167935086.36,3055828662.22,3779136133.23,1894968633.98,1567868342.91,2111906769.42,2028769228.23,1251947018.93,1469208534.77,1876533689.80,1709827293.90,2292197022.64,2502683471.27,2923988620.11,2468019102.13,2561059344.75,2283845112.38,1657294705.42,1392798908.28,1381796727.11,1842275882.48,2228395188.97,2603879377.12,2312396867.29,1902761835.35,2273787976.94,2443719192.77,2272292791.42,1879678896.14,1761993101.27,1438356305.75,1543596076.27,1802001263.55,1548991217.65,753482311.55,292347764.69,145515907.95,267388387.60,304671451.27,573193664.09,660920626.07,562221289.17,404688388.46,403852181.43,508386170.03,558939406.11,609513054.47,432571224.63,384147361.12,167538494.89,172334193.88,161972331.44,186191930.76,399671594.29,223976320.90,123803800.62,232650682.68,196859574.91,194469089.97,281830399.66,252198488.57,141346186.60,66709560.52,6739549.01,9177532.85,67439531.00,11507476.10,9604119.78,13504123.26,0.0
3,交易性金融资产,6517908.84,6555249.29,6627114.83,5352859.95,6057998.60,6877530.05,7170513.23,8003585.74,7831754.59,7155878.03,6698180.85,6138097.51,6213353.72,6137533.00,5917711.59,7252791.18,5643541.98,8239190.28,7283184.88,5146223.99,4635074.83,7971452.28,8190305.13,8463466.76,8219069.61,7303054.37,7625408.19,7357671.26,6991378.61,7349577.82,7208906.50,7105480.67,7872722.92,8569366.44,9020447.87,9515169.45,8731907.88,7449375.57,8806393.09,9176271.63,7873003.45,8030018.11,6805555.56,5687901.17,6224910.52,7262638.63,8815060.14,0,0,0,0,0,30000000.00,30000000.00,29900000.00,30000000.00,30120000.00,27809388.50,28774700.00,27689388.50,28795781.80,27539914.00,29295781.80,29295781.80,29980314.00,29904051.50,30400010.00,30400010.00,400010.00,0,59970693.20,59608768.95,150414430.80,214656347.00,74999350.97,64999350.97,129984587.02,109985203.10,69547330.80,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,113179052.62,71616339.59,71309369.23,63739472.64,88751894.77,74914472.90,142543833.03,47806441.92,0,42902941.61,0,82706427.22,53632564.51,63470358.32,0,50646406.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00,5100000.00,5100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44893631.76,63931301.04,27251319.42,114615405.99,24468384.91,129292787.58,13973013.38,41317262.76,13186000.00,90009699.35,43804675.74,29735690.86,22750726.00,46310264.80,49413371.52,27759300.00,12613500.00,27965250.00,25259000.00,6350000.00,9873000.00,2580000.00,3980000.00,7859446.00,4425178.00,4565000.00,1690000.00,0,960500.00,11479075.75,0.0
7,应收账款,113179052.62,71616339.59,71309369.23,63739472.64,88751894.77,74914472.90,142543833.03,47806441.92,60138816.24,42902941.61,36842375.44,82706427.22,53632564.51,63470358.32,78221227.61,50646406.09,27086874.78,33008608.07,42162190.82,36284582.96,46639095.99,28864862.67,12430024.09,31864147.30,85294978.97,53393636.98,58175407.85,65192342.70,76917239.76,61660890.80,47498920.77,33813291.81,9462650.01,13638824.08,36684922.21,30363665.10,33303554.11,43188466.70,29458531.02,37094843.12,18803629.62,25961942.13,35053066.70,32277513.42,57111384.74,35086930.50,39309576.44,34130411.87,23852118.79,12629222.94,11425819.27,15890588.23,445882238.18,369357119.87,387593461.45,252442481.81,347917495.81,233022770.83,325840248.56,218277606.89,283788506.56,274164774.49,333403800.07,177986511.39,253391902.13,237460760.47,204039444.09,154787759.50,193820252.55,201804850.82,172161020.25,182748062.10,134978805.94,138307473.20,110210416.92,103059249.46,97972141.92,64580452.78,59603296.57,51548422.09,31104455.35,32734827.70,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,224847538.32,162687703.05,218858502.70,146109754.83,344595847.54,363522194.09,597645413.93,303802044.64,548102194.77,317220566.82,352814607.03,304396204.35,137548788.97,133901169.79,116052967.90,122968929.10,88930157.85,75662966.53,117256164.85,66373699.08,229419830.49,496880777.62,638329579.96,479434074.33,532855798.24,493362036.81,393961728.04,222194798.93,679946299.02,535764318.86,572441835.75,472995864.12,515746580.03,487540888.14,475010362.43,415150811.62,380812836.97,385004679.91,246481844.55,142404676.45,141225279.51,117518898.19,112648552.07,128816850.68,91120868.70,114590515.38,64891559.77,56159584.83,83968334.22,199696192.96,0,1561106.94,68694157.90,78242564.70,-116604514.05,118120112.99,52810108.53,52337332.66,66333167.40,77098600.03,62648848.59,66255525.07,81416741.58,92276555.41,81349547.95,126674895.25,125624187.53,63414015.17,50784947.92,53756492.41,51232474.72,62610163.94,72777991.08,70215156.18,84950469.93,43308969.52,32638905.38,37658424.46,17623490.80,13272095.26,26043791.45,16804267.15,0.0
10,其他应收款(合计),487000103.54,634607222.77,652795626.68,670262020.90,614322572.02,872149049.04,841788596.05,666823147.87,0,665426560.41,0,697148060.52,113848509.80,404259212.19,0,813007834.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,322145.49,0,0,0,0,1377777.78,2250000.00,1450000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069444.41,1069444.41,1069444.41,1883297.73,2683333.33,1244444.44,884722.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440236.70,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000.00,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,634607222.77,0,670262020.90,0,872149049.04,841788596.05,666823147.87,819390632.13,664048782.63,601536275.54,695698060.52,113848509.80,404259212.19,706954200.61,813007834.47,300854825.49,301228634.41,293149412.54,340233518.48,415946195.90,347686172.23,294276705.57,224255665.18,137149429.46,229909541.09,142114617.59,226463903.73,324574012.45,170665326.58,162728093.38,139684166.74,351779523.07,45612190.64,33685473.23,31889096.43,73188656.77,71280154.94,75000209.31,86507130.86,157968481.53,305178661.86,330168181.04,306084934.51,278276186.56,171338510.68,152553907.91,32290779.06,66541436.23,23725584.84,31776340.61,25310559.85,145879104.68,92767837.77,137723526.95,177961894.88,208877284.98,189712350.40,172666017.49,163777648.84,115916773.49,87112049.06,159851061.00,173125828.73,155949306.82,143874658.86,115266885.98,116873552.98,152679938.60,113556456.79,128881388.50,110145764.04,122315218.40,40298794.95,19189296.87,51576287.55,39450233.73,56785531.03,35228682.25,38439174.46,25780176.24,25461234.19,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,13199265803.81,12868852174.26,12860090978.58,12886655119.20,10922500374.27,10614237409.26,8768470148.04,7371772933.86,8054042478.92,7980232225.04,8593254429.03,8098681136.84,8669704627.67,9028771012.80,9290378466.72,9314656654.61,9878215658.19,9143025556.02,8622822409.82,8582626973.55,8758812471.62,8890831652.95,8375458555.82,8427591504.62,8343018382.13,7884775318.81,7278965963.18,7293168542.87,7204056051.70,6571107744.14,5283522597.42,4899489998.78,4046410413.57,3969911374.84,3345809702.34,3166053185.57,3170899253.37,2847275348.19,2751133942.01,2508952827.38,3264286661.15,3098357455.08,3140305421.43,2987189185.43,2920965478.34,2577844494.65,2334520737.07,971572357.67,889358844.57,659772980.07,671858629.29,651969678.34,1214604043.24,1228138635.00,1262010509.89,908814259.25,1002092232.13,954183683.37,894796735.71,751768931.01,603748289.29,601509064.16,510760386.50,541739419.91,464223193.36,413642416.66,414449386.56,408367922.27,354409759.37,323414803.94,322927762.84,301845479.71,249737153.81,198059840.91,188832084.74,145445205.24,105514165.01,59176258.93,75063810.81,80380624.82,105247217.92,111691752.81,0.0
