,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,167414510.02,42906753.52,66053064.22,166141626.42,154340210.31,160823752.18,204001400.81,238703531.83,182751008.46,239779694.09,232898498.50,284086226.58,93737936.92,86118315.89,204608709.47,188976585.10,91270523.03,77580559.95,52948771.90,57501133.11,60894491.83,88189420.58,61888355.08,137103217.37,80267614.21,80130404.64,122562916.90,273730780.75,97930340.60,61444724.20,47581062.18,81017480.82,84598816.39,64151721.17,63999258.64,138707090.95,116311196.66,179593104.68,141219932.79,111704900.82,131325992.63,154281168.83,111218137.26,94500994.29,79436216.85,59146201.69,126095082.90,127275888.39,87240715.08,141504191.66,83699846.76,90360123.64,68569044.67,53622970.86,60208457.74,120216829.35,99572847.85,18097650.77,59314822.54,92821393.60,48085420.37,92644243.96,102397159.04,98028255.77,24580051.38,45060075.26,46112285.21,70434802.02,75723269.70,62826561.45,52927920.56,113959808.97,235361430.37,154692135.38,43467866.05,170580122.85,71448448.32,70436671.25,42630347.79,91066596.44,0,14907006.26,9629348.92,30778053.34,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,61083221.45,61011532.19,61839616.44,61380986.30,60905333.33,60450920.00,0,29540.00,25114583.33,9010012.50,2000000.00,0,1521727.00,1521727.00,11000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339840.00,0,3000000.00,0,50000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300000.00,8000000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,11764409.41,13359240.61,9904221.51,9935590.79,12764948.72,12706624.99,14451833.49,13062399.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,436000.00,1470946.08,1278790.00,936790.00,800000.00,1188000.00,1120000.00,1637640.00,1110000.00,1770000.00,1701792.00,1810000.00,1910640.00,5440334.20,7037233.83,6032300.75,5449813.37,4518444.21,5163235.10,5528983.80,5835556.59,5105284.49,5014120.00,4761777.08,5780074.00,3607560.52,3589536.20,5207664.00,4652726.26,2184987.00,2856451.94,3866759.00,3138475.80,2049363.23,1708677.00,2320937.80,1460226.85,1126838.60,983100.00,0,1833190.00,2736780.00,3768503.78,2141000.00,3040954.00,1399000.00,800630.00,1241875.00,2768290.27,1555405.26,3046600.00,2692663.50,2020600.00,1123800.00,1320000.00,1300000.00,200000.00,800000.00,600000.00,1424409.74,200000.00,1100000.00,260000.00,4561400.00,800000.00,1200000.00,1000000.00,500000.00,2227718.00,36500.00,0,150000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,11328409.41,11888294.53,8625431.51,8998800.79,11964948.72,11518624.99,13331833.49,11424759.99,38454321.69,37474190.90,38530830.60,35322136.19,33087339.65,31233584.55,25293439.73,26458416.45,47797192.60,48338213.09,42441593.13,40849127.54,50989340.45,52344310.44,46396527.03,43764177.91,18973271.73,16401287.34,11327512.39,48093504.89,21500538.65,22719013.55,24742151.22,29952142.01,37896086.13,35575626.92,30578403.18,42310977.86,69114381.49,70196936.56,59974934.53,63089410.00,70817463.37,82352762.41,82629007.00,100455426.89,114536647.05,107845294.86,103841682.24,100977586.85,105373595.02,104696301.57,117057061.56,112960561.00,122424113.09,123405284.56,114515274.14,110251503.69,80060012.75,82945016.46,82817401.21,76169996.81,79191428.99,85439675.47,85162215.82,75724282.04,69482891.37,62693304.17,82265448.24,87824583.14,83832338.23,84230038.63,81916582.97,103280677.12,134035787.76,130199404.28,140352709.66,118128155.42,131183529.29,167171818.23,178107612.36,184251145.01,0,113136148.86,97540403.79,55195072.09,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
