,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,124569725.26,94264277.24,109407836.79,235213008.26,218111079.47,128920393.23,120294841.31,133567590.97,170470557.14,215547868.98,256108614.83,206910762.70,224250062.25,170387858.48,141939867.51,93035957.22,94493409.36,145442658.65,168558958.42,141736944.33,208706587.64,123450882.62,139516541.89,147317797.24,158979980.38,132043485.68,136559321.04,139972946.63,194288202.53,168789959.59,163316867.70,154895474.16,205013713.13,174354400.83,120125364.61,123955871.67,132055658.42,149204085.34,140798948.00,119779116.81,110838127.80,82320896.63,62341489.59,76599804.09,100835245.87,63052033.09,71140435.57,43777683.66,49492659.50,58134029.44,48903669.10,76706809.86,51572124.67,74721200.96,72135579.18,49903817.72,27999716.72,30806888.00,26677339.99,51315264.41,31158625.04,18652610.53,30023090.11,20462518.68,22712707.43,5798890.38,31948759.32,27097839.35,31917108.54,29415284.23,33412526.86,19363019.24,34233030.73,18284230.88,7417242.07,4083575.12,5467927.87,11042950.67,9329739.14,9392429.69,19485126.93,9290102.95,0,19811807.52,3571782.00,2951999.79,6636809.40,4367560.00,0.0
3,交易性金融资产,65000000.00,80000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361277.75,2252877.75,2252877.75,2252877.75,2303350.22,2303350.22,2303350.22,2303350.22,2005598.32,2005598.32,2005598.32,2005598.32,2357114.62,2357114.62,2357114.62,2357114.62,2418910.39,2418910.39,2418910.39,4418910.39,1895798.82,1395798.82,1395798.82,1395798.82,2504162.58,2504162.58,2504162.58,2673022.58,2000000.00,2000000.00,0,0,0,800000.00,308000.00,588480.00,885000.00,570848.54,584836.13,580129.92,596869.70,286710.00,0,388013.27,365605.43,286178.72,279974.10,265929.08,200000.00,400000.00,0,0,0,0,0,8217325.00,8200000.00,5262872.28,4500000.00,10300000.00,10930000.00,0,26220000.00,0,0,1902955.63,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,20371335.12,32271020.11,33166210.26,69165025.04,61910084.14,70264305.56,76051097.34,66719446.57,67204844.19,0,64884487.02,0,78924722.17,0,80422617.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,50000.00,9449561.65,14034218.30,39168905.94,38958593.58,36583244.62,53478999.56,35360209.86,48940611.19,44754638.27,42402147.85,42011565.07,52416267.99,48131088.89,57874111.52,55028726.58,52662665.85,57559428.31,65274420.51,52043416.43,58488632.23,51219003.43,56504943.81,61198861.74,66476610.68,64848209.58,51702030.68,32849857.52,40657080.73,51117154.29,55158860.35,42807109.33,49597034.69,57288128.37,48504332.56,47678134.01,37597403.88,35353909.66,34772516.92,19358706.99,28782719.59,16071243.33,21638453.66,14104222.60,33106329.74,36884361.66,34513800.00,34124312.22,63550383.35,32257142.93,48411088.21,30559229.85,37178378.69,66608443.65,34215036.29,22134119.78,22383372.32,23052306.33,23338033.47,19116555.10,15548341.62,1146000.00,13385696.01,5374454.31,10616066.42,6574898.38,7916953.27,4838900.00,2045103.60,2190205.06,3881212.28,1820000.00,2540000.00,1141500.40,0,307000.00,1228000.00,800000.00,100000.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,20321335.12,22821458.46,19131991.96,29996119.10,22951490.56,33681060.94,22572097.78,31359236.71,18264233.00,29716092.82,22482339.17,33239575.63,26508454.18,36435693.53,22548505.54,32488282.95,29677174.67,44393191.09,27750039.68,42954158.81,27438153.40,32194791.43,24967545.90,41612691.17,33122518.99,34125772.54,25776036.69,31480265.47,20121604.84,23621801.88,17925641.15,25251401.92,16977325.43,27523977.79,19665815.96,28269192.60,16029302.18,29431530.94,18031266.66,27023452.57,15339810.54,36419631.23,19921177.70,29988091.01,20094440.86,37480781.50,23097590.99,39665357.13,27978004.35,39029904.03,19260496.44,34432687.42,30870016.25,36395805.74,21850942.30,37926147.35,17041072.22,30889234.51,17530470.10,31932041.00,12941877.96,27114187.62,18006286.75,18278182.96,11188288.01,12444597.37,7755059.63,12174472.45,4336597.87,10123072.55,6492270.99,11178421.08,8595801.58,5316072.15,7243796.46,8784999.29,7835328.71,10892976.92,23924539.11,17666634.99,11499297.43,15615169.53,0,6181154.38,14439995.00,4726873.28,5101303.31,5242868.00,0.0
8,应收款项融资,14601500.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
