,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,627222051.72,574208836.28,537704904.60,536610316.06,423727178.94,567041162.31,368818513.05,589030793.52,322072636.12,519528534.67,325107154.93,673922899.73,216378177.83,157724785.56,150895080.77,384502916.30,189383046.10,265520132.17,166321538.27,323335511.18,178730364.98,158159128.39,169669173.46,343822615.42,233454976.67,323964967.80,742021567.00,471899420.24,258192517.75,345265891.87,327987554.56,562838081.56,120602075.62,213470983.32,180066529.77,390541330.11,188622014.01,232033934.22,298526788.05,365942220.59,306868896.08,95953048.25,56905595.63,115468984.18,93277719.05,61695269.27,118455671.32,180469580.63,106354460.41,125949657.65,169373486.52,49737130.15,0,35962898.98,54724952.93,44406615.79,27468957.06,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459.51,10309.00,10309.00,0,0,0,0,0,0,0,0,0,0,0,18880.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,637184429.88,690752300.26,621294287.26,648539247.93,688493914.96,644100914.51,588041615.98,546342711.07,0,416954882.87,424114340.18,436420375.65,0,434802139.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,9560057.96,23599353.92,23030726.00,21040736.63,6528520.00,6605736.54,9543695.31,24017143.90,20854573.43,17690059.87,13671122.51,14441742.36,35098593.01,47825376.58,37225303.19,26904680.50,25038547.02,36054645.95,29876868.13,44114980.10,27338527.84,18949215.62,16323287.82,13742383.92,9987282.96,7402711.67,11517128.74,14895115.09,7612488.42,3190119.75,17808713.30,12408461.65,10403198.00,16765482.28,10629609.91,8622099.61,22616228.10,22605947.00,24335747.18,22687179.93,29830187.97,11647223.93,11826591.50,9710914.02,9145299.15,14561115.51,5604003.51,11982560.82,2115582.00,780160.00,1000000.00,15044442.64,0,2089328.00,0,2756080.60,3160032.00,0.0
7,应收账款,627624371.92,667152946.34,598263561.26,627498511.30,681965394.96,637495177.97,578497920.67,522325567.17,470832261.91,399264823.00,410443217.67,421978633.29,432183979.49,386976763.04,396854053.64,391993541.84,486727615.93,499470905.22,531586283.32,562818483.81,591772723.60,573960708.05,560185176.89,524137735.37,641503877.92,610844781.35,621063552.16,571601936.13,672953714.31,648487436.77,524140174.02,488340156.45,576786068.35,512025517.40,440216108.16,357632635.15,355048583.56,324341111.80,257389358.40,262359095.72,278252199.27,190371102.58,179572523.72,142731953.47,107237845.77,120195358.16,120045440.35,112293546.46,93842546.09,82629954.70,58271860.48,47614623.82,0,81457310.81,60281476.15,45038626.84,47959911.95,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
