,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2763245353.76,2183220873.99,2080814926.86,2006874028.51,2568527293.26,1936228614.32,1829073383.96,2277468587.61,2712791938.92,2332620454.51,2374267903.22,2339965104.42,2555081469.54,2065762854.34,1921175128.10,1899758375.73,1749788790.41,1514940488.96,1782216188.86,1718329883.62,1400553207.12,1455395003.35,1722048515.37,1571291074.93,1660771571.95,1526293496.99,1446421796.80,1511295142.89,1466222163.40,1269732567.66,1498185744.28,1482451480.76,1585211741.08,1737378013.24,1675939823.53,815793196.01,1690826276.40,855996194.12,837554455.45,926270468.70,901441009.69,653380226.85,626370169.01,638556212.92,722182541.06,665064224.22,684564571.04,792188102.75,797932449.50,792784823.79,763666014.84,758526038.94,745338323.47,733565855.92,604385096.03,555330764.21,586823833.75,549554365.14,654500769.39,704615918.82,712244238.91,634397377.90,647564592.25,493188070.65,521063549.89,483813700.74,404362778.79,461925473.13,426841642.76,474484925.65,549170548.97,612314034.26,657370889.21,560049748.42,507488371.81,492987642.22,389416902.49,146985025.24,133842328.06,0.0
3,交易性金融资产,25388356.68,314173508.37,215513200.39,14163754.73,7868476.00,14907248.62,18246570.94,19892510.76,8461391.27,16652723.37,8007594.19,34166317.53,6667077.95,36496211.29,13383265.80,25056512.05,20352571.05,61273535.90,57479909.49,35372521.10,23953303.00,68352925.35,79313860.54,75686772.76,76536812.42,81914463.94,63114030.50,71108465.65,64585689.25,77372343.60,75694642.10,73295815.00,19462418.00,23640742.50,24321712.50,8743825.00,13387297.00,7785120.00,879790.00,1663380.00,478745.00,89525.00,0,10905.00,10905.00,17429645.33,20406514.86,27968560.00,41803500.00,29470427.00,3938175.00,6854100.00,6254035.00,752560.00,3023960.00,29100272.20,27535672.55,27410050.67,44587513.98,45262629.48,46120629.48,50439275.43,46205150.85,190642746.53,165830440.36,234473849.50,246260516.21,271946934.19,285448434.19,237225573.67,189252100.90,154001625.97,109655465.97,57528380.00,115373615.00,26000000.00,2132820.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,803913452.13,1205532356.50,940122544.53,981340281.94,835144179.24,921120740.81,944807064.90,906530893.70,681965378.77,0,901607777.73,0,827190598.47,0,845188273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,17960049.38,8816903.21,17466802.98,12482553.80,19684715.48,13301361.91,13312034.10,9991923.81,12838804.92,15734327.76,9698991.84,10049995.72,11560174.16,8356533.91,9004260.00,11516417.59,17893035.20,15257235.55,11673766.73,12243900.00,22011110.60,16723693.62,20416500.00,28785980.00,32233019.26,28254610.00,28319317.15,16332069.57,27069508.29,54155933.80,45850582.58,53419070.78,55055657.20,47121800.00,25234607.88,4200000.00,49866692.16,77379.90,939738.30,1365618.60,0,311571.70,1411571.70,4006083.00,5269187.00,0,3907468.00,3880000.00,763653.30,0,0,0,0,219000.00,0,0,0,50000.00,300436.61,300000.00,0,450000.00,600000.00,650000.00,650000.00,680000.00,2919498.60,4390814.60,3200391.45,6064642.62,4769344.02,5950000.00,7750000.00,1400000.00,3900000.00,8300000.00,28587002.00,0,0,0.0
7,应收账款,785953402.75,1196715453.29,922655741.55,968857728.14,815459463.76,907819378.90,931495030.80,896538969.89,669126573.85,908946782.40,891908785.89,920010608.27,815630424.31,923432369.73,836184013.87,767039451.53,667961975.65,795932275.32,698462394.95,680834864.99,671344840.77,860700837.70,744523769.92,698988704.13,659439616.45,850831739.60,720417676.08,704779818.89,733441935.71,803706605.30,773073524.37,711292152.45,729913884.92,787049894.93,840403792.64,349157282.48,732130524.22,406336160.87,449779058.29,421477207.37,411738289.39,274111040.25,225328557.33,218829456.80,353667726.84,485136085.76,538016188.22,511385619.41,521905970.22,582627821.49,506827076.38,456967196.74,531075839.55,585010844.65,584203815.00,576543746.89,560325917.64,556920736.91,595614048.07,510569680.82,505713406.13,348283021.78,240235532.78,319268367.70,367386786.43,185791450.74,216193696.69,227116119.67,346864734.58,207965144.42,283713413.11,262258246.77,318884079.52,244128793.83,331612912.68,352180463.25,354691438.50,374586428.24,328254389.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
