,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,11779440838.74,9847631184.38,10750303643.39,8185708353.52,10429025325.51,10376071982.15,9907772012.28,9336194924.55,8174104409.37,8192751222.63,7313437459.32,5561105557.94,4525989443.06,5773304937.48,4799551588.41,4240649693.23,5680956483.00,6601521305.64,4513576415.35,4142632597.20,4587160447.53,3390550988.70,2093010424.53,2035345109.92,1841283767.73,1723336254.84,4035502652.88,1926910979.70,1147033.32,502522.05,2583480.87,4711697.73,9810666.32,10760118.76,13097200.86,20090460.79,2994309.58,3145503.00,3968664.45,4740664.81,5283882.05,290731.94,444682.10,316455.51,987329.33,552517.08,522832.70,1251943.20,252926.82,639618.75,768495.22,706196.41,8258472.77,8431831.26,9078576.60,10801296.76,10969049.17,11138794.82,11104950.59,14046392.86,729805.84,5339889.43,5902637.66,6645026.88,6225945.03,10902706.97,15057833.57,11382484.60,1573764.15,1085760.28,3584817.17,9418707.20,1051486.46,11690251.69,3478661.78,19135714.48,2257930.97,4433783.55,1753858.82,5990150.83,0,5422902.10,0,7621903.74,0,4165950.00,0,7390603.09,11366398.72,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873660.00,0,1837576.08,0,6430000.00,0,46330000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,886719527.17,976021387.60,953146754.04,971004962.91,1328604502.64,1827433612.21,1818825384.53,1663973975.34,0,1998219188.92,0,1815279132.61,0,1868874212.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,280327122.85,286822065.71,221648185.20,228738544.15,539371001.90,827419083.71,850988612.25,727528751.95,730667138.73,710327047.16,707269302.35,464608610.12,314316844.54,413349114.36,594522966.08,416413955.54,826012454.87,952492271.55,880912144.62,567466305.59,911465585.39,936034619.24,892043742.47,976326130.08,1121352503.52,1185269041.67,891610861.07,870336473.52,750000.00,1101725.00,380000.00,498946.68,842726.19,1086221.00,1053151.00,1071247.46,576200.00,221000.00,100000.00,0,0,131230.00,219800.00,50000.00,150000.00,200000.00,316446.00,423000.00,0,187200.00,30000.00,506360.30,91930.00,30000.00,100000.00,235120.00,48800.00,20000.00,0,50000.00,207000.00,20000.00,0,293600.00,180000.00,100000.00,360000.00,150000.00,0,0,20000.00,0,0,0,0,0,0,100000.00,0,680000.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,606392404.32,689199321.89,731498568.84,742266418.76,789233500.74,1000014528.50,967836772.28,936445223.39,1384072721.57,1287892141.76,1430422385.97,1350670522.49,1358201262.79,1455525098.12,1564373632.34,1343783579.27,1534570015.92,1269499593.01,1664964325.27,1107965335.60,1719316967.08,840153305.34,646096996.18,512872464.81,679851699.88,737089839.24,463397452.02,411157324.79,19508981.28,15993661.18,19264265.84,18938365.40,26396620.08,16259590.60,22953385.30,21661550.79,20273790.77,20789125.25,22118604.07,20358254.31,50523946.61,49604865.77,50574112.18,48988752.63,46792813.22,46775402.71,46878890.66,46834077.09,47491902.85,48031031.04,47736739.82,50501216.42,49226463.28,51025752.27,48360785.50,49354193.76,47900040.30,48020068.90,48081691.48,51409570.20,47719129.73,46463732.87,47890998.40,49984897.39,64596154.93,69996640.25,63391088.98,64354642.08,63431749.23,66266404.87,74736219.43,64516976.34,67177108.90,65888361.39,68810735.82,66507367.27,67691521.48,63263725.95,84300479.22,80652662.14,0,76624521.76,0,70248478.61,0,0,0,37023465.31,11057084.76,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1470369267.49,1182267575.73,757416646.40,799934355.34,1959992285.48,1553484331.66,1758713659.03,1851871358.29,2180919788.36,1930178452.16,2165158517.99,1854360109.51,2013921052.06,1876293409.10,2227280467.44,2043284493.66,2332006757.32,2587053077.84,2965539468.72,3044581873.91,3651879828.03,2911174903.56,2712088208.65,2186095020.21,2349844782.49,2165796334.83,2022296932.62,1678336471.07,413114.91,1303796.96,2134342.44,2029211.54,2995502.05,3226647.07,1954737.71,2131566.54,2373603.45,2166556.33,1361101.30,1099180.58,2548514.28,2694225.30,2415477.63,2221013.25,3386732.39,3467567.76,3465218.19,3631267.75,3111182.75,2851497.28,2886505.28,3247975.99,3458999.93,3099552.58,3102940.32,2923695.61,2341305.87,1904870.18,1928283.17,2928823.27,1742051.93,1464844.69,1456361.10,1757048.12,1707964.43,1836088.77,2891196.21,1773765.96,2794414.59,2471271.90,3373184.60,3029783.76,3265183.99,2837544.15,3663906.71,3093305.19,3974045.09,3990598.54,16416026.96,16333238.67,0,14432757.83,0,8570714.29,0,0,0,21208115.66,0,0.0
10,其他应收款(合计),648763677.44,568840138.79,576949933.46,576722284.82,674089697.60,447207420.40,531372714.72,531503053.13,0,539489560.52,0,640391449.65,0,713916885.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625000.00,540450.22,1703131.46,1272923.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
