,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,30479728679.02,25927208995.70,24372317166.49,24943415670.38,29346448438.05,33586061865.95,32163988640.93,26563763050.17,27884046603.94,25793061173.62,26749616655.64,27156910570.24,28408778336.14,25023580994.51,23112809524.38,20266469878.68,21087539125.49,16427018616.59,16307394924.46,15359739879.15,17822818071.65,15777808156.42,10917603783.25,10896599241.56,12131648112.18,9929627273.66,9958637548.02,9163983680.69,8960708524.63,7534074055.71,8122669252.07,7721637347.20,10345027829.13,9506339268.32,10781947568.49,10750195914.43,13754295282.20,14788807102.85,12876470989.06,12273020943.96,14925127755.23,11065485469.39,12539259901.63,10268793365.77,11449415976.02,8415496725.87,9376609234.79,5105240811.33,5020270063.60,2367398527.41,2493830315.06,2817487543.59,3277378752.01,2863601021.29,3296972432.24,3525480171.71,4027493299.29,3630589878.64,3588438786.83,3613311774.60,3297846004.30,2285131005.58,1957231544.77,1574497592.59,1297677203.31,944756778.07,733021638.00,648899743.77,767939260.00,701610903.82,704764076.53,766648812.31,864077943.04,734736926.66,742883293.59,578125387.85,572052762.80,617187238.19,674097908.80,581270469.58,610412629.78,0,732394000.00,0,639127000.00,493893000.00,0,0,0.0
3,交易性金融资产,1606664199.35,1838499684.14,2397732371.99,2455155531.78,3122839818.04,124276954.40,219828387.48,33488695.00,33803471.54,35587917.00,39502240.00,61993578.28,59661930.59,55694158.00,53438929.00,57361998.10,36079098.10,41687290.50,8320230.50,39058.77,56547665.82,34535670.56,26026652.51,30026514.69,26608362.14,30059084.01,26891159.35,27135776.00,30311323.96,26895638.94,36191232.10,55175821.86,64969532.34,90838160.96,88864912.29,30104659.60,56590975.14,19704899.70,19345610.21,4607105.44,4702846.35,342990.72,322485.84,273553.74,173825.46,216699.30,316893.60,885904.02,885904.02,44263.24,44263.24,44263.24,0,0,0,0,0,0,0,0,0,0,0,0,0,62100.00,62100.00,62100.00,62100.00,62100.00,33348700.00,33348700.00,33348700.00,80000000.00,702658.00,100000000.00,10000000.00,0,0,40471630.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,7734002726.99,10037808259.68,9794480411.24,11135826162.93,11664574744.54,16048769223.65,17092092134.33,18134022684.61,17930967439.87,18775085959.80,19162427598.60,19532961503.72,20872273410.91,0,0,22194853820.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1518715778.12,3414601178.18,3523209806.01,4694524076.74,5109357725.63,3254676021.51,0,4773030062.98,4752177701.45,4346322629.44,4234110620.36,4359761837.54,4917792022.12,4235941874.85,3700678984.44,4181600614.65,4340955431.92,4107629398.97,3414738241.41,3355438392.00,2626992774.70,2526286848.48,3141629389.52,3530170915.61,2784861591.44,2650023496.84,2607164297.49,2567579698.05,2568756924.94,3076269155.62,2544753785.24,1914993778.66,2240345399.29,1629214554.12,1784135004.30,1299330523.47,1381939792.38,1103742128.17,1414660988.76,1011006835.31,986983300.00,1079424114.13,500840683.06,502184800.44,143350254.46,654562479.11,604736344.59,595485083.73,755264420.90,29171982.52,28179052.28,15815000.00,45930000.00,6374836.30,10572279.00,14680801.00,18629152.00,36176772.53,47132480.00,35555877.97,35923636.50,51166328.09,22772008.00,22850000.00,46961000.00,12570422.20,24440000.00,20040668.00,6556629.00,15581314.94,10378000.00,2534440.00,18165416.29,12400200.00,17408000.00,0,0,830000.00,2497200.00,5300000.00,1159358.03,0,37830000.00,0,20000000.00,0,0,0,0.0
7,应收账款,6215286948.87,6623207081.50,6271270605.23,6441302086.19,6555217018.91,12794093202.14,0,13360992621.63,13178789738.42,14428763330.36,14928316978.24,15173199666.18,15954481388.79,16701300364.87,17488729890.58,18013253205.66,17290192715.92,15455354911.46,16268078743.60,16234133392.48,17698467285.71,17518704492.89,17767984751.63,17330400985.59,17032484330.47,16087752818.95,15136371229.11,14915782428.49,14991233562.34,15004987189.52,15042306050.10,13731857409.68,14240086148.67,14811116297.94,14068628761.47,12697259463.68,11708888636.30,11152073956.98,11382676936.00,10114955662.62,9896693949.65,11062970165.10,9722255932.83,9438005605.87,9297264763.68,9174009854.20,8331897925.46,8660088890.10,7776081054.89,1754501183.19,1390813538.11,1255391419.49,1025946017.13,1183682166.56,1015128750.41,1056979094.52,852384702.76,850166499.39,740366188.36,748047464.26,718272188.40,589568463.11,671978781.18,743961274.31,775239494.19,764170335.27,677569875.00,767086314.21,733582932.00,582264006.64,584432935.13,567315599.30,627577905.36,654654095.17,706860211.24,676072297.74,786308435.67,731079319.08,743534077.26,653967390.81,604217785.57,0,466526000.00,0,405409000.00,332215000.00,0,0,0.0
8,应收款项融资,1816408795.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
