,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,459266039.81,446643156.21,385514083.22,263574994.21,203471625.40,310951026.11,323647400.80,194074440.29,227003288.65,162927798.29,176552579.96,231331398.38,319471477.16,451930627.02,509534873.13,519290122.65,157621963.31,130858622.21,116508286.98,135226157.05,141914782.07,140334818.04,164947723.56,164436684.19,171658548.03,173565391.58,127738190.47,247053973.47,213580066.75,226614545.21,252154760.75,185472970.90,277145170.22,238766088.90,236121247.53,86985237.45,96481333.93,82664091.24,94756247.07,83523095.25,104330851.58,135238822.79,120175081.45,172178012.39,188727330.70,188882224.71,200313144.31,232525055.87,223228292.37,214910456.16,266285563.32,97092698.53,78282738.73,44213310.56,37935930.50,0.0
3,交易性金融资产,40208333.33,0,80564222.23,71214694.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,617871677.60,588122039.13,830639590.23,803025551.38,765620394.84,683572017.35,740616890.69,696200951.05,655437735.39,636747109.41,0,659975018.20,0,490096296.45,0,461128937.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,311841958.59,265088434.89,482418568.79,473425373.36,417562517.43,389991186.46,357541612.00,317925709.69,266373676.41,350024296.52,338313253.86,296596950.41,233434928.82,186167287.83,144182757.76,166370368.77,187894668.94,221482672.02,224977100.04,154057314.15,140763066.12,215511612.17,192989534.20,287524299.72,246085840.16,258589536.59,254170500.53,180848088.01,150892865.24,247621026.61,245372432.46,222491113.21,184908882.90,346633800.79,388392456.73,287678229.96,192850004.01,173055370.50,140622796.23,139819863.18,97047062.15,71686667.89,100547754.35,61170433.72,61697350.31,98476130.18,63785398.76,107462210.36,56233511.68,69292034.31,23474414.34,27514894.48,12015880.57,48626579.91,36050442.18,0.0
7,应收账款,306029719.01,323033604.24,348221021.44,329600178.02,348057877.41,293580830.89,383075278.69,378275241.36,389064058.98,286722812.89,343332927.82,363378067.79,351683898.45,303929008.62,306179641.69,294758568.69,271632164.83,264330894.78,303278494.48,346793056.88,313433863.90,311339004.17,321960758.57,365413261.35,339422204.33,302974487.52,286222174.43,284924090.94,302794351.43,201402004.77,254108339.16,243331157.89,275313090.06,169335233.61,229758416.43,313251369.55,283589443.50,164960424.85,212641933.02,235692694.18,236568229.91,134963545.79,177244565.93,157186741.20,131452990.55,81571002.14,145508799.74,143823372.99,142814143.04,74398388.89,101004097.11,73692110.13,40602973.60,45859806.26,31099411.46,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
