,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,473706101.24,443838902.97,424276004.35,433001161.83,387981524.20,389523115.41,402060677.11,374686108.15,323804685.79,282536542.72,268066080.61,250016567.70,227848364.80,242688244.52,246800232.53,219627360.32,199864667.03,209642991.64,219608429.15,213548239.43,163323845.50,190986679.11,189939345.85,185402802.19,155432369.74,174464397.22,183836731.10,180972292.94,163741286.79,183501765.57,201999764.89,197825487.12,170328753.63,180944831.96,178289326.90,178076548.31,160596374.03,153227971.33,170990299.93,163404219.93,145646990.60,154009824.57,160369458.80,135119640.79,106060341.24,108487327.14,110236323.25,100277938.24,113561930.50,113513748.12,100736092.21,98821250.38,92298693.01,60412580.97,48308569.47,40689993.25,28313488.49,37457500.08,28767627.02,36712507.99,36152842.93,46228856.99,41988786.51,70404065.59,52189711.38,44361205.91,33666437.26,37691357.51,45106363.65,49514989.40,45413900.67,53331037.36,54871035.62,41525210.89,71871308.64,923181.70,661349.53,817463.84,1048523.77,4350042.58,85249244.80,139760922.94,0,164814777.58,0,109302325.99,0,96472040.00,0,44944540.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106180.81,0,27791993.67,0,6200000.00,0,150000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,116978046.81,146336789.11,142407612.03,123212195.51,113446351.53,98971234.87,108683376.37,105391019.09,147619339.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,6144800.00,545114.79,0,1500000.00,0,0,0,0,746061.41,231370.62,0,0,0,0,0,0,0,0,0,0,0,0,320000.00,320000.00,466276.00,400000.00,400000.00,500000.00,0,728.66,35534.66,1180765.05,421636.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45804.39,65804.39,90672.25,140672.25,77562.00,77562.00,0,46902.00,88500.00,41598.00,110000.00,110000.00,50000.00,0,100000.00,1100000.00,1000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,116978046.81,140191989.11,141862497.24,123212195.51,111946351.53,98971234.87,108683376.37,105391019.09,147619339.67,167658741.79,161856109.60,179759641.65,125991000.90,154877186.14,154342303.74,148900603.83,128084575.99,160885147.79,146123205.49,151853938.25,131415698.66,150608596.74,146056851.34,153265073.74,127346748.30,133549382.20,122577947.09,141639407.82,106583112.81,130139160.17,122906789.83,136448607.01,115828416.68,128952634.72,117075180.71,129023611.68,102459662.55,114849909.92,81808157.65,99501302.72,72021263.06,92380907.45,78828043.82,86663542.73,63522464.02,82206870.79,71184723.28,85507229.89,64968451.99,71317625.63,61584648.18,79700239.87,55263582.40,33824505.45,17805776.37,25344688.88,16450834.87,48619287.08,33453703.72,42802847.97,29864174.34,37079116.68,29435867.09,29836185.68,29037936.31,30146041.00,27099564.96,30317476.46,26100109.52,32813418.01,34694431.61,36443057.52,34834452.70,34903446.06,41486284.48,575271.77,9769088.62,9906893.91,9956893.91,10303122.66,24093831.10,11006277.66,0,249770212.14,0,95560635.80,0,0,0,18852740.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
