,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,346056730.33,247414107.40,300043583.93,299284976.10,151279765.70,113614918.02,149561262.21,140138563.90,113524367.26,76663556.57,130280343.41,65555500.97,157650708.90,46170114.92,59952129.37,279908920.84,111114682.36,48416384.54,61661656.16,69997483.99,236068465.64,182213792.74,187638013.25,203663381.17,128599609.46,114396246.45,142121662.20,310536884.43,278671908.65,236571519.10,259716003.08,427757845.24,455132505.92,579118207.30,628887104.22,632336775.79,723464677.01,808163721.85,976200450.11,1190299748.25,176972884.49,77405091.28,29954769.18,0.0
3,交易性金融资产,173420000.00,109163.69,108239.66,120698.71,110635.63,124292.67,121177.90,130645.23,130969.01,165289.69,164642.13,178888.45,186173.50,174355.53,166422.92,165127.80,211104.56,169336.94,229398.13,235388.06,165127.80,110247.09,110247.09,110247.09,110247.09,172000000.00,140000000.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,135298445.27,190168080.18,169280063.48,159876014.50,151487416.72,103046272.64,90502032.64,81526119.93,85189173.29,0,63925866.40,0,58375407.35,0,53967931.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1218985.00,13938046.17,4126424.58,2110175.90,9515815.55,3778331.52,5002910.00,11353639.50,5694978.10,300000.00,7550245.00,1594750.00,1530160.70,2000000.00,0,628679.98,1774600.00,29590.00,0,100000.00,50000.00,4731812.35,95248.00,145248.00,50000.00,0.00,0,1198080.00,1690505.00,586510.00,586510.00,0,308890.00,1551905.00,155000.00,105000.00,7201350.00,16876800.00,45000000.00,14762279.00,6609337.00,134495.00,540000.00,0.0
7,应收账款,134079460.27,176230034.01,165153638.90,157765838.60,141971601.17,99267941.12,85499122.64,70172480.43,79494195.19,69439194.33,56375621.40,65017385.72,56845246.65,51500932.09,53967931.89,44842117.23,42078592.01,54893394.13,54546887.04,47800271.66,36027195.19,42442378.82,40064685.08,41487673.33,38414499.97,62617419.57,71885327.27,72259246.06,84406519.16,98064997.21,88242261.94,82472700.97,75133008.20,99599315.46,78285968.87,84831012.12,106774929.93,66514626.12,51458058.31,55773777.36,31248888.84,26401036.23,13812837.74,0.0
8,应收款项融资,8949723.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
