,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5295065807.00,5196233517.00,4960299797.00,4672700188.00,5282336110.00,5083858092.00,5016686121.00,5567196846.00,7659509312.00,7010744055.00,6818938448.00,7061472873.00,6681296187.00,6216474931.00,5658722089.00,5879195418.00,4941121304.00,3246868337.00,1479626762.88,1581696599.65,1428810371.57,1811495959.42,1818815524.57,1594544483.14,1408252143.95,1398223571.80,1621219609.66,1636663001.27,934666416.83,1409848800.20,2165865175.54,1853604333.58,807623794.09,1504355075.54,1794871042.63,1904556299.62,1116431858.17,964398402.67,1134189848.76,1246427744.71,585098987.78,1335458293.05,1483927707.28,1707806494.02,1476476397.48,1336981908.22,1426141532.96,1194051839.26,1312598026.10,1977213215.24,1685083415.51,619319002.90,518939435.76,528002851.69,617537884.58,852299280.67,972241474.61,490981494.21,353882016.54,394663556.07,202425583.26,462567035.04,375332934.55,338284697.03,313741099.17,570533901.98,564045416.73,492872819.48,370321080.77,376999691.46,372650629.64,240978265.31,146451078.99,182906842.20,117236396.46,283989096.75,32653601.38,13497115.21,3972527.47,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,7784238.00,2326140.00,8465811.00,1444094.00,6772220.00,18689896.00,8263620.00,17208867.00,19287286.00,32028590.00,58168498.00,22577602.00,11471676.00,10588032.00,11269000.00,38906678.00,9479187.00,13354892.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1537943360.00,1850454821.00,1660873392.00,1728983786.00,1655198111.00,1716048078.00,1540313919.00,1843953989.00,1400215744.00,0,1447553802.00,1431568372.00,1577362013.00,0,1724554593.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0,204967474.25,327465252.72,468615898.01,523785684.31,504706103.81,484627376.93,720511380.82,769538731.95,531580597.34,414040764.54,572244046.04,414614357.29,441605229.53,611407911.80,801492158.03,842200938.90,718692568.41,631967226.37,778717544.60,530687505.54,381276353.57,422941509.68,295160967.33,311301763.96,295571801.08,247998496.03,229178809.48,198736235.53,358019927.41,268055904.28,428454581.83,513210256.44,401462320.40,178445805.19,246642139.69,110216568.02,122094071.78,79011283.80,44116154.49,84111072.87,67839591.92,66239568.51,57943600.52,51850499.52,45281491.87,38375117.56,47001122.09,20330915.18,32893469.82,26355590.29,14544292.36,14151832.00,15049994.71,5815177.51,6046823.14,290176.96,1368000.00,0,0,0,0,0.0
7,应收账款,1537943360.00,1850454821.00,1660873392.00,1728983786.00,1655198111.00,1716048078.00,1540313919.00,1843953989.00,1400215744.00,1592425145.00,1447553802.00,1431568372.00,1577362013.00,1581490659.00,1724554593.00,1710457139.00,1776051652.00,1997033308.00,827004072.46,804617236.32,452926647.66,1650944351.73,1396615764.13,1444167586.46,1154971901.89,1367416496.90,1485064459.51,1326431906.21,1108581894.71,1228471315.82,1130727364.97,1134468234.54,809106003.51,1004716754.46,1050855402.58,1048957083.42,687665845.03,835275848.99,805445144.31,674219849.08,504481501.08,541290967.56,461059444.20,327911495.95,303262034.00,445404920.05,468775926.20,343951606.71,221656081.48,327395944.01,209071508.67,207431315.71,144525088.52,126764297.26,153038800.59,112073639.11,135674035.36,147398632.07,129638216.82,130313558.32,172588499.67,212891499.44,192349393.60,162793626.82,188723129.27,252042655.45,235443102.21,198855947.50,165260210.09,175488502.07,146381273.64,166052787.06,155310982.20,140549850.22,143458826.06,114174982.85,94710789.55,68676936.96,60067375.97,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
