,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,9517313695.00,5689467287.00,9045908246.00,6826439702.00,9762844718.00,7181138165.00,7538181813.00,4651600809.00,4978352093.00,4025893859.00,4832966727.00,4843069043.00,5312101041.00,4420034685.00,3829272917.00,5464204616.00,5142711482.00,5995803878.00,7978940797.00,5006445639.00,4654551519.00,9131685211.00,7067349627.00,5057242199.00,5106718069.00,7588611344.00,8309393100.00,8359061296.00,9782424115.00,7575755709.00,9186193392.00,12363667920.00,10611862099.00,13249414943.00,9764800762.00,7827578552.00,6382691015.00,6029090581.00,6814213536.00,7480515523.00,8700317608.00,12371695709.00,11747099874.00,7233108181.00,5951087213.00,6944634948.00,8262200058.00,8099811705.00,6291957508.00,5286326157.00,3698277732.00,3150425297.00,4160704714.00,2954959851.00,3832235732.00,2858408108.00,3255015677.00,3007377613.00,3656582901.00,2431298161.00,2181496179.00,2661018414.00,2556312555.00,2644080461.00,2418293897.00,1838106355.00,1694987345.00,1686795234.00,1074104316.00,1795474674.00,1648696972.00,1857902907.00,1322172382.00,1702423715.00,1619002577.00,1354095713.00,1355858167.00,1394983000.00,1350726000.00,1751755000.00,2090652000.00,0,2536225000.00,0,3485334000.00,0,4166789000.00,0,4264945000.00,0.0
3,交易性金融资产,2126112194.00,1237543921.00,2013174319.00,2055647452.00,2084414075.00,1999265714.00,1928207037.00,1765732310.00,1546139404.00,1409462319.00,827186934.00,1017081200.00,555322261.00,488294000.00,524718544.00,1016120916.00,1005271054.00,0,0,1247500.00,1073490.00,536820.00,489600.00,485420.00,509330.00,431290.00,489550.00,583750.00,587120.00,567140.00,583440.00,608280.00,607980.00,635350.00,753820.00,830890.00,826640.00,763460.00,949440.00,949440.00,1037360.00,945100.00,1084750.00,871030.00,813250.00,968310.00,1073460.00,1231820.00,1462770.00,0,0,0,0,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,13568593.00,12704593.00,12704593.00,11304862.00,11304862.00,12884593.00,112884593.00,111796804.00,111796803.00,100000000.00,0,0,0,0,26104000.00,0,4308000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1092930122.00,1336972523.00,1237844195.00,10208908220.00,6091882823.00,7934607762.00,7917108224.00,8698683813.00,9341614275.00,0,5615505826.00,0,4468388228.00,0,4134615608.00,0,0,0,0,0,0,0,0,0,9430055401.00,0,0,10088294757.00,9472687369.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,8774901705.00,4970113847.00,6853093989.00,0,7803007477.00,8375166683.00,6607958808.00,4687305835.00,5121375410.00,3608459121.00,4158593054.00,3254150613.00,4071520097.00,4689129290.00,6365052850.00,5939429030.00,8026288599.00,8483607113.00,7682526784.00,8676114795.00,8795375782.00,8629108926.00,11766886640.00,8992037467.00,8647155635.00,8060760260.00,10171478964.00,8487960146.00,7899256964.00,9034711272.00,8007653761.00,8700994746.00,7359278412.00,8374602622.00,6780454062.00,6834742855.00,4978559482.00,4421189686.00,3948942639.00,3078777983.00,1969332263.00,1267254719.00,2698860914.00,4387834189.00,3588528921.00,4194297474.00,5175659289.00,4843561918.00,1579557976.00,681137717.00,2033592918.00,2080062757.00,1925074235.00,1931609265.00,1955940246.00,1963856959.00,2232568414.00,2233825798.00,2220851615.00,1881650290.00,2932827607.00,2121201173.00,1315704979.00,1349178719.00,937023823.00,666033907.00,669342234.00,915980716.00,742487702.00,878498188.00,817335638.00,467651346.00,611950744.00,541015752.00,617517000.00,778716000.00,605121000.00,390175000.00,0,421947000.00,0,349343000.00,0,61785000.00,0,0,0.0
7,应收账款,1092930122.00,1336972523.00,1237844195.00,1434006515.00,1121768976.00,1081513773.00,0,895676336.00,966447592.00,949807958.00,928199991.00,1005268259.00,859929107.00,690571963.00,880464995.00,712977318.00,796986661.00,1013942056.00,823651878.00,820693522.00,856559860.00,778670504.00,677162983.00,773527965.00,800946475.00,1455682708.00,1448141906.00,1441139122.00,1411927109.00,1903478990.00,2073036605.00,1959687498.00,1883404218.00,1263281329.00,1173253540.00,1254305371.00,1097779220.00,692292942.00,771995327.00,826281986.00,822930091.00,771428725.00,940175622.00,788495253.00,626727102.00,1089796997.00,863610003.00,820268638.00,1015376154.00,793975673.00,833252784.00,888331119.00,582420964.00,581652229.00,616096142.00,534457420.00,283482921.00,248495911.00,231517253.00,257135882.00,276552306.00,198978218.00,216523846.00,306406077.00,211692345.00,251470770.00,196081600.00,285341191.00,176866554.00,276190277.00,211867397.00,285846440.00,319069657.00,383864042.00,466939198.00,953739676.00,888766651.00,1184075000.00,1010026000.00,1260158000.00,1152374000.00,0,1248675000.00,0,1193568000.00,0,0,0,1217005000.00,0.0
8,应收款项融资,11098699421.00,10186403877.00,9996373810.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
