,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1533260083.09,1646492351.49,1844513377.94,1322692852.72,1353656601.87,1402508485.70,1601490470.74,1288865822.24,1296584245.12,1710185329.31,1878884556.17,2023365149.38,1181888108.79,746391978.58,718473999.32,831286977.76,1018300077.09,1249923369.05,963731618.99,1076941898.64,725163927.09,1131420179.77,1088743891.90,1060672363.23,794906820.00,854893081.26,984290339.60,1220241669.65,1029133572.10,1111815251.68,1119972483.54,864239195.86,762371033.08,1022188659.71,775227459.50,840325321.53,530557832.78,479599401.36,458196035.30,371261060.41,682820080.94,568569278.15,427686200.55,430794367.35,397705791.50,326705472.88,292499557.97,199869759.46,253376844.60,411513318.29,184188068.72,335722382.66,239889101.79,297449109.20,288767929.15,265218154.23,204310558.57,322271976.84,245290175.09,287627065.69,238897157.28,186741647.51,137467474.65,155427932.50,154066832.29,178458803.68,169970397.67,174517908.94,308465992.86,31158390.70,38679928.26,34241373.60,0,0.0
3,交易性金融资产,311525501.26,232367020.79,94791303.94,111600224.14,112901430.88,62765454.31,67589688.69,91991333.11,78060261.59,48328320.17,146349020.24,159810329.27,208146061.89,88311886.71,105217459.29,49201173.99,129422026.40,124113987.45,139159398.21,16498961.37,64539401.03,184640222.94,173338277.46,15204065.60,203443285.36,27421678.84,61425955.29,124474194.98,120178277.38,66969070.63,110315881.75,50129678.40,44064467.16,26549550.00,80857.92,12364989.50,1342445.00,783808.00,5802558.78,4928588.91,7211399.04,8226155.64,7685744.48,19394507.04,16995392.38,25413795.68,23912625.82,25652173.93,7228935.21,5316291.81,4311401.09,1641648.80,1641648.80,1641648.80,1721282.40,1721282.40,1761099.20,1761099.20,1840732.80,1840732.80,1960183.20,1960183.20,2000000.00,2000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,258285072.45,177327396.88,298397896.45,134479141.86,420919643.09,157490692.62,241333473.72,163566832.65,0,219007608.47,0,71770089.24,0,52432155.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,8115017.18,47199361.00,47868221.20,82137342.51,68737423.41,41381697.08,61403146.11,76236189.15,100241033.27,105621286.22,37517763.93,5798510.63,9772641.80,22068048.25,11217555.16,15752350.77,19957118.08,15875000.00,2520000.00,31401995.92,13901564.42,26203539.15,32710669.65,35145076.71,41728556.81,76392271.52,51003242.26,19974213.67,23007496.16,45285202.96,15647236.00,28364560.00,48712290.50,629610.00,28391470.00,24646000.00,4285786.00,12611823.52,5363335.00,8787433.05,26726154.66,8983000.00,220000.00,2500000.00,1390289.25,5914380.00,19706964.00,14699000.00,22396087.00,3932720.00,2846576.04,2856167.00,1563122.00,2300000.00,3311631.88,966406.00,1554000.00,4656502.40,3751284.20,0,7446800.00,100000.00,0,600000.00,1269000.00,423000.00,100000.00,0,4863400.00,0,1931821.80,1773000.00,0,0.0
7,应收账款,250170055.27,130128035.88,250529675.25,52341799.35,352182219.68,116108995.54,179930327.61,87330643.50,266447553.96,113386322.25,199630365.75,65971578.61,166155841.34,30364107.62,117891929.68,24557732.09,78033917.43,58967632.95,65700825.79,88694947.54,133838263.80,37938300.68,55897082.77,29899650.13,79104490.59,21473447.08,73432049.54,9763498.77,18784291.52,15768563.39,38665381.90,56678973.91,27648856.93,22793994.67,65077170.32,45278160.92,62521325.11,145043612.85,137544041.74,46455595.69,188498943.45,133521254.74,186464083.72,160739223.72,53570413.04,28116678.05,155270250.33,74450460.92,81067114.61,139140254.83,99191291.41,24366664.80,105866568.56,28205229.35,136177580.59,70995811.07,76563292.78,107722308.41,50803601.28,47100804.17,65041840.70,39531973.53,29195528.73,36963436.06,39397511.86,44001769.30,42503512.69,35223212.87,44944117.05,64677033.48,47232584.07,37763460.62,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,378279359.13,229035638.68,503136343.39,320703557.72,709272954.62,727939515.91,643144324.60,677135159.02,440624916.69,338810549.75,352689748.49,324311296.06,587790922.39,610375786.87,343784831.87,485193561.99,668766769.58,673441269.75,730210515.25,423997612.06,601237398.56,632525702.90,687560154.59,1019857563.72,952634259.26,629457806.76,619022099.94,489924381.70,638486657.07,315440570.71,432245817.44,315193349.22,462069323.03,331383327.98,282527935.35,203277534.95,351663096.60,368369007.04,161112443.54,66543162.06,276792240.33,168773392.57,143188439.02,84999773.34,94095413.14,162449722.06,201641810.96,110549711.83,358611863.68,319127589.54,333230800.08,213060098.09,313827029.80,253354182.94,176092779.51,159910988.63,180866457.55,144543872.42,71431225.13,47399890.00,156226229.97,74713948.21,117395763.52,97887481.21,100214088.35,98950477.00,76544640.68,48455139.60,51774447.43,33209455.19,41329321.83,27400145.10,0,0.0
10,其他应收款(合计),149564763.36,197108329.51,118281079.72,181993481.27,125500851.23,142334482.52,100314711.83,98676056.56,0,231835620.20,0,178956282.48,0,221048354.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
